动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
固定到所有桌面,https://getquicker.net/Sharedaction?code=29c74057-ff10-4552-6547-08dec7c43570,切换将窗口固定到所有虚拟桌面。纯 C#，无需 VirtualDesktop11.exe；两行提示显示状态与窗口标题。,通用,Cea,https://getquicker.net/User/113342/Cea,24.2 KB,2026-06-12 23:48,1,标题改为「固定到所有桌面」；右键菜单支持移动/切换相邻桌面与新建虚拟桌面；纯 C# 实现，无需 VirtualDesktop11.exe。,2026-06-14
分段快速滚动,https://getquicker.net/Sharedaction?code=0bc1278e-4c1c-476b-652a-08dec7c43570,根据所处分段改变滚动速度,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,33.9 KB,2026-06-12 17:24,1,设置部分内容显示不全,2026-06-14
修改数字,https://getquicker.net/Sharedaction?code=c55c41fa-c051-40b8-6523-08dec7c43570,对选中或剪贴板中的数字进行加减,warudo-client-electron,星雨透,https://getquicker.net/User/455817/%E6%98%9F%E9%9B%A8%E9%80%8F,5.5 KB,2026-06-12 15:56,1,update,2026-06-14
切任务,https://getquicker.net/Sharedaction?code=6bc0e3df-2826-41c4-6513-08dec7c43570,根据任务栏图标的物理顺序切换窗口,通用,Parameciumo.O,https://getquicker.net/User/784951/Parameciumo.O,21.4 KB,2026-06-12 11:32,0,,2026-06-14
剪贴板,https://getquicker.net/Sharedaction?code=06563728-27be-49ae-27c7-08de9afcb260,记录文本、图片、文件、quicker步骤，并执行预设进程规则，支持收藏、云同步,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,407.4 KB,2026-04-16 18:41,36,"唤起窗口时：
剪贴板视图 + 非搜索 + 非管理面板 → 自动定位到当前可见列表中 RecordTime 最新的记录。",2026-06-14
QuickerAgent,https://getquicker.net/Sharedaction?code=aa5917ad-1256-4c73-7022-08debe3efcbe,quicker cli for ai agent ,通用,Cea,https://getquicker.net/User/113342/Cea,18.5 KB,2026-05-31 04:39,60,"v0.14.6

QuickerAgent

- **安装包体积**：生产 bundle 的 `qkrpc` 改回 `net10.0` 发布，不再把 SkiaSharp/WPF mock 运行时打进 Electron（v0.14.5 约 242 MB → 恢复 ~187 MB 量级）
- **CI 构建**：拆分 `context-compression-shared`，修复 client webpack 误拉 `node:async_hooks` / `node:crypto` 导致 `build-agent` 失败
- **发布预检**：`Preflight-QuickerAgentBuild` 对 bundle 校验使用绝对路径，避免隔离 `USERPROFILE` 时误报

CLI / 插件

- **ActionRuntime mock**：双 TFM — 生产 `net10.0`；`-windows` TFM 与 mock verify 仅开发/`-IncludeMockProfiles` 可选
- **publish-rpc / release-cli**：`-f net10.0`、strip PDB；mock profile 默认不打包
- **工作区 data.json**：extract/apply 时规范化；file-ref 导出改进
- **Quicker.ActionRuntime** 子模块：编译缓存路径、codegen 版本失效、`compile-verify` sample 路径
- **quicker.rpc 0.14.6.0**：与 QuickerAgent 0.14.6 同步发布
- `QuickerRpc_Run` 子程序 `version` 同步为 **0.14.6.0**",2026-06-14
剪贴板 n10,https://getquicker.net/Sharedaction?code=df6cc8fc-1a67-4576-fcb0-08deace01986,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,38.2 KB,2026-05-09 07:12,52,"## v0.29.9 (2026-6-14)

- 优化剪贴板列表中单张图片的尺寸标签位置，改到列表行右下角展示，避免小图被角标遮挡
- 多文件项中的图片文件，将尺寸与大小信息显示在文件路径名称后面，不再叠在缩略图上",2026-06-14
Eyething,https://getquicker.net/Sharedaction?code=25a5ce87-93b0-4811-5440-08de40f9c963,简视看看已安装的（仅可编辑_导出的备份数据）动作、模块步骤内容,Windows 资源管理器,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,337.5 KB,2025-12-22 19:07,1,"支持zh-cn,en-us,ja-jp,ko-kr4种语言文本，增加模块步骤对比",2026-06-14
巴德AI文本处理,https://getquicker.net/Sharedaction?code=d9eb66f6-d609-46ae-e9e9-08dec5dab067,文本处理界的瑞士军刀！,通用,Bader,https://getquicker.net/User/135289/Bader,63.8 KB,2026-06-10 09:52,9,1. 文本窗口置顶,2026-06-14
鸣潮声骸评分,https://getquicker.net/Sharedaction?code=13104a3d-6ce8-40d8-fc71-08ddc017ed62,鸣潮声骸评分计算器,通用,碎片哒哟,https://getquicker.net/User/609131/%E7%A2%8E%E7%89%87%E5%93%92%E5%93%9F,131.4 KB,2025-07-11 17:33,19,🔸 权重表更新：洛瑟菈（霜渐/声骸）,2026-06-14
