动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
三密书签v2,https://getquicker.net/Sharedaction?code=4e907c4c-cc1d-4cc4-d078-08de198b5552,浏览器书签搜索，加密存储，可选择浏览器打开，支持导入导出。,Google Chrome,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,126.8 KB,2025-11-02 20:49,0,,2025-11-02
AI变量命名,https://getquicker.net/Sharedaction?code=49940c7a-8de4-47e6-d072-08de198b5552,一键给中文变量命名,通用,yunxi001,https://getquicker.net/User/1115691/yunxi001,50.9 KB,2025-11-02 17:36,0,,2025-11-02
调图,https://getquicker.net/Sharedaction?code=a89fe14c-5426-448b-d064-08de198b5552,新建调整图层+创建剪切蒙板 or 基于选择的图层创建调整,Adobe Photoshop,WittyMing,https://getquicker.net/User/803979/WittyMing,9.3 KB,2025-11-02 05:12,0,,2025-11-02
静音音,https://getquicker.net/Sharedaction?code=b349f576-082c-461a-cc96-08de18a1efc4,一键静音 / 恢复,通用,Poto,https://getquicker.net/User/137838/Poto,46.6 KB,2025-11-02 03:58,0,,2025-11-02
示例：识破内心的投射,https://getquicker.net/Sharedaction?code=5e7920b4-2455-4943-cc94-08de18a1efc4,看清他人，更认清自己。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,9.4 KB,2025-11-02 00:31,0,,2025-11-02
WSL KILL 指定端口进程,https://getquicker.net/Sharedaction?code=ab71548d-7db1-43e5-cc7d-08de18a1efc4,查找并结束指定端口的WSL进程,通用,slowlyo,https://getquicker.net/User/215986/slowlyo,3.3 KB,2025-11-01 15:17,0,,2025-11-02
编程语言检测,https://getquicker.net/Sharedaction?code=bd17698e-d5af-4d0f-1bd0-08de17a53e69,检测常用的50+种编程语言,通用,Cea,https://getquicker.net/User/113342/Cea,13 KB,2025-10-31 22:21,0,,2025-11-02
软件面板V3,https://getquicker.net/Sharedaction?code=6e80f5e7-d6b1-415d-1555-08ddc2d2a88d,软件面板，文件收藏，支持拖动排序和分组,通用,zdf153,https://getquicker.net/User/20184/zdf153,224.3 KB,2025-07-15 19:17,30,增加uwp的支持,2025-11-02
任务清单Pro,https://getquicker.net/Sharedaction?code=f51234e7-9201-4935-98f3-08ddac6ed895,✅多功能✅多提醒任务清单~待办、待办清单、待办事项、待办任务、任务清单、任务提醒，超好用,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,463.4 KB,2025-06-16 08:54,29,完善分类，背景可自行修改，设置优化,2025-11-02
重命名,https://getquicker.net/Sharedaction?code=c5e97ee4-96f9-438c-d890-08dad7a05c05,批量重命名图层，含正则替换功能。（建议快捷键F2）,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,209.9 KB,2022-12-07 11:05,2,"v2 2025-11-02
+. 增加了编辑命名模式。",2025-11-02
图层复合,https://getquicker.net/Sharedaction?code=1a2fbdec-f096-48ea-d491-08dde813897e,基于活动图层名称创建图层复合。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,104 KB,2025-09-01 00:21,4,"v4 2025-11-02
+. 重命名图层复合，增加了编辑命名模式。
+. 增加了切换图层复合功能，可对智能对象使用。",2025-11-02
剪贴板 pre,https://getquicker.net/Sharedaction?code=b046f02b-e1d4-4537-47e2-08da210a63ca,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,20 KB,2022-04-18 22:22,158,"## v0.8.42 (2025-11-2)

- feat: 记忆是否暂停监听剪贴板的状态

    ![](https://secure2.wostatic.cn/static/qWScHHQqBFLu74GHF3h2QA/image.png?auth_key=1762082891-d5mYaBkG6jAh9ASLMLEqYT-0-cfc79311e581454e6a1b30431f5870a4)

    quicker重启后这个按钮的状态会保持之前的",2025-11-02
定位当前打开文件,https://getquicker.net/Sharedaction?code=5057f120-161e-44c8-6b72-08dd2c628548,利用Everything搜索当前窗口打开的文件,通用,DONG~,https://getquicker.net/User/574548/DONG~,9.6 KB,2025-01-04 21:15,7,开启everything的正则搜索;默认打开首个搜索结果路径。,2025-11-02
微信自动登录,https://getquicker.net/Sharedaction?code=31c507cf-f7c8-4178-c795-08dbc4a7b1ae,打开微信界面的时候自动登录，需要将动作添加到自动运行中,WeChat,Runos,https://getquicker.net/User/250742/Runos,16.1 KB,2023-10-04 20:14,7,添加等待时间以避免动作不生效,2025-11-02
MD5,https://getquicker.net/Sharedaction?code=afbf9f57-0496-497b-dea2-08dc5fed4e6b,Quicker 最好用的 MD5 对比检测,通用,Poto,https://getquicker.net/User/137838/Poto,20.2 KB,2024-04-19 14:14,4,更换图标,2025-11-02
aria2-gui,https://getquicker.net/Sharedaction?code=a1eb8ad9-d445-4d5b-3899-08dd82057ea1,用webview2打开aria2的下载前端面板,通用,chrosic,https://getquicker.net/User/945817/chrosic,4.6 KB,2025-04-23 18:43,2,~.添加新的gui,2025-11-02
高亮网页所有关键字,https://getquicker.net/Sharedaction?code=ed1c70a9-443b-4825-16d6-08dd656169a1,多行文本输入，然后等待,Microsoft Edge,chrosic,https://getquicker.net/User/945817/chrosic,4.3 KB,2025-03-18 14:34,2,"~.更新为多颜色高亮
~.简化流程",2025-11-02
关闭,https://getquicker.net/Sharedaction?code=01a6699f-255f-4c46-c7a3-08ddae630a25,关闭文档,Adobe Photoshop,犬夜叉和桔梗,https://getquicker.net/User/1187817/%E7%8A%AC%E5%A4%9C%E5%8F%89%E5%92%8C%E6%A1%94%E6%A2%97,27 KB,2025-06-19 16:14,4,更新图标,2025-11-02
