动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
网页公式复制,https://getquicker.net/Sharedaction?code=4407b328-f41a-4bab-7859-08de0f126def,在AI对话网站实现公式的点击复制,Microsoft Edge,Rei~,https://getquicker.net/User/1225342/Rei~,19.1 KB,2025-10-20 21:32,0,,2025-10-21
7z解压,https://getquicker.net/Sharedaction?code=533e3748-0f9d-476e-7821-08de0f126def,根据选中的文件智能判断是“解压”还是“压缩”，当选中的都是压缩文件时“解压”，否则就是“压缩”,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,32.2 KB,2025-10-20 09:42,1,"+支持右键设置，调整压缩级别；0-9，0表示不压缩（快），9表示极限压缩（慢）
+支持右键加密压缩",2025-10-21
定时保存,https://getquicker.net/Sharedaction?code=754bc284-40c1-4b6d-7851-08de0f126def,为不同软件设置不同间隔的定时保存,通用,Rei~,https://getquicker.net/User/1225342/Rei~,49.9 KB,2025-10-20 19:36,0,,2025-10-21
draw.io,https://getquicker.net/Sharedaction?code=7c8e876e-9693-41d5-784e-08de0f126def,Drawio 是一款基于 Electron 开发的免费开源图表绘制软件。它支持流程图、UML 图、网络拓扑图、架构图等多种专业图表类型，适用于教学、科研、工程设计等多种场景。该软件提供完全离线的绘图体验，同时具备强大的导出和批量处理功能。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,267.8 KB,2025-10-20 17:53,0,,2025-10-21
LosslessCut,https://getquicker.net/Sharedaction?code=fcb46351-6994-4342-784d-08de0f126def,LosslessCut 是一款专注于视频和音频无损切割、修剪与合并的工具。它通过避免重新编码的过程，实现了极速的文件处理，并能完整保留原始文件的质量，尤其适合快速处理大型视频文件，如从录像中剪辑片段、去除广告或合并多个录制片段。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,267.8 KB,2025-10-20 17:47,0,,2025-10-21
Upscayl,https://getquicker.net/Sharedaction?code=30054bf4-61c7-43ff-784c-08de0f126def,Upscayl 是一款免费、开源的AI图像放大工具。它利用先进的深度学习模型（如 Real-ESRGAN），能够将低分辨率的图片进行**智能放大**（最高可达16倍），同时**有效修复模糊和锯齿**，让图片细节更清晰。所有处理都在本地完成，无需联网，完美保护你的隐私。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,268.9 KB,2025-10-20 17:30,0,,2025-10-21
批量删除水印,https://getquicker.net/Sharedaction?code=8b5295c6-3af1-4e42-7848-08de0f126def,循环删除PDF每一页中相同位置的水印,Adobe Acrobat DC ,Rei~,https://getquicker.net/User/1225342/Rei~,23.9 KB,2025-10-20 15:40,0,,2025-10-21
圆角矩形，并居中,https://getquicker.net/Sharedaction?code=753f0878-f879-4cda-783f-08de0f126def,ppt中，将选中的文本框设置为圆角矩形并居中,Microsoft PowerPoint,好好看,https://getquicker.net/User/1230044/%E5%A5%BD%E5%A5%BD%E7%9C%8B,3.2 KB,2025-10-20 14:16,0,,2025-10-21
水平旋转,https://getquicker.net/Sharedaction?code=b5b09ab3-da4b-4711-783d-08de0f126def,ppt水平旋转,Microsoft PowerPoint,好好看,https://getquicker.net/User/1230044/%E5%A5%BD%E5%A5%BD%E7%9C%8B,1.6 KB,2025-10-20 14:10,0,,2025-10-21
显隐门板,https://getquicker.net/Sharedaction?code=ed79df09-ce6e-4291-7838-08de0f126def,模兔云-板式家具-一键显示/隐藏门板,SketchUp Application,BLACK_ROOM,https://getquicker.net/User/964219/BLACK_ROOM,1 KB,2025-10-20 13:12,0,,2025-10-21
用 VSCode 打开,https://getquicker.net/Sharedaction?code=b9d01372-32e5-421c-7835-08de0f126def,用 VSCode 打开选择的文件或文件夹，亦或当前目录,Windows 资源管理器,打不着火,https://getquicker.net/User/533240/%E6%89%93%E4%B8%8D%E7%9D%80%E7%81%AB,2.2 KB,2025-10-20 11:47,0,,2025-10-21
切换中文,https://getquicker.net/Sharedaction?code=cb898e19-9fef-495e-2c2d-08de0e6ef38b,一键切换中文输入,通用,Simonl,https://getquicker.net/User/134191/Simonl,3.2 KB,2025-10-19 16:20,1,"-增加大写锁定提示
-更新图标",2025-10-21
