动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
路径光效 Path Light Stroke,https://getquicker.net/Sharedaction?code=5d6064cf-bae7-4bb0-9faa-08ded1f79acf,先在路径面板选中路径，然后点“预览“绘制。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,82.2 KB,2026-06-25 10:22,1,"2026-06-26
~. 修复光晕问题和大文档时预览重复创建的问题。",2026-06-26
批量修改文件,https://getquicker.net/Sharedaction?code=610914d2-a4bd-4aa2-9fb6-08ded1f79acf,批量获取文件信息并修改文件名及时间属性,Windows 资源管理器,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,39.3 KB,2026-06-25 15:32,0,,2026-06-26
右键关闭标签页,https://getquicker.net/Sharedaction?code=c24e3935-8420-436a-9fab-08ded1f79acf,使用鼠标右键单击，关闭浏览器标签页,Microsoft Edge,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,39.3 KB,2026-06-25 10:31,3,增加重置识别区域功能,2026-06-26
中英文切换,https://getquicker.net/Sharedaction?code=5b87fee1-2da6-41f1-5827-08dea0d612ed,输错一键切换中英文，支持退格键,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,119.4 KB,2026-04-24 00:36,14,-,2026-06-26
智能复制,https://getquicker.net/Sharedaction?code=f88b6021-4ffd-4919-09b0-08dab667ae52,智能判断情景，复制纯文本、文件路径或窗口路径。,通用,Anlv,https://getquicker.net/User/392637/Anlv,168.9 KB,2022-10-26 11:43,44,"2026-06-26
~. Photoshop：修复复制图层时，脚本未结束就提示成功。",2026-06-26
ss截图,https://getquicker.net/Sharedaction?code=67825488-7b8f-44d6-5451-08decc703cb3,无依赖，支持标注、贴图,通用,ORYS,https://getquicker.net/User/298536/ORYS,103.6 KB,2026-06-18 18:00,14,新增按钮的快捷键提示,2026-06-26
动作面板v3,https://getquicker.net/Sharedaction?code=3b65840d-7670-4165-9c58-08dd91d533ab,放置常用的Quicker动作，点击运行。支持动作自己的右键菜单，支持深色模式,通用,格物致理,https://getquicker.net/User/1054799/%E6%A0%BC%E7%89%A9%E8%87%B4%E7%90%86,351.7 KB,2025-05-14 13:28,35,"增加添加动作成功、失败的提示。
删除多余代码",2026-06-26
交互翻译,https://getquicker.net/Sharedaction?code=78ab37a2-9b2b-4af0-eb44-08db18860216,支持翻译并替换选中文本，截图OCR翻译。接口有：有道翻译、百度翻译、 彩云小译、 Deepl翻译、 谷歌翻译、 必应翻译、 腾讯交互翻译等,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,142.7 KB,2023-02-28 13:27,13,"~ 修复翻译接口，移除失效接口
~ 重构面板
+ 目标翻译语言",2026-06-26
知产网页助手,https://getquicker.net/Sharedaction?code=7dcc0319-b1ce-443d-4a8a-08de202a0f2a,知识产权人常用网站的快捷脚本,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,83.3 KB,2025-11-11 15:30,9,增加专利网上缴费自动填写邮箱手机号功能,2026-06-26
巴德自动化文件整理,https://getquicker.net/Sharedaction?code=33f5328d-b333-4b26-7bfb-08deb6cd25ab,自动化文件整理,通用,Bader,https://getquicker.net/User/135289/Bader,33 KB,2026-05-21 14:53,3,1. 修復正則去除時的bug,2026-06-26
暴走英雄坛,https://getquicker.net/Sharedaction?code=072ae42a-7160-4e50-d169-08deb995c62e,暴走英雄坛游戏脚本,雷电模拟器,起见了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E8%A7%81%E4%BA%86zizizi,1.1 MB,2026-05-25 11:32,50,修复异常截图时没提示文本弹窗,2026-06-26
单词词典,https://getquicker.net/Sharedaction?code=258ffbfc-77e6-4da8-9a10-08dbaf28f11c,英文单词词典，同quicker搜索内的词典,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,7 KB,2023-09-07 22:40,3,可以修改,2026-06-26
选择工具,https://getquicker.net/Sharedaction?code=3a397b5c-c4e6-40ac-d68a-08dcc81fd814,一个多功能的选择动作。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,134.2 KB,2024-08-30 16:27,8,"2026-06-26
~. 增加选择“当前所在画板”",2026-06-26
拾录记事本,https://getquicker.net/Sharedaction?code=c686b17d-b40d-4631-ee74-08d9ffe2991a,替代电脑记事本，可重复获取选中文本并进行筛选、替换、翻译等等操作的文本处理工具。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,412.5 KB,2022-03-07 13:59,47,+ 新增支持是否启用是否获取选择文本,2026-06-26
股票盯盘助手,https://getquicker.net/Sharedaction?code=bdbfb418-5858-4162-2850-08deb3e75025,上班摸鱼股票盯盘助手,通用,湘喑,https://getquicker.net/User/373972/%E6%B9%98%E5%96%91,149.2 KB,2026-05-18 09:26,9,增加导出、导入备份数据功能,2026-06-26
网址绑定,https://getquicker.net/Sharedaction?code=20d02969-89c3-4a04-7ce4-08d92358c308,"重复利用已经打开的网址, 如果没有, 才会打开新的网址",Google Chrome,Cea,https://getquicker.net/User/113342/Cea,17.9 KB,2021-05-31 20:36,15,"## v1.0.2 (2026-6-26)

- 修复「设置绑定」右键菜单报错无法打开的问题
- 修复非阻塞设置窗保存后绑定列表不生效的问题
- 设置列表每条右侧增加删除按钮，操作更直观
- 优化 DLL 加载注册方式，提升稳定性",2026-06-26
双屏,https://getquicker.net/Sharedaction?code=2e9282b3-45a6-4008-9088-08d95764a4e5,多屏联动。仅主屏、复制、扩展、仅副屏,通用,Poto,https://getquicker.net/User/137838/Poto,50 KB,2021-08-05 00:26,6,重构，请看动作详情页,2026-06-26
s3 上传,https://getquicker.net/Sharedaction?code=ce505380-93e0-4ade-2be0-08de8cce2f81,允许快速将文件上传到s3服务器中,Windows 资源管理器,WWWMWWWWMWWWWMW,https://getquicker.net/User/571520/WWWMWWWWMWWWWMW,330.1 KB,2026-03-29 13:51,14,修复新用户使用时无法创建配置的 bug，可以通过右键动作，选择信息 -> 动作数据 -> 删除动作数据进行重置，随后正常配置即可,2026-06-26
