动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
效率办公助手,https://getquicker.net/Sharedaction?code=4c3fe8ba-c5e0-4158-7ea6-08dc251ced29,免费实用智能，财审、券商、投行打工人必备的效率办公助手！,通用,王文铖,https://getquicker.net/User/100745/%E7%8E%8B%E6%96%87%E9%93%96,388 KB,2024-02-05 11:54,17,【优化】票据6+10识别功能新增一列判断依据，结果呈现更靠谱,2024-03-02
音量控制器,https://getquicker.net/Sharedaction?code=b29af752-3ee0-462f-b2c4-08dc39f7d1f3,【进程音量控制器】控制正在播放声音的进程的音量大小。🔊,通用,M-cc,https://getquicker.net/User/521120/M-cc,245.1 KB,2024-03-01 22:44,2,+将系统自带的声音合成器写入右键菜单可快捷启动。,2024-03-02
快速记录,https://getquicker.net/Sharedaction?code=0ca0f43f-9f1c-4e9a-5b78-08da34faf1d5,打开记事本，并记录选中文字；未选中则只打开记事本。,通用,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,24.9 KB,2022-05-14 02:30,25,[=] 优化使用逻辑，未选中文本且剪贴板没有文本时，只打开记事本或将记事本调到前台,2024-03-02
快截,https://getquicker.net/Sharedaction?code=74204fb8-3375-4766-d808-08dbf624cb05,可与多个动作搭配使用，快速、方便、高效。,通用,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,8 KB,2023-12-06 14:50,5,[=] 更新名称,2024-03-02
Umi-OCR,https://getquicker.net/Sharedaction?code=6f57e16c-e153-42d3-b581-08dc3911fbe9,调用 Umi-OCR 识别。,umi-ocr.exe,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,24.3 KB,2024-03-01 15:23,3,[+] 能自定义动作显示文本了。,2024-03-02
文本处理,https://getquicker.net/Sharedaction?code=aa6fe85e-2158-41bd-5406-08db869e99db,程序变量名格式转换，Windows 路径斜杠转换等功能。,通用,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,50.9 KB,2023-07-17 17:24,5,[+] 新增去除换行，会根据中英文判断是否需要加空格,2024-03-02
网页网址与标题操作,https://getquicker.net/Sharedaction?code=24fc94b4-c093-4692-1906-08daa2ecb1a4,获取浏览器网页url和title，选择操作方式。,通用,EC10010,https://getquicker.net/User/2997/EC10010,109.9 KB,2022-10-01 17:32,13,增加功能：url后接title。,2024-03-02
Translator,https://getquicker.net/Sharedaction?code=04393db9-f4bc-4871-7fb6-08db2506d1ed,极致UI！ChatGPT、谷歌镜像、免费DeepL；14+5个翻译引擎；划词、截图、输入、语音翻译/查词,通用,zryan,https://getquicker.net/User/539621/zryan,587.5 KB,2023-03-16 00:45,34,"【由于存在bug，重新发布此版本】
1. 修复：尝试修复打开面板时闪烁的bug
2. 新增：固定置顶模式下自动折叠的功能（在设置中开启）
3. 新增：添加AI服务：Google的Gemini
4. 优化：未选中运行模式添加新增的几种模式
如果觉得动作好用的话，希望大家给动作点个赞！",2024-03-02
窗口摸鱼化,https://getquicker.net/Sharedaction?code=c6d883c9-3f80-44b4-b571-08dc3911fbe9,"选择一个窗口摸鱼, 可快捷键隐藏和显示或关闭, 可设置透明度",通用,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,19 KB,2024-03-01 09:43,2,更新图标,2024-03-02
批量运行检查,https://getquicker.net/Sharedaction?code=dcfbe645-b8dd-439d-6ad2-08db4c6b3ac9,检查程序列表是否运行中，并选择性启动或终止,通用,Sisyphe42,https://getquicker.net/User/396431/Sisyphe42,32.3 KB,2023-05-05 03:03,5,+: 右键菜单,2024-03-02
