动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
PS批量移动,https://getquicker.net/Sharedaction?code=9f94e905-7dd3-4c12-07c3-08de1c5f2c9f,批量移动选中的图层或组，支持绝对定位、相对偏移,Adobe Photoshop,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,19.6 KB,2025-11-06 17:27,0,,2025-11-06
文字导入cad,https://getquicker.net/Sharedaction?code=b8c7409e-22a4-4704-07bc-08de1c5f2c9f,excel表格/word的文本/表格导入cad,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,53.1 KB,2025-11-06 16:20,1,当右键设置取消的时候，取消上传,2025-11-06
示例：做好自己的课题,https://getquicker.net/Sharedaction?code=d848630e-23cb-4f21-07a6-08de1c5f2c9f,课题分离。保护我们、让我们人生更顺遂的生存智慧。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,14.6 KB,2025-11-05 22:52,3,.,2025-11-06
图片转pdf（新增书签）,https://getquicker.net/Sharedaction?code=35335ca9-0954-4821-07a9-08de1c5f2c9f,为选择的图片，每张生成一页pdf（修改自老大的动作）,通用,果然君2,https://getquicker.net/User/23480/%E6%9E%9C%E7%84%B6%E5%90%9B2,7.7 KB,2025-11-06 00:09,0,,2025-11-06
EPUB阅读器,https://getquicker.net/Sharedaction?code=843c9d48-2382-428b-67e2-08de1a80cd84,一个基于 Web 技术的本地 EPUB 电子书阅读器,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,73.5 KB,2025-11-03 20:56,1,"+ 阅读目标
+ 高亮标记",2025-11-06
剪贴板 pre,https://getquicker.net/Sharedaction?code=b046f02b-e1d4-4537-47e2-08da210a63ca,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,20 KB,2022-04-18 22:22,159,"## v0.8.42 (2025-11-6)

- 调整《记忆是否暂停监听剪贴板的状态》的实现逻辑
- 优化一些提示说明
- 修复动作右键菜单中的暂停逻辑

    ![](https://secure2.wostatic.cn/static/jS2xA8e41YDwefFWjoygEB/image.png?auth_key=1762427250-coTMosVBMB5xx9dkmLCJZd-0-345d448746347de66840287947143d84)
- 修改多选粘贴出现的按钮的逻辑",2025-11-06
公文排版,https://getquicker.net/Sharedaction?code=b988e137-7bc3-4cd3-a7fd-08dad6aa6376,根据党政机关公文国标，利用VBA进行公文排版（支持WORD和WPS）,Microsoft Word,臭冬瓜,https://getquicker.net/User/3249/%E8%87%AD%E5%86%AC%E7%93%9C,1.5 MB,2022-12-06 16:37,231,修正图形格式化时，会给图片添加边框的问题,2025-11-06
定位当前打开文件,https://getquicker.net/Sharedaction?code=5057f120-161e-44c8-6b72-08dd2c628548,利用Everything搜索当前窗口打开的文件,通用,DONG~,https://getquicker.net/User/574548/DONG~,9.6 KB,2025-01-04 21:15,9,由于文档可能存在多个，因此取消默认打开首个搜索结果路径,2025-11-06
智能菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,291.9 KB,2023-01-07 19:44,26,~尝试修复获取场景标签时的问题,2025-11-06
重命名,https://getquicker.net/Sharedaction?code=c5e97ee4-96f9-438c-d890-08dad7a05c05,批量重命名图层，含正则替换功能。（建议快捷键F2）,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,231 KB,2022-12-07 11:05,5,恢复,2025-11-06
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,315 KB,2024-11-04 14:16,108,修复获取token失败的问题,2025-11-06
操作最近文件,https://getquicker.net/Sharedaction?code=42fb3cb7-b04c-424d-e581-08dcd1e7ecd1,对最新产生的文件快速进行复制、移动、打开、删除等操作,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,138 KB,2024-09-11 09:50,8,"[~]
修复逻辑错误",2025-11-06
输入补全,https://getquicker.net/Sharedaction?code=d7a8e075-5b15-417b-d56c-08dde4389c52,WordKita - Word/Excel/WPS关键词输入提示助手,Microsoft Word,碎片哒哟,https://getquicker.net/User/609131/%E7%A2%8E%E7%89%87%E5%93%92%E5%93%9F,180 KB,2025-08-26 10:29,9,"🔸 功能优化：“提取自”功能，在使用正则表达式提取失败时，不再终止动作。
🔸 功能优化：在候选词输入界面，有效候选词的数量统计时，将排除空行、空格和重复行。
🔸 其他优化：删减测试代码，减少动作体积。",2025-11-06
