动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
wps文字文件导出图片,https://getquicker.net/Sharedaction?code=6410baac-eebf-4f5e-6d87-08dde9c16a10,将打开的wps文字文件中的图片导出到自定义文件夹,WPS Office,山东好人,https://getquicker.net/User/1291368/%E5%B1%B1%E4%B8%9C%E5%A5%BD%E4%BA%BA,16 KB,2025-09-03 14:32,0,,2025-09-04
思源web签到,https://getquicker.net/Sharedaction?code=77e111ad-6f78-44a7-6d85-08dde9c16a10,思源签到，兼容滑块验证,SiYuan,DaveBoy,https://getquicker.net/User/51850/DaveBoy,34.9 KB,2025-09-03 14:25,0,,2025-09-04
在线影视播放器,https://getquicker.net/Sharedaction?code=50f79218-f7c4-46d9-6d82-08dde9c16a10,播放在线影视视频，如m3u8等,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,23.1 KB,2025-09-03 12:45,2,发布,2025-09-04
切换JDK,https://getquicker.net/Sharedaction?code=0b5fb978-0c5c-4b4f-6d76-08dde9c16a10,在不同的JDK版本之间进行切换,通用,柳桥风起,https://getquicker.net/User/2089/%E6%9F%B3%E6%A1%A5%E9%A3%8E%E8%B5%B7,5.1 KB,2025-09-02 21:23,0,,2025-09-04
跳转,https://getquicker.net/Sharedaction?code=dcfd6bae-743a-4231-eb20-08ddcb62c590,保存、另存为快速跳转工具，支持资源管理器和Directory Opus,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,137.8 KB,2025-07-26 16:24,23,优化占用,2025-09-04
常用语,https://getquicker.net/Sharedaction?code=7f95cd24-fc50-4180-266c-08dbcf12c669,快捷短语/对话模板/电话/地址/文本/密码/素材/代码/实时搜索/连续发送/标签/文件,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,331.1 KB,2023-10-18 22:55,145,优化,2025-09-04
常用语Pro,https://getquicker.net/Sharedaction?code=ab66a810-4866-4ac4-8abd-08dd6b2bd175,分组、搜索、云备份；文本、文件、图片，一张Excel表格批量管理全部快捷短语（客服回复话术、AI提示词、文本模板、quicker步骤收藏）,通用,lanyuer,https://getquicker.net/User/20158/lanyuer,413.8 KB,2025-03-26 08:46,25,"1、优化：未设置快捷键时的逻辑判断
2、优化：将发送相关的设置单独拆分出来
3、修复：上一版更新导致左键直接发送不生效的问题
4、优化：略精简，减小动作体积",2025-09-04
抓取数据,https://getquicker.net/Sharedaction?code=d6a74546-e180-459a-2d21-08db95ccc55e,抓取网页列表数据，可同时6列数据提取，支持翻页（自动判断最后一页）支持抓取元素属性值、对元素信息进行正则提取等。爬虫,Google Chrome,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,156 KB,2023-08-06 21:39,8,~修复xpath获取子程序中，提示覆盖层位置偏移的问题,2025-09-04
PS启动,https://getquicker.net/Sharedaction?code=ad3fc205-7856-4e9a-991e-08dc7a77392c,选中/剪贴板/截图/微信/wps/Office/Eagle/snipaste/PixPin/网页/链接/一键启动,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,92.1 KB,2024-05-23 21:07,29,路径设置BUG,2025-09-04
iconfont搜索,https://getquicker.net/Sharedaction?code=7389ddf1-bbe7-41c7-2871-08dda3023ad1,"web版, 更好用的iconfont在线搜索图标, 点击即可复制",通用,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,246.1 KB,2025-06-04 16:34,34,优化视觉体验,2025-09-04
窗口面板,https://getquicker.net/Sharedaction?code=7305e077-0935-4102-6794-08dde6ea2225,超音速小型Windows任务栏，彻底抛弃Alt+Tab,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,206.1 KB,2025-08-30 10:27,13,"[~]
透明度调整改为滑块",2025-09-04
窗口小助手,https://getquicker.net/Sharedaction?code=fc670d4d-a209-4f60-dc05-08dd71ba8805,鼠标右键/中键在任意窗口弹出快捷菜单,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,109.2 KB,2025-04-02 23:39,5,"[~]
透明度调整改为滑块",2025-09-04
图片轮盘V2,https://getquicker.net/Sharedaction?code=b9626dd2-e443-4389-7de4-08dde508dfee,"比V1更好用的浏览器图片轮盘, 延迟更低, 体验更好",通用,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,263 KB,2025-08-28 11:49,16,1,2025-09-04
巴德一天都干了啥,https://getquicker.net/Sharedaction?code=0c3aac35-a2ca-49c0-c17d-08dc3cd0cba5,每天记录工作日志都让我烦的透透的，因此写个动作每隔一段指定的时间就询问我都做了什么，并将其记录在文件中，当需要写周报、月报、年报时进行工作总结时进行参考。,通用,Bader,https://getquicker.net/User/135289/Bader,163.8 KB,2024-03-06 14:23,46,1. 修复因为搜索框导致的无法设置、专注,2025-09-04
动作安装信息,https://getquicker.net/Sharedaction?code=011a3b4e-ffe0-4c6a-bf6d-08dda010ea78,丰富动作网页功能，是否安装动作、推荐动作、运行动作,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,16.2 KB,2025-05-31 21:03,9,网络,2025-09-04
智能复制,https://getquicker.net/Sharedaction?code=f88b6021-4ffd-4919-09b0-08dab667ae52,智能判断情景，复制纯文本、文件路径或窗口路径。,通用,Anlv,https://getquicker.net/User/392637/Anlv,123.9 KB,2022-10-26 11:43,35,"v35 2025-09-03
~. 稍微调整了一下设置布局，增加帮助提示；",2025-09-04
实验嗅探v1,https://getquicker.net/Sharedaction?code=e4dd155a-c6bc-4241-cd50-08dde322b5de,图片嗅探，重构交互体验，互联网图片操作效率up！,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,65 KB,2025-08-25 17:22,4,"油猴脚本有自己的局限性，于是放弃继续维护油猴脚本，全面转向独立扩展。
支持国内外主流电商平台跟设计平台在内的300多个网站图片规则匹配。",2025-09-04
网页笔记,https://getquicker.net/Sharedaction?code=ec4fbfae-1fbe-4c4d-f3e5-08da7aa8cf54,在网页上记笔记,Google Chrome,tkk,https://getquicker.net/User/83396/tkk,94 KB,2022-08-11 16:16,7,现在可以通过查看所有笔记的窗口，来管理、增删、修改笔记了,2025-09-04
网页自动登录,https://getquicker.net/Sharedaction?code=512d223f-d7f1-4806-d347-08dd9c45f2a0,"网页自动登录,自动填充账号密码点击登录按钮",Microsoft Edge,52Shell,https://getquicker.net/User/782162/52Shell,24.9 KB,2025-05-27 16:53,1,添加点击运行动作自动填充功能,2025-09-04
复制URL为Markdown链接,https://getquicker.net/Sharedaction?code=b448b282-ad59-4f41-cddd-08ddc6a0165c,Copy Tab URL as Markdown Link,Google Chrome,DONG~,https://getquicker.net/User/574548/DONG~,4.7 KB,2025-07-19 17:59,1,去除窗口标题中的“ - Google Chrome”标识,2025-09-04
图片转PDF,https://getquicker.net/Sharedaction?code=34dd65a2-ba4c-4c83-d486-08dde813897e,支持单个图片转单个PDF，多个图片转单个（横向、纵向拼接）/多个PDF，执行之前请先选中图片文件，否则将尝试从剪贴板最后一条数据中获取截图并转为PDF，支持自定义PDF保存路径，路劲为空时使用原图文件名，剪贴板中的图片会使用“截图”字样+时间搓命名,Windows 资源管理器,CGlei,https://getquicker.net/User/827370/CGlei,54.3 KB,2025-08-31 15:46,1,1.解除了Pillow用于防止“解压炸弹”的“MAX_IMAGE_PIXELS”的安全限制，现在理论支持的最大像素能达到7.15亿（某些文件格式（如旧版 JPEG）本身仍然可能存在 65535 像素的单边限制，这是文件格式标准带来的，而非 Pillow 内部处理能力的限制）,2025-09-04
选中组,https://getquicker.net/Sharedaction?code=1a3d3a13-b107-463e-39c2-08dd776c5a34,选中当前图层所在的上一级组（折叠可选）,Adobe Photoshop,不想玩啦,https://getquicker.net/User/238960/%E4%B8%8D%E6%83%B3%E7%8E%A9%E5%95%A6,4.1 KB,2025-04-10 11:07,2,开启重复运行多个实例,2025-09-04
文件夹搜索,https://getquicker.net/Sharedaction?code=00f0b341-b98b-476c-5783-08ddb2bac3f6,用“Everything”替换文件夹Ctrl+F搜索，秒搜文件！自动部署。​,通用,M-cc,https://getquicker.net/User/521120/M-cc,42.6 KB,2025-06-25 10:31,15,~修复个别用户可能出现的重复提示输入ev路径的情况。,2025-09-04
