动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
AI 工作台,https://getquicker.net/Sharedaction?code=339fabef-133d-42eb-f31a-08ded00c13e1,集中管理常用 AI 服务的网站入口、本地应用、安装命令、检查工具和 Key 槽位的一站式启动中心。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,119.5 KB,2026-06-22 23:43,3,打开网址后关闭窗口,2026-06-22
动作积分统计,https://getquicker.net/Sharedaction?code=5ba9915f-a56f-4e8f-f30f-08ded00c13e1,抓取 Quicker 已分享动作每日积分数据，本地存档并用 WebView 展示汇总与趋势。左键抓取昨天，右键可选日期范围。需浏览器扩展且已登录。,Quicker,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,68 KB,2026-06-22 15:55,2,增加提示,2026-06-22
音量控制,https://getquicker.net/Sharedaction?code=94b514cb-f0cd-40a5-f30b-08ded00c13e1,通过键盘+鼠标快速控制系统音量，无需切换窗口或点击任务栏音量图标。,通用,皮蛋solo粥,https://getquicker.net/User/1013953/%E7%9A%AE%E8%9B%8Bsolo%E7%B2%A5,11.9 KB,2026-06-22 15:19,1,无,2026-06-22
切换工作簿,https://getquicker.net/Sharedaction?code=1f8604ed-045e-47e9-2908-08decf48e46f,显示工作簿列表进行切换,WPS Spreadsheets,湘喑,https://getquicker.net/User/373972/%E6%B9%98%E5%96%91,23.8 KB,2026-06-22 09:13,0,,2026-06-22
快速跳转,https://getquicker.net/Sharedaction?code=55d820b4-b4e0-45a8-2903-08decf48e46f,"将前台另存为/打开/浏览文件夹对话框快速定位到目标路径。

优势：
• 触发速度快 — 原生 Win32 直调，无 Listary 式注入钩子，毫秒级响应
• 支持树形对话框 — 经典 SysTreeView32 浏览文件夹界面（FolderBrowserDialog 等）
• 兼容现代对话框 — Vista+ 另存为/打开及 WinForms 对话框
• 可选从资源管理器读取当前文件夹作为目标（LocateFile 子程序）",通用,Cea,https://getquicker.net/User/113342/Cea,19.5 KB,2026-06-22 06:41,1,"v1.0.4 更新（cea.locate-file 1.0.4）

- 失败时通过 Quicker 提示显示中文说明（如：前台非资源管理器、未找到文件对话框、路径无效等）
- 修复路径留空时被误判为字面量 path 的问题
- 依赖包升级至 cea.locate-file v1.0.4",2026-06-22
CDR-VBS,https://getquicker.net/Sharedaction?code=53815628-a4c5-4591-28f6-08decf48e46f,Coreldraw-VBS自动化管理工具,CorelDRAW,Mrshuang,https://getquicker.net/User/238117/Mrshuang,24.5 KB,2026-06-21 15:01,0,,2026-06-22
OCR工作台,https://getquicker.net/Sharedaction?code=2d523add-5d30-4778-7740-08decd685f7e,截图 OCR 识别工作台：框选/全屏截图，多引擎文字识别，结果编辑与复制。,通用,Cea,https://getquicker.net/User/113342/Cea,17.7 KB,2026-06-20 01:26,5,"## v1.0.10 (2026-6-21)

- 增加 Windows OCR 文字识别选项（引擎列表末位）
- 修复百度 OCR 识别结果无选区、工作台无法划区编辑的问题
- 修复 Release 版翻译小窗「翻译服务」列表为空的问题
- 增加「从 Quicker 触发时」默认行为设置：只开小窗、截图翻译、剪贴板翻译（仅外部动作生效）
- 优化翻译与划词翻译相关设置的排版与分组",2026-06-22
窗口大师,https://getquicker.net/Sharedaction?code=a5571ddb-92c9-44bf-a24e-08deba8a86a2,对窗口进行置顶，分屏，贴边隐藏，吸附，透明度，穿透等操作。,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,153.1 KB,2026-05-26 19:46,8,"1.新增引导标显示位置选择
2.新增引导标触发位置选择
3.取消最小化按钮集成（改为单独选项，但是不建议使用）",2026-06-22
Eyething,https://getquicker.net/Sharedaction?code=25a5ce87-93b0-4811-5440-08de40f9c963,简视看看已安装的动作内容（仅可编辑_导出的备份数据）、步骤对比、动作对比,Windows 资源管理器,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,368.1 KB,2025-12-22 19:07,2,增加动作对比,2026-06-22
股票盯盘助手,https://getquicker.net/Sharedaction?code=bdbfb418-5858-4162-2850-08deb3e75025,上班摸鱼股票盯盘助手,通用,湘喑,https://getquicker.net/User/373972/%E6%B9%98%E5%96%91,141.1 KB,2026-05-18 09:26,6,修正当持仓卖出时，盈亏计算错误的BUG,2026-06-22
