动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
巴德BOSS直聘一键发送,https://getquicker.net/Sharedaction?code=00306253-ad3f-4e09-2edf-08dd531cfa63,不想一遍遍复制粘贴发送,通用,Bader,https://getquicker.net/User/135289/Bader,2.8 KB,2025-02-22 23:56,0,,2025-02-23
待办,https://getquicker.net/Sharedaction?code=69c4ce48-cae6-46f8-8386-08dd3791bd3b,一个简单的待办清单工具/贴图/支持分类,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,260.2 KB,2025-01-19 14:47,31,*,2025-02-23
PS启动,https://getquicker.net/Sharedaction?code=ad3fc205-7856-4e9a-991e-08dc7a77392c,选中/剪贴板/截图/微信/wps/Office/Eagle/snipaste/PixPin/一键启动,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,69.2 KB,2024-05-23 21:07,22,多文件启动bug,2025-02-23
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,全能版网络搜索神器/让Quicker搜索超级增强/Deepseek等16个AI对话/500个常用网站,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,378.2 KB,2023-10-22 15:24,317,修复,2025-02-23
颜色精灵,https://getquicker.net/Sharedaction?code=b23a9830-f4c8-4026-586f-08db38e9bfaa,一键着色/全局拾色/极致色轮色盘/宏代码/JavaScript/RGB色值/Typora/微信公众号/Photoshop/Obsidian/WPS/Office/Illustrator,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,302.9 KB,2023-04-10 17:25,116,Quicker说明页颜色设置部分修改,2025-02-23
Everything,https://getquicker.net/Sharedaction?code=ccc1805d-3d04-42a1-d9ef-08db2ba80230,也许是最好用的(本地文件)搜索神器/搜索速度吓死你/180搜索术语,Everything,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,388.1 KB,2023-03-25 00:27,307,"Everything操作窗自动上移24分辨率位置,防止遮住状态信息",2025-02-23
极速复制,https://getquicker.net/Sharedaction?code=ae97e9a9-c33a-4b47-970a-08dcc5fac3c3,快速的连续复制粘贴,通用,IDongYou,https://getquicker.net/User/945782/IDongYou,248 KB,2024-08-27 11:31,17,调整提示信息样式,2025-02-23
PSCoke,https://getquicker.net/Sharedaction?code=333365f5-7d51-407d-f36d-08dbdac4c3da,多平台图片导入PS,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,149.8 KB,2023-11-02 12:40,50,2025年2月22日17:28:12 随着京东更新，对京东网站的图片进一步优化适配。,2025-02-23
计数器,https://getquicker.net/Sharedaction?code=be1c41da-278b-487e-7e31-08da43e01676,简易的计数器·，建议悬浮使用。,通用,sd309991,https://getquicker.net/User/341619/sd309991,68.1 KB,2022-06-02 22:25,12,显示设置中可以打开:按住Ctrl后点击，则计数减一，方便调整。,2025-02-23
启动Steam游戏,https://getquicker.net/Sharedaction?code=c09c47e8-daaa-408a-4b6b-08dbd5b983ad,用搜索框实时搜索已安装到本地的Steam游戏与应用，回车启动。搜索文本为空白时按照最近启动/更新时间排列。,通用,Ansuz,https://getquicker.net/User/225839/Ansuz,34.8 KB,2023-10-27 11:21,4,"1. 优化了无搜索词时的排序逻辑：优先考虑上次游玩时间，如相同（例如从未玩过）则按照上次更新或安装时间。
2. 通过读取steam明文元数据文件确认上次游玩时间与上次更新/安装时间。（原本仅通过文件系统获取steam自动更新元数据文件留下的最近更改时间记录，无法区分是游玩还是更新导致，并可能不准确）",2025-02-23
文件共享,https://getquicker.net/Sharedaction?code=09a1467f-61ab-4521-fe54-08dd522995b7,告别数据线传输，一键部署本地局域网文件夹共享服务器,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,18.2 KB,2025-02-22 00:42,2,"+ 开启扫码按钮
~ 简化步骤
",2025-02-23
好友定位,https://getquicker.net/Sharedaction?code=7fbb9922-9c4c-4ecc-5223-08dd369e5344,一键收藏微信好友/快速定位聊天窗/定制专属好友文件夹/联动多软件搜好友/标签式管理好友,WeChat,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,247 KB,2025-01-17 15:33,25,按下CTRL时/支持发送快速发送URL,2025-02-23
deepseek,https://getquicker.net/Sharedaction?code=06100764-6e0f-46fe-644e-08dd43fcc6c2,最强AI大模型，我可以帮你写代码、读文件、写作各种创意内容， 请把你的任务交给我吧,通用,哪吒2,https://getquicker.net/User/684393/%E5%93%AA%E5%90%922,33.1 KB,2025-02-04 11:11,13,.,2025-02-23
常用语,https://getquicker.net/Sharedaction?code=e3bb193a-0532-4dd6-6508-08d80475d9d3,快捷发送常用文本、图片、文件，可用于收藏笔记素材、客服模板、资料信息、自定义短语、 表达式等等...,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,319.6 KB,2020-05-31 20:58,47,- 新增：一些窗口相关的选项开关,2025-02-23
截图,https://getquicker.net/Sharedaction?code=c0310cb9-f725-4cff-f8e3-08dd0fae75f2,丝滑切15种截图命令/长截图/GIF/识别/Snipaste/PixPin/Quicker,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,119.7 KB,2024-11-28 21:13,39,"小优化
子程序升级",2025-02-23
OCR-加减乘除,https://getquicker.net/Sharedaction?code=1b6df97b-e09b-407d-19c1-08dcda336f81,提取 OCR 识别结果中的『数字』，进行加减乘除或求平均值、最大值、最小值,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,146.9 KB,2024-09-22 23:25,9,  【新增】新增 PixPin-OCR 接口,2025-02-23
置顶/置底,https://getquicker.net/Sharedaction?code=21e52823-7b04-4749-2bd6-08dd2585d4a3,置顶/置底切换 透明度,通用,闲逛A,https://getquicker.net/User/489948/%E9%97%B2%E9%80%9BA,8.3 KB,2024-12-27 05:11,2,"1.常规选择【前台窗口】
2.无法控制的窗口则【选择一个窗口】能强制窗口执行置顶或置底
3.对窗口透明化设置",2025-02-23
巴德文件整理,https://getquicker.net/Sharedaction?code=befdc4e5-6802-419f-fa2c-08dcdc2c1d1a,每天都会产生大量的工作文件，快速整理一下。,通用,Bader,https://getquicker.net/User/135289/Bader,36.7 KB,2024-09-24 11:54,15,1. 增加批量压缩功能,2025-02-23
