动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
记事本2.0,https://getquicker.net/Sharedaction?code=49545ad8-24dd-4d9e-a166-08dc6ffecc18,「即时笔记、分组标签、快速检索、自动同步、贴边隐藏」,通用,dalou,https://getquicker.net/User/76824/dalou,345.2 KB,2024-05-10 17:42,19,优化：检索与贴边隐藏,2024-07-01
特殊字符,https://getquicker.net/Sharedaction?code=82a7b149-7990-4d8c-25ce-08dc98da1b3c,用于查阅特殊字符,通用,YLing2024,https://getquicker.net/User/367967/YLing2024,168.1 KB,2024-06-30 23:23,0,,2024-07-01
计算距离,https://getquicker.net/Sharedaction?code=6bb040c2-41e4-405a-25cd-08dc98da1b3c,计算鼠标位置相对于前台窗口的距离，默认计算相对于左上角，长按空格可以计算相对于右下角,通用,Joker036,https://getquicker.net/User/393730/Joker036,8.3 KB,2024-06-30 23:17,0,,2024-07-01
拉取apk,https://getquicker.net/Sharedaction?code=3d9b9230-ad9a-4225-16dd-08dc961924ec,adb从手机上拉取指定包名应用到本机,通用,二次蓝,https://getquicker.net/User/33946/%E4%BA%8C%E6%AC%A1%E8%93%9D,114 KB,2024-06-27 20:56,3,发布,2024-07-01
文件服务器,https://getquicker.net/Sharedaction?code=d96652ba-752c-4215-25b9-08dc98da1b3c,对当前资源管理器目录开启文件服务器并显示二维码，扫码后连接,通用,二次蓝,https://getquicker.net/User/33946/%E4%BA%8C%E6%AC%A1%E8%93%9D,40.2 KB,2024-06-30 19:11,0,,2024-07-01
纯色贴图,https://getquicker.net/Sharedaction?code=7d37d052-8f07-4e49-9900-08dc7a77392c,生成纯色贴图，可以用作截图覆盖或截图背景,通用,FaniX,https://getquicker.net/User/52603/FaniX,12.5 KB,2024-05-23 12:50,4,增加右键切换置顶状态,2024-07-01
PSDodo,https://getquicker.net/Sharedaction?code=9b365e94-af2a-43a4-cb01-08dbad2a79ed,PS高级图片导出2.0,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,71.6 KB,2023-09-05 13:54,14,2024年6月30日18:10:11,2024-07-01
随机作曲,https://getquicker.net/Sharedaction?code=3109725a-ea87-41bc-25b7-08dc98da1b3c,随机播放、记录旋律，图一乐,通用,blanka,https://getquicker.net/User/667540/blanka,229.2 KB,2024-06-30 17:54,0,,2024-07-01
星火翻译接口,https://getquicker.net/Sharedaction?code=e4b8fd0c-eb2c-482b-3b77-08dba051db5b,使用开放接口使用讯飞星火大模型4.0,通用,chj888123,https://getquicker.net/User/538858/chj888123,62.4 KB,2023-08-19 13:09,10,支持星火4.0,2024-07-01
路径收藏v3,https://getquicker.net/Sharedaction?code=c976a78e-00ca-4b2c-e377-08dc7e4881b3,路径收藏2.0的升级版，可以把你想一键打开的文件夹，程序，网址，文本或命令收入此动作，需要使用时打开动作点一下启动或者发出去,通用,y_n,https://getquicker.net/User/333799/y_n,362.7 KB,2024-05-28 17:12,26,1：修复默认参数的错误,2024-07-01
