动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
另存为pdf,https://getquicker.net/Sharedaction?code=6ce01f94-55d3-41b4-9e5f-08dc75c00f56,默认以同名保存相同路径，亦可自定义路径,Microsoft Word,1xwx1,https://getquicker.net/User/966592/1xwx1,4.5 KB,2024-05-17 00:49,1,更新设置界面,2024-07-18
PixPin截图,https://getquicker.net/Sharedaction?code=b5b01d12-7ae9-4eb3-7481-08dc0b2e49ad,PixPin命令行版，截图分组贴图OCR文字识别长截图，无需复杂配置,通用,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,14.3 KB,2024-01-02 20:06,3, ,2024-07-18
到时提醒-加强版,https://getquicker.net/Sharedaction?code=c9f26b5a-79f8-4404-db3a-08dc1d7b23f0,到时提醒,通用,show-er,https://getquicker.net/User/412766/show-er,86 KB,2024-01-25 22:52,4,增加重要事件组，可以到点能显示图片。,2024-07-18
弹出菜单-好,https://getquicker.net/Sharedaction?code=362ef925-6343-4ab6-e9f8-08db92f9f222,不同程序，弹出不同菜单【使用者少，但是用量大，说明该方式易用好用。】,通用,show-er,https://getquicker.net/User/412766/show-er,74.9 KB,2023-08-02 15:35,27,略,2024-07-18
图片压缩,https://getquicker.net/Sharedaction?code=ca4f5811-1a94-4c9e-c8bc-08d8642b4c39,无损图像压缩，采用MozJPEG算法（同squoosh）和libimagequant开源项目，无需下载大型程序,通用,Cesar,https://getquicker.net/User/18359/Cesar,51.9 KB,2020-09-29 13:36,24,"1. 文件数量较多时取消提示消息
2. 记忆预期文件大小",2024-07-18
查拼音,https://getquicker.net/Sharedaction?code=efa18657-ffb7-4e6f-7975-08d903bee990,查拼音、听发音、查字词,通用,Poto,https://getquicker.net/User/137838/Poto,61 KB,2021-04-21 08:38,16,下架 句子读音,2024-07-18
窗口贴边,https://getquicker.net/Sharedaction?code=29dfb633-c1c5-45a1-e145-08dca45772b6, 「使任意窗口获得贴边隐藏」,通用,dalou,https://getquicker.net/User/76824/dalou,90.9 KB,2024-07-15 17:32,8,优化：规避窗口贴边时，最小化与还原后的透明边框影响,2024-07-18
Demo：热力图,https://getquicker.net/Sharedaction?code=7ba66b52-3e38-45b7-40dd-08dca6282cd9,仿github热力图,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,6.4 KB,2024-07-17 17:28,0,,2024-07-18
今年第几周,https://getquicker.net/Sharedaction?code=35362cb1-2deb-4ba3-40cf-08dca6282cd9,计算今天是今年的第几周，从今年第一个周一开始计一周(右击启用2、3行可手动输入日期查询),通用,解孔明,https://getquicker.net/User/97705/%E8%A7%A3%E5%AD%94%E6%98%8E,7.3 KB,2024-07-17 16:35,1,显示年总周数,2024-07-18
文件名加创建日期,https://getquicker.net/Sharedaction?code=9a957ed0-b59f-4c24-40c8-08dca6282cd9,选中文件后运行，增加创建日期前缀（yymmdd格式），支持多文件批量处理,Windows 资源管理器,大葱明子,https://getquicker.net/User/184821/%E5%A4%A7%E8%91%B1%E6%98%8E%E5%AD%90,4.4 KB,2024-07-17 15:55,0,,2024-07-18
