动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
切换中文,https://getquicker.net/Sharedaction?code=cb898e19-9fef-495e-2c2d-08de0e6ef38b,一键切换中文输入,通用,Simonl,https://getquicker.net/User/134191/Simonl,3.2 KB,2025-10-19 16:20,1,"-增加大写锁定提示
-更新图标",2025-10-20
示例：给自己一个格式化,https://getquicker.net/Sharedaction?code=69fcbf67-a3b3-41fa-2c1a-08de0e6ef38b,摆脱内耗。走出自己思考出来的“陷阱”，真实地走出悲伤，痛苦。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,8.4 KB,2025-10-19 01:51,2,.,2025-10-20
文件路径面板,https://getquicker.net/Sharedaction?code=23624f82-0944-489d-302c-08de0d84db27,解决HTML无法获拖拽加载文件的本地真实路径的示例实践,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,29.7 KB,2025-10-18 21:59,0,,2025-10-20
巴德版本号+1,https://getquicker.net/Sharedaction?code=5e481169-7529-47cc-300d-08de0d84db27,版本号+1，例如将v1_20251016转换为v2_20251018__by【巴德动作生成器.选中文本处理】,通用,Bader,https://getquicker.net/User/135289/Bader,4.3 KB,2025-10-18 12:00,0,,2025-10-20
音频转码 mp3,https://getquicker.net/Sharedaction?code=7758b82d-2031-49ea-300c-08de0d84db27,使用ffmpeg将选中文件转码为mp3格式,通用,长于舟,https://getquicker.net/User/857544/%E9%95%BF%E4%BA%8E%E8%88%9F,4.1 KB,2025-10-18 11:51,0,,2025-10-20
音频合并,https://getquicker.net/Sharedaction?code=77f726cc-40f1-49ad-300b-08de0d84db27,MP3+MP3+……,通用,长于舟,https://getquicker.net/User/857544/%E9%95%BF%E4%BA%8E%E8%88%9F,6.5 KB,2025-10-18 11:24,0,,2025-10-20
音视频合并,https://getquicker.net/Sharedaction?code=b6724d28-a5e2-43ec-300a-08de0d84db27,MP3+MP4,通用,长于舟,https://getquicker.net/User/857544/%E9%95%BF%E4%BA%8E%E8%88%9F,6.9 KB,2025-10-18 11:22,0,,2025-10-20
智能对象替换脚本,https://getquicker.net/Sharedaction?code=65e0b366-523b-406d-2fff-08de0d84db27,一个强大的 Adobe Illustrator JSX 脚本，用于智能替换对象，完美保持原对象的位置、尺寸和图层关系。,Adobe Illustrator,jialan75home,https://getquicker.net/User/631091/jialan75home,6.3 KB,2025-10-18 10:08,0,,2025-10-20
VBA表格复制为图片,https://getquicker.net/Sharedaction?code=842dc618-b14f-4569-2ffe-08de0d84db27,图片写入剪贴板（excel底部状态栏提示）,通用,cat poo,https://getquicker.net/User/292169/cat%20poo,4.4 KB,2025-10-18 09:12,0,,2025-10-20
常用文件(夹),https://getquicker.net/Sharedaction?code=5294432a-06ff-486a-2eb5-08dda990399d,收藏常用文件(夹)，方便快速打开,Windows 资源管理器,Simonl,https://getquicker.net/User/134191/Simonl,174.2 KB,2025-06-13 04:56,20,"-云同步增加参数同步
-优化",2025-10-20
PixPin,https://getquicker.net/Sharedaction?code=89bfa2e7-7c62-4b97-1736-08dda10577be,"截图,OCR,GIF,贴图",通用,Simonl,https://getquicker.net/User/134191/Simonl,112 KB,2025-06-01 20:16,9,-新增【预览区域截图】,2025-10-20
常用语v3,https://getquicker.net/Sharedaction?code=d66d13b6-4cfd-4112-934c-08dd5f710a8b,经过该版本采用本地存储，是基于常用语第一个版本更新而来，新增分组功能，提升用户体验,通用,北小齐,https://getquicker.net/User/683057/%E5%8C%97%E5%B0%8F%E9%BD%90,233.2 KB,2025-03-10 18:52,5,"V3版本全面升级，数据存储改为本地表格存储支持直接编辑表格实现批量编辑。
更有个性化设置以及Ai调色功能欢迎探索",2025-10-20
程序笔记,https://getquicker.net/Sharedaction?code=022fdcb9-4318-49cd-d06a-08dd090a5bee,支持markdown格式语法渲染的程序笔记,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,94.4 KB,2024-11-20 20:31,22,+ 优化使用逻辑,2025-10-20
选中收藏,https://getquicker.net/Sharedaction?code=51fc92f5-10c2-41f7-1c7c-08d95d50ce36,"集锦 配套动作, 选中文本即可完成收藏",通用,Cea,https://getquicker.net/User/113342/Cea,17.8 KB,2021-08-13 15:12,40,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
网址收藏,https://getquicker.net/Sharedaction?code=50a2a02f-7189-418c-1c7d-08d95d50ce36,"集锦 配套动作, 收藏浏览器当前网址即可完成收藏",通用,Cea,https://getquicker.net/User/113342/Cea,17.8 KB,2021-08-13 15:13,41,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
剪贴板粘贴第二项,https://getquicker.net/Sharedaction?code=e80156dd-bc25-46d5-c0cf-08da1b59015d, ,通用,Cea,https://getquicker.net/User/113342/Cea,17.6 KB,2022-04-11 21:25,36,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
重开,https://getquicker.net/Sharedaction?code=347689f7-7bab-42b7-1b75-08da8ae0e8b9,重新打开关闭的资源管理器窗口,通用,Cea,https://getquicker.net/User/113342/Cea,22.9 KB,2022-08-31 23:21,41,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
连续粘贴,https://getquicker.net/Sharedaction?code=4275a6b3-af4f-4a66-4731-08da2019a39f,剪贴板附加动作,通用,Cea,https://getquicker.net/User/113342/Cea,34.7 KB,2022-04-18 14:35,41,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
剪贴板,https://getquicker.net/Sharedaction?code=9ec53d43-5539-4571-6886-08d8c752bfcb,"记录文件, 文本, 图片，支持收藏，极致UI，丝滑体验",通用,Cea,https://getquicker.net/User/113342/Cea,17.7 KB,2021-02-03 14:35,246,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
剪贴板 pre,https://getquicker.net/Sharedaction?code=b046f02b-e1d4-4537-47e2-08da210a63ca,快速通道,通用,Cea,https://getquicker.net/User/113342/Cea,19.3 KB,2022-04-18 22:22,157,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
CeaBox,https://getquicker.net/Sharedaction?code=77cdb73e-07de-4705-d8d0-08da0c387041,搜索框，收藏夹，剪贴板，聚合,通用,Cea,https://getquicker.net/User/113342/Cea,20.6 KB,2022-03-24 01:24,42,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
窗口菜单,https://getquicker.net/Sharedaction?code=c3336884-f4cb-46b9-da4e-08da76a0d1ac,可用于快速切换窗口,通用,Cea,https://getquicker.net/User/113342/Cea,17.9 KB,2022-08-05 15:56,38,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
捷径面板3.0,https://getquicker.net/Sharedaction?code=4b3b6a69-15b9-4ca1-447b-08da37d44e37,捷径面板3.0,通用,Cea,https://getquicker.net/User/113342/Cea,18.3 KB,2022-05-17 21:55,71,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
超级菜单,https://getquicker.net/Sharedaction?code=a9c8d61e-dbab-4d5a-991f-08da410f3c1c,集合各种功能的菜单,通用,Cea,https://getquicker.net/User/113342/Cea,17.6 KB,2022-05-29 21:42,77,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
书签菜单,https://getquicker.net/Sharedaction?code=a50d39ba-b07c-459e-347c-08da7d9afa4f,浏览器书签，菜单,通用,Cea,https://getquicker.net/User/113342/Cea,17.6 KB,2022-08-14 23:25,39,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
集锦,https://getquicker.net/Sharedaction?code=44f708d3-3dc6-4b6e-194c-08d95b8499a1,如题,通用,Cea,https://getquicker.net/User/113342/Cea,19.7 KB,2021-08-11 01:17,41,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
图标管理,https://getquicker.net/Sharedaction?code=17b78d43-8bc7-4200-a090-08d9ac50b9f2, ,通用,Cea,https://getquicker.net/User/113342/Cea,26.7 KB,2021-11-21 22:42,57,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
文件菜单,https://getquicker.net/Sharedaction?code=5042d4d2-2979-4fff-4a25-08da404596c9, ,通用,Cea,https://getquicker.net/User/113342/Cea,20.7 KB,2022-05-28 19:12,50,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
剪贴板无焦点,https://getquicker.net/Sharedaction?code=818dd30d-a759-4779-d4ca-08db111f8bc2,剪贴板动作无焦点模式，但无法使用键盘操作,通用,Cea,https://getquicker.net/User/113342/Cea,19.6 KB,2023-02-18 15:18,36,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
文本菜单,https://getquicker.net/Sharedaction?code=54dc3640-79ab-4223-a073-08da8515cad0,选中快速替换文本,通用,Cea,https://getquicker.net/User/113342/Cea,17.6 KB,2022-08-24 17:19,36,- 依赖文件夹为空时主动使用备用方案下载,2025-10-20
视频速剪,https://getquicker.net/Sharedaction?code=ab95f91b-9821-41f2-3814-08de090665ba,轻量级QuickCut工具，配合FFmpeg无损快速「切片」与「合并」，视频剪辑从未如此高效。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,117.2 KB,2025-10-12 10:42,4,~ 调整界面，加入细节提示,2025-10-20
