动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
变量名助手,https://getquicker.net/Sharedaction?code=d3190155-d4a8-4dcf-7e9f-08dc251ced29,基于AI快速生成、转换变量名,通用,MeteorWen,https://getquicker.net/User/950787/MeteorWen,13.3 KB,2024-02-04 19:52,2,优化prompt,2024-02-25
快启动,https://getquicker.net/Sharedaction?code=f71f82c1-e2a2-4a6a-4ec5-08d7d3392c8c,快速收藏&启动网址、文件与文本。,通用,linex,https://getquicker.net/User/27689/linex,322.7 KB,2020-03-29 20:15,62,修复由于 quicker 更新导致无法启动,2024-02-25
星火大模型,https://getquicker.net/Sharedaction?code=8e54cb15-133f-4760-be89-08dbdcf87739,迅飞星火大模型Quicker版（选中任何文字，运行本动作，大模型会直接回复。省去了复制粘贴到输入框的麻烦~）,通用,Balrog,https://getquicker.net/User/235565/Balrog,20.5 KB,2023-11-05 11:52,2,星火大模型版本更新到3.5了,2024-02-25
文件搬迁(简易),https://getquicker.net/Sharedaction?code=96ab9c25-7bb1-4fe6-6015-08dc344486eb,"CMD命令-不影响正常使用(想恢复则删除符号链接然后将文件剪切回原位置即可),使用前请确保文件未被占用",通用,瞑空凌,https://getquicker.net/User/769338/%E7%9E%91%E7%A9%BA%E5%87%8C,8.9 KB,2024-02-24 14:35,1,"加个提示,不然不知道啥时候运行完了",2024-02-25
添加出血demo,https://getquicker.net/Sharedaction?code=42b11198-cea9-43fe-1e91-08dbbf546dec,"illustrator 添加出血,镜像 或延展",Adobe Illustrator,Illustrator_...,https://getquicker.net/User/456480/Illustrator_QK%E6%8F%92%E4%BB%B6,262.6 KB,2023-09-28 15:13,8,11,2024-02-25
健康提示,https://getquicker.net/Sharedaction?code=336442b3-452e-49a0-2fa7-08dbecaddff5,每30min提醒1次,通用,Maven,https://getquicker.net/User/396861/Maven,1.9 KB,2023-11-25 15:51,1,每半个小时提醒一次，起来走走，休息眼睛！,2024-02-25
Everything,https://getquicker.net/Sharedaction?code=ccc1805d-3d04-42a1-d9ef-08db2ba80230,也许是最好用的搜索神器(本地),Everything,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,305.4 KB,2023-03-25 00:27,153,_,2024-02-25
托盘番茄钟,https://getquicker.net/Sharedaction?code=aeb50a64-c8eb-4e9d-7e8e-08dc251ced29,会AI、音乐、清单的超级番茄钟,通用,抄书侠(GM),https://getquicker.net/User/206328/%E6%8A%84%E4%B9%A6%E4%BE%A0(GM),255.7 KB,2024-02-04 09:23,26,something new,2024-02-25
智核,https://getquicker.net/Sharedaction?code=197f0751-85c1-470c-eba9-08db754ee2c2,原名FlowGPT (AnyGPT)。免费的AI辅助工具、划词提问、翻译、写代码、发送到Flomo、Anki等等,通用,抄书侠(GM),https://getquicker.net/User/206328/%E6%8A%84%E4%B9%A6%E4%BE%A0(GM),641.6 KB,2023-06-26 19:07,155,fix bug,2024-02-25
一键完成配色,https://getquicker.net/Sharedaction?code=e9ab14ff-0108-4385-6001-08dc344486eb,自动打开配色面板，选择颜色模式为HSL，然后手工输入色调数值±20,Microsoft PowerPoint,用户fBQWDDimBAA,https://getquicker.net/User/1009348/%E7%94%A8%E6%88%B7fBQWDDimBAA,4.2 KB,2024-02-24 00:47,0,,2024-02-25
