动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
加对符,https://getquicker.net/Sharedaction?code=19dec029-cf51-4770-694e-08dcdd0ca208,给 选中文本 首尾添加对符 并发送到当前窗口；未选中文本时，直接发送对符,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,98.6 KB,2024-09-25 12:51,3,[+]增加云备份功能：手动上传；自动下载（首次运行时）,2024-10-16
结束进程(强力),https://getquicker.net/Sharedaction?code=0b4593a1-0138-433a-5355-08dcb4696e8b,强力结束进程，如果失败则自动调用管理员模式二次查杀,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,99.1 KB,2024-08-05 13:51,8,[+]增加云备份功能：手动上传；自动下载（首次运行时）,2024-10-16
计算器Pro Max,https://getquicker.net/Sharedaction?code=d3645960-83e9-446c-928f-08dcd6e4f4f5,AI设计的动作，一个界面简单但功能不简单的计算器,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,73.6 KB,2024-09-17 16:03,38,复制结果，只复制数字,2024-10-16
实时AI,https://getquicker.net/Sharedaction?code=d494c1cf-e398-4905-cf5d-08dce2c29e2a,AI翻译/问答/截图交互，一次提供多个翻译版本供选择,通用,BrainKE,https://getquicker.net/User/199719/BrainKE,105.3 KB,2024-10-03 18:26,7,【修复BUG】截图交互时，取消截图会导致文本窗口隐藏；,2024-10-16
Markdown预览,https://getquicker.net/Sharedaction?code=4b20b680-5fc0-44f8-40fa-08dcec2bc78e,使用 Webview2 渲染 Markdown 用于文本编辑器的markdown预览，目前仅支持Notepad4自动获取路径,,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,43.2 KB,2024-10-15 20:20,1,+ 预览时 自动保存,2024-10-16
自动拖动滑块,https://getquicker.net/Sharedaction?code=72d4e3bf-7e0e-41a4-c905-08dce860f595,自动拖动滑块,Google Chrome,侧耳倾听&,https://getquicker.net/User/565162/%E4%BE%A7%E8%80%B3%E5%80%BE%E5%90%AC%26,10.8 KB,2024-10-09 20:50,4,1,2024-10-16
自动填验证码,https://getquicker.net/Sharedaction?code=41191eff-6aab-4623-4478-08dce7722144,识别和填写验证码,Microsoft Edge,侧耳倾听&,https://getquicker.net/User/565162/%E4%BE%A7%E8%80%B3%E5%80%BE%E5%90%AC%26,35.5 KB,2024-10-09 20:06,10,1,2024-10-16
待办事项,https://getquicker.net/Sharedaction?code=c0510e3a-3786-4f39-32ff-08d91d10afcd,把要做的事情贴在屏幕上。,通用,591,https://getquicker.net/User/36130/591,569.1 KB,2021-05-23 17:54,129,优化使用说明（启动动作-弹窗-左下角，点击“帮助”）：如何创建事项，如何修改等。,2024-10-16
更新动作窗口,https://getquicker.net/Sharedaction?code=e9a32b4d-0562-4d20-86f8-08dceb3bdfc8,更新Quicker动作时，自动勾选必要选项与聚焦输入框。,Quicker,EC10010,https://getquicker.net/User/2997/EC10010,27.3 KB,2024-10-13 16:19,6,动作右键菜单增加实现方式。,2024-10-16
BookxNoteToObsidian,https://getquicker.net/Sharedaction?code=2bd5ec90-db36-49d4-51b3-08db7dd91f1a,复制BookxNote的图片或标注到Obsidian的笔记文档中，注意修改Obsidian的存放路径以及BookxNote的快捷键,BookxNote Pro,熊猫别熬夜,https://getquicker.net/User/634327/%E7%86%8A%E7%8C%AB%E5%88%AB%E7%86%AC%E5%A4%9C,88.7 KB,2023-07-07 03:40,15,[+]update,2024-10-16
PDF处理,https://getquicker.net/Sharedaction?code=be7e658a-e1c5-4642-50f9-08dabc15aa8f,共28种PDF处理方式！合并、删页、分割、解密、pdf转图片及图片转pdf等功能,Windows 资源管理器,M-cc,https://getquicker.net/User/521120/M-cc,379.9 KB,2022-11-02 15:54,67,"~修复运行时总是弹出“配置完成”的错误。
~修复""PDF翻译""和“其他功能”运行时出现无法找到子程序的错误。",2024-10-16
巴德PPT合并,https://getquicker.net/Sharedaction?code=62716070-1b46-45c9-40ec-08dcec2bc78e,合并选中的.pptx文件,通用,Bader,https://getquicker.net/User/135289/Bader,22 KB,2024-10-15 15:53,0,,2024-10-16
收发地址涂抹,https://getquicker.net/Sharedaction?code=916ba571-d835-4ac7-40e6-08dcec2bc78e,"用于亚马逊外箱标签的收货和发货地址涂抹, 可选中文件运行",通用,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,30.6 KB,2024-10-15 14:11,3,新增made in china,2024-10-16
高亮重复内容,https://getquicker.net/Sharedaction?code=6d842293-a240-4b8f-40e9-08dcec2bc78e,选中单元格，高亮/或者清除 重复内容,Microsoft Excel,Koi.,https://getquicker.net/User/326594/Koi.,4.9 KB,2024-10-15 15:03,0,,2024-10-16
这动作安装过没,https://getquicker.net/Sharedaction?code=83779484-e44d-49eb-4a20-08d9c10181e6,不知道某个分享动作是否已安装？这个动作能帮到你。在动作主页运行动作。,Quicker,EC10010,https://getquicker.net/User/2997/EC10010,331.2 KB,2021-12-17 19:02,69,优化。,2024-10-16
