动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
窗口吸附,https://getquicker.net/Sharedaction?code=d587fa2b-ec07-4398-dda2-08de2211a7a5,最强窗口吸附动作，使用窗口挂钩实现的窗口吸附，实时跟随，无卡顿感（用timer轮询明显卡顿）,通用,Cea,https://getquicker.net/User/113342/Cea,31.7 KB,2025-11-13 01:33,5,线程优化，子程序更新,2025-11-14
声笔大师,https://getquicker.net/Sharedaction?code=e5f40a3a-a057-4ade-ce79-08de230af1c9,声笔顶功打字方案设置界面化,通用,Poto,https://getquicker.net/User/137838/Poto,46.3 KB,2025-11-14 20:04,0,,2025-11-14
标签分组,https://getquicker.net/Sharedaction?code=1d7d1a49-5a43-4176-ddad-08de2211a7a5,浏览器标签页自动归类到指定的标签组中，右键动作支持管理标签组配置,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,48.8 KB,2025-11-13 15:52,1,"+支持当前窗口中有匹配的网址标签时，新建标签组并移入
+支持右键设置是否开启新建标签组功能",2025-11-14
线稿生成,https://getquicker.net/Sharedaction?code=1c424c2d-f4d1-4448-ce60-08de230af1c9,选中物件生成线稿图到世界中心。,Rhino,Anlv,https://getquicker.net/User/392637/Anlv,1.9 KB,2025-11-14 11:56,1,v1 2025-11-14,2025-11-14
AI随身窗V2,https://getquicker.net/Sharedaction?code=04aac042-b79d-4037-ce5e-08de230af1c9,单文件版，登录账号后，使用各大ai网页版/右侧添加提示词栏，自动跟随主窗口，自动备份同步,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,59 KB,2025-11-14 11:04,0,,2025-11-14
贴边隐藏,https://getquicker.net/Sharedaction?code=ffa92a90-6332-42e6-ddbb-08de2211a7a5,对前台窗口进行贴边隐藏,通用,Cea,https://getquicker.net/User/113342/Cea,21.5 KB,2025-11-13 21:45,5,兼容v2参数,2025-11-14
批量替换(VBA),https://getquicker.net/Sharedaction?code=b636436d-41b8-4f0d-ddb6-08de2211a7a5,对选中的文本执行多对多批量替换（不改变格式），若未选中文本则对全文执行,Microsoft Word,Laurant,https://getquicker.net/User/254022/Laurant,10.6 KB,2025-11-13 19:32,1,清除未使用变量,2025-11-14
动作运行时间,https://getquicker.net/Sharedaction?code=e9df999b-87a8-4576-ddb8-08de2211a7a5,动作运行时间,通用,masterCAM2023,https://getquicker.net/User/1072367/masterCAM2023,5.7 KB,2025-11-13 19:54,0,,2025-11-14
交换位置,https://getquicker.net/Sharedaction?code=324fbeac-114b-4f8c-ddb1-08de2211a7a5,交换两个元素的位置，默认基于左上角。（可通过ALT激活设置）,Adobe Illustrator,Anlv,https://getquicker.net/User/392637/Anlv,12.1 KB,2025-11-13 16:26,0,,2025-11-14
自动滚屏翻页,https://getquicker.net/Sharedaction?code=d5b01ad7-97ba-4851-a499-08de211e65c2,自动上下滚屏,通用,山东好人,https://getquicker.net/User/1291368/%E5%B1%B1%E4%B8%9C%E5%A5%BD%E4%BA%BA,19.5 KB,2025-11-12 21:45,1,增加暂停继续按钮。,2025-11-14
示例：建立健康边界,https://getquicker.net/Sharedaction?code=8b56c1ea-5adc-4942-a49b-08de211e65c2,学会说“不”，找回你的内在力量。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,19.6 KB,2025-11-12 23:35,2,.,2025-11-14
draw.io,https://getquicker.net/Sharedaction?code=7c8e876e-9693-41d5-784e-08de0f126def,Drawio 是一款基于 Electron 开发的免费开源图表绘制软件。它支持流程图、UML 图、网络拓扑图、架构图等多种专业图表类型，适用于教学、科研、工程设计等多种场景。该软件提供完全离线的绘图体验，同时具备强大的导出和批量处理功能。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,252.7 KB,2025-10-20 17:53,1,  【优化】更新软件版本,2025-11-14
计算器,https://getquicker.net/Sharedaction?code=1ae2f763-3fa6-447f-91d7-08dc79843f34,最强大便捷的智能计算器】实时计算，操作便捷，集多种计算器为一体,通用,astroStar,https://getquicker.net/User/178545/astroStar,306.4 KB,2024-05-22 14:21,305,"- 复制公式时支持转/*
- 修复备注",2025-11-14
商标申请人助手,https://getquicker.net/Sharedaction?code=cef57797-6f37-41b5-0321-08de16ae26da,一键填写商标系统申请人信息表单,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,306.2 KB,2025-10-30 14:31,17,调整说明,2025-11-14
爱国敬业诚信友善,https://getquicker.net/Sharedaction?code=fcc3367e-8bde-4355-4a8b-08de202a0f2a,"用于文明交流, 发送的数据有效期20+分钟",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,54.8 KB,2025-11-11 15:34,11,"新增右键设置加密是否自动写入输入框
新增正则提取密文",2025-11-14
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,323.1 KB,2024-11-04 14:16,109,因不可抗力影响，暂时删除查询代理师及代理机构信息模块,2025-11-14
任务清单Pro,https://getquicker.net/Sharedaction?code=f51234e7-9201-4935-98f3-08ddac6ed895,✅多功能✅多提醒任务清单~待办、待办清单、待办事项、待办任务、任务清单、任务提醒，超好用,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,466.5 KB,2025-06-16 08:54,30,"增加每条任务自动循环的动画（鼠标5秒没动窗口时）
优化删除按钮",2025-11-14
文本菜单助手,https://getquicker.net/Sharedaction?code=d5ae83a3-48a2-47c7-76b4-08de1e50e7a2,快速运行欧路查词和文本菜单的autohotkey脚本,通用,boovoo,https://getquicker.net/User/1305284/boovoo,6.1 KB,2025-11-08 22:28,1,增加了托盘菜单选项-选中中文时不执行动作,2025-11-14
