动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
企微文档页面切换,https://getquicker.net/Sharedaction?code=23e11a95-5e06-411c-cc9c-08de64209037,企微文档页面切换,通用,enough!,https://getquicker.net/User/897144/enough!,19.7 KB,2026-02-05 23:16,0,,2026-02-06
物流查询,https://getquicker.net/Sharedaction?code=3d700ad2-9201-49de-cc99-08de64209037,支持义成、新杰、顺心捷达、盛丰、昌达，还在更新中..,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,33.7 KB,2026-02-05 20:17,0,,2026-02-06
当前or选中文件(夹)路径,https://getquicker.net/Sharedaction?code=76c1efe8-64e3-4df9-cc94-08de64209037,获取 当前or选中文件(夹)路径,Windows 资源管理器,松下竹之助,https://getquicker.net/User/93631/%E6%9D%BE%E4%B8%8B%E7%AB%B9%E4%B9%8B%E5%8A%A9,3.1 KB,2026-02-05 16:45,0,,2026-02-06
QQ 闪传,https://getquicker.net/Sharedaction?code=40546e69-9cf6-4c04-cc7d-08de64209037,提取 QQ 闪传分享中的链接,通用,Poto,https://getquicker.net/User/137838/Poto,6.4 KB,2026-02-05 03:06,2,"新增 按住 Ctrl 自动提取链接打开
新增 复制纯链接后自动打开，不再提取",2026-02-06
更换图标,https://getquicker.net/Sharedaction?code=d42eb392-ae5e-4f1f-aefe-08dc2a0d6588,更改文件夹图标，设置图标路径为相对路径，移动文件夹不丢失。,Windows 资源管理器,简单生活,https://getquicker.net/User/43790/%E7%AE%80%E5%8D%95%E7%94%9F%E6%B4%BB,38.5 KB,2024-02-11 11:28,29,修正恢复注册表的正则表达式,2026-02-06
图片|视频|PDF 转换|压缩,https://getquicker.net/Sharedaction?code=39ac1d1d-e046-49b6-0c21-08de4a7531cf,支持JPG/PNG/WEBP/AVIF/TIFF/GIF/PSD/SVG/ICO/PDF/MP4这些常见图片/PDF/视频的压缩和转换，支持常见图片的简单处理。让文件处理不仅高效，更要优雅。,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,208.1 KB,2026-01-03 23:41,3,1.修复有时候do无法获取的问题,2026-02-06
无限轮盘,https://getquicker.net/Sharedaction?code=5677315c-f4ca-48d5-b111-08de5c82f231,所有进程都可单独设置的无限翻页轮盘,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,145.2 KB,2026-01-26 23:55,19,1.调整右键菜单顺序,2026-02-06
全格式转gif,https://getquicker.net/Sharedaction?code=ceaef6af-4934-43c0-852c-08dd87995c6c,全格式图片/视频转gif，无需下载工具，支持微信QQ,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,54 KB,2025-04-30 22:31,1,"[+]
使用多线程下载提速",2026-02-06
快速跳转,https://getquicker.net/Sharedaction?code=de6d1f15-7485-48f6-083b-08de30674cc6,文件夹快速跳转,通用,li1qqq,https://getquicker.net/User/945817/li1qqq,203.7 KB,2025-12-01 07:22,19,~.修复quicker窗口无法伴随移动和关闭的bug,2026-02-06
截图,https://getquicker.net/Sharedaction?code=c0310cb9-f725-4cff-f8e3-08dd0fae75f2,丝滑切15种截图命令/长截图/GIF/识别/Snipaste/PixPin/Quicker,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,286.8 KB,2024-11-28 21:13,67,*,2026-02-06
截图识别,https://getquicker.net/Sharedaction?code=0e89ae52-7dcf-446a-a133-08dc6ffecc18,20种识别模式/百度/PixPin/追加识别叠加/AI识别/60种文本处理联动功能,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,296.8 KB,2024-05-09 20:07,171,右键新增wps截图转,2026-02-06
WPS百宝箱,https://getquicker.net/Sharedaction?code=953d7822-be4f-40a8-5f69-08de5aa912c7,AI智能文件创作、音视频、PDF、图像、含流程图、思维导图、CAD、系统优化等多功能模块,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,84.3 KB,2026-01-24 01:58,8,⭐,2026-02-06
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种处理/云板/Markdown渲染/Mermaid流程图/一键多AI对话/表格数据透视/Deepseek/对比/待办/搜索/前后缀手术刀,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,54.1 KB,2024-07-30 20:09,98,优化,2026-02-06
Quicker聊天室,https://getquicker.net/Sharedaction?code=c5b3928a-c068-4d0c-44b9-08db6b278c19,"一个基于quicker的在线聊天工具,支持发送截图",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,182.1 KB,2023-06-13 16:55,43,修复只显示己方头像问题,2026-02-06
PS快捷导出助手2.0,https://getquicker.net/Sharedaction?code=d1f40a07-9815-40e6-0bc2-08dd8eff6b2a,无弹窗静默导出图片，可以批量，图层，指定路径等导出，等多种功能,Adobe Photoshop,芬达不加班,https://getquicker.net/User/1184478/%E8%8A%AC%E8%BE%BE%E4%B8%8D%E5%8A%A0%E7%8F%AD,137.6 KB,2025-05-10 16:15,7,"v2.3
1.新增了指定路径导出功能",2026-02-06
超高效剪贴系统,https://getquicker.net/Sharedaction?code=00a8e3fe-69ba-41af-8dba-08dddd68dcad,左右键直接触发十几种不同的操作，左键辅助最有性价比的动作！,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,788.6 KB,2025-08-18 21:14,37,可以设置双击长按的长按时间,2026-02-06
quicker面板拓宽,https://getquicker.net/Sharedaction?code=7fcf3e44-520d-4cdd-7a99-08de57cf17ab,quicker面板拓展,通用,enough!,https://getquicker.net/User/897144/enough!,18.9 KB,2026-01-20 23:17,1,+ 增加配置项:控制点击后是否关闭操作窗;,2026-02-06
鸣潮声骸评分,https://getquicker.net/Sharedaction?code=13104a3d-6ce8-40d8-fc71-08ddc017ed62,鸣潮声骸评分计算器,通用,碎片哒哟,https://getquicker.net/User/609131/%E7%A2%8E%E7%89%87%E5%93%92%E5%93%9F,118.8 KB,2025-07-11 17:33,13,🔸 权重表更新：爱弥斯,2026-02-06
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,371.5 KB,2023-01-07 19:44,77,+新增菜单数据统计（右键点击动作-数据统计看板）,2026-02-06
下载图片,https://getquicker.net/Sharedaction?code=cabf0ece-1ba7-460c-11a7-08db8c4f03af,目前最好的网页图片下载工具！支持任意图片，只需鼠标点击图片即可下载至本地，支持单选、多选两种模式！,Google Chrome,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,122.5 KB,2023-07-24 22:47,36,~修复在多选图片时，没有存放在独立文件夹中的问题。,2026-02-06
虎码加词,https://getquicker.net/Sharedaction?code=62b7401a-c810-493f-19ed-08dd09fc4d1b,基于小狼毫版虎码的快捷加词,通用,小狯,https://getquicker.net/User/287657/%E5%B0%8F%E7%8B%AF,25.8 KB,2024-11-21 19:24,3,加入了对程序文件是否存在的判断，当小狼毫升级程序、文件目录发生变更后，增加用户重新选择程序文件的步骤，以避免小狼毫升级后本动作失效的问题。,2026-02-06
超级菜单,https://getquicker.net/Sharedaction?code=4dfee3f3-4dab-4905-fde2-08dd1a373a0d,根据不同进程、不同类名、不同网址、选中内容弹出不同的超级菜单，无限分组，添加修改极其方便，功能丰富,通用,流亡大街,https://getquicker.net/User/977787/%E6%B5%81%E4%BA%A1%E5%A4%A7%E8%A1%97,550.9 KB,2024-12-13 04:30,60,优化体验,2026-02-06
项目文件,https://getquicker.net/Sharedaction?code=b702a85b-1a7e-4567-8df4-08de623a42b1,自动打开某个项目文件夹/或其中一个子文件夹,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,21.3 KB,2026-02-03 11:39,2,/,2026-02-06
任务清单Pro,https://getquicker.net/Sharedaction?code=f51234e7-9201-4935-98f3-08ddac6ed895,✅多功能✅多提醒任务清单~待办、待办清单、待办事项、待办任务、任务清单、任务提醒，超好用,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,506.4 KB,2025-06-16 08:54,39,"修复一次提醒的bug
周几的显示排序从一到日
优化细节",2026-02-06
