动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
bydown,https://getquicker.net/Sharedaction?code=61515845-76e6-4575-8a56-08dc47297450,快速下载哔哩哔哩（bilibili）、油管（YouTube）视频以及抖音、小红书图片视频,通用,RrOrange,https://getquicker.net/User/126233/RrOrange,88.1 KB,2024-03-19 21:01,29,"fix: 修复评论区dy下载失败问题 [#26279]
https://getquicker.net/Common/Topics/ViewTopic/26279",2024-06-24
PS翻译,https://getquicker.net/Sharedaction?code=9cea2116-3a16-4a15-605a-08dbb5b093d2,Photoshop文本图层翻译，调用有道翻译，免费快速,Adobe Photoshop,ZTOA10,https://getquicker.net/User/234516/ZTOA10,3.6 KB,2023-09-16 08:19,2,更换为谷歌镜像翻译接口,2024-06-24
PS常用集,https://getquicker.net/Sharedaction?code=03b591c8-1bf2-4aab-72d6-08d9aa624e96,Photoshop常用脚本+快捷键功能,Adobe Photoshop,ZTOA10,https://getquicker.net/User/234516/ZTOA10,98.6 KB,2021-11-18 18:11,8,修bug，新增功能,2024-06-24
海迅极速设计动作,https://getquicker.net/Sharedaction?code=691b8d97-93b1-4075-3db1-08dc93290ea3,海迅,海迅极速设计,1866188,https://getquicker.net/User/1059355/1866188,8.9 KB,2024-06-23 21:51,0,,2024-06-24
海迅新建柜体,https://getquicker.net/Sharedaction?code=667b57f4-8f8e-425b-3db0-08dc93290ea3,新建柜体,海迅极速设计,1866188,https://getquicker.net/User/1059355/1866188,1.4 KB,2024-06-23 21:18,0,,2024-06-24
替换图层内容,https://getquicker.net/Sharedaction?code=8f0a0710-a09d-4a24-cef9-08dc925151e4,非转智能对象提示转换再进行替换,Adobe Photoshop,ZTOA10,https://getquicker.net/User/234516/ZTOA10,4.1 KB,2024-06-22 21:12,1,支持更多的格式替换,2024-06-24
自动中英文,https://getquicker.net/Sharedaction?code=30fce121-7afa-4207-0843-08dbdf2a04c0,输入法状态切换，全自动切换，也可以手动切换,通用,祥睿御免,https://getquicker.net/User/762594/%E7%A5%A5%E7%9D%BF%E5%BE%A1%E5%85%8D,180.9 KB,2023-11-07 17:07,14,修补bug,2024-06-24
midjourney批量生图,https://getquicker.net/Sharedaction?code=c4fe52fc-43b5-4124-012e-08dc905511b4,可选择提示词输入Discord的次数，快速生图节约时间,通用,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,14.6 KB,2024-06-20 16:43,6,更新了进度条,2024-06-24
复制和后退,https://getquicker.net/Sharedaction?code=3fc13e80-3f82-499d-bf45-08dc12372202,有选择文字的话，往左手势，就是复制。,通用,show-er,https://getquicker.net/User/412766/show-er,62.8 KB,2024-01-11 10:06,9,1,2024-06-24
一键快存,https://getquicker.net/Sharedaction?code=e37169b4-539e-439e-30b4-08db280dd146,PNG/JPG/TIF/PSD/图层/圆角/描边/切片/等一键快存 ( 拒绝弹窗低效率保存 ),Adobe Photoshop,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,222.4 KB,2023-03-19 16:39,60,提示优化,2024-06-24
PSyoyo,https://getquicker.net/Sharedaction?code=d85153ea-fd25-48ac-cee8-08dc925151e4,通过快捷键设置的画板导出,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,26.4 KB,2024-06-22 17:23,5,2024年6月23日13:46:02,2024-06-24
删空文件夹,https://getquicker.net/Sharedaction?code=c8557eaa-cb86-434b-cf02-08dc925151e4,删除当前路径下的空文件夹，包含子文件夹,Windows 资源管理器,风子叶,https://getquicker.net/User/368755/%E9%A3%8E%E5%AD%90%E5%8F%B6,9.6 KB,2024-06-23 09:41,1,重新分享,2024-06-24
文献列表,https://getquicker.net/Sharedaction?code=c064a200-45d1-4ad1-594e-08db837051fc,基于Zotero实现了Siyuan笔记的文献管理,SiYuan,ttChen,https://getquicker.net/User/395924/ttChen,23.3 KB,2023-07-14 08:40,3,同步Zotero 7更新,2024-06-24
插入引用,https://getquicker.net/Sharedaction?code=c864bb72-b1dc-447e-594d-08db837051fc,基于Zotero实现了Siyuan笔记的文献管理,SiYuan,ttChen,https://getquicker.net/User/395924/ttChen,34.6 KB,2023-07-14 08:40,10,同步Zotero 7更新了,2024-06-24
