动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
示例：加载lsp并触发 ,https://getquicker.net/Sharedaction?code=dadc7fbb-cdc3-45bd-503d-08dc8da31a11,对应子程序使用说明,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,11.2 KB,2024-06-16 22:38,2,1,2024-06-17
View/Add,https://getquicker.net/Sharedaction?code=a17ca6c9-ccb7-45f3-72bc-08dac59559d0,直接readcube添加文献和PDF文件到Zotero,Microsoft Edge,ttChen,https://getquicker.net/User/395924/ttChen,15.3 KB,2022-11-14 09:37,1,同步Zotero 7更新,2024-06-17
View/Add,https://getquicker.net/Sharedaction?code=7e1437cd-5164-43cb-b529-08da6f0adcd1,在SCI-hub页面直接将文献添加到Zotero,Microsoft Edge,ttChen,https://getquicker.net/User/395924/ttChen,21.2 KB,2022-07-27 11:39,4,同步Zotero 7更新,2024-06-17
Copy Files,https://getquicker.net/Sharedaction?code=4c88806d-f441-4179-aae1-08dc14f2ecc6,在zotero中获取Reader当前文件或者当前选中的文件列表,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,4.4 KB,2024-01-14 22:07,1,同步Zotero 7更新,2024-06-17
Zotero笔记,https://getquicker.net/Sharedaction?code=64aaa0c8-596d-4e65-ed8a-08db0dcace5d,启动HTTP服务，实现语雀与Zotero的互联,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,23.6 KB,2023-02-14 11:35,11,同步Zotero 7更新,2024-06-17
创建父条目,https://getquicker.net/Sharedaction?code=7396c9d9-ffb8-4ce4-f60e-08db50305c18,一键为文档创建父条目，无需确认,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,973 B,2023-05-09 22:00,3,同步更新,2024-06-17
View PDF,https://getquicker.net/Sharedaction?code=1e183b16-b678-4466-b528-08da6f0adcd1,用edge浏览器显示Zotero中PDF文件,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,3 KB,2022-07-27 11:28,3,同步Zotero 7更新,2024-06-17
新建窗口,https://getquicker.net/Sharedaction?code=5e24b04b-c8f9-47aa-f2cd-08da67a99d9b,一键创建两个视图，方便多屏阅读，提高文献阅读效率,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,2.3 KB,2022-07-18 09:06,3,同步Zotero 7更新,2024-06-17
文献下载,https://getquicker.net/Sharedaction?code=9a80672b-7ae5-40a5-3660-08da24d7c3aa,破解了最近sci-hub网站的多级验证，实现文献自动下载并添加指定条目下。动作允许同时运行多个实例。,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,22 KB,2022-04-23 19:54,7,同步Zotero 7更新,2024-06-17
新建文件,https://getquicker.net/Sharedaction?code=71787e1d-7c8d-4b0a-72b6-08dac59559d0,可在Zotero分类下一键创建任意格式文件，简化步骤，实现高级文件管理。,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,11.9 KB,2022-11-14 00:37,2,Zotero 7更新,2024-06-17
知网下载,https://getquicker.net/Sharedaction?code=9cd07668-d83c-466c-01a1-08da7035e139,在高校和科研单位网络环境下一键下载知网文献,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,12.6 KB,2022-07-28 23:09,5,同步Zotero 7更新,2024-06-17
Reference Extractor,https://getquicker.net/Sharedaction?code=8bfc534c-6d0c-4e03-a736-08dad3f6b04c,一键导入外部Word文档文献到Zotero库中,Microsoft Word,ttChen,https://getquicker.net/User/395924/ttChen,69 KB,2022-12-02 23:37,8,同步Zotero 7更新！！,2024-06-17
插入引用,https://getquicker.net/Sharedaction?code=2b761521-8216-4442-3bdc-08d95984e346,一键插入Zotero文献，无需二次搜索,Zotero,ttChen,https://getquicker.net/User/395924/ttChen,31.8 KB,2021-08-07 22:24,15,同步Zotero更新,2024-06-17
