动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
窗口吸附,https://getquicker.net/Sharedaction?code=d587fa2b-ec07-4398-dda2-08de2211a7a5,最强窗口吸附动作，使用窗口挂钩实现的窗口吸附，实时跟随，无卡顿感,通用,Cea,https://getquicker.net/User/113342/Cea,21.9 KB,2025-11-13 01:33,1,更人性化操作,2025-11-13
示例：建立健康边界,https://getquicker.net/Sharedaction?code=8b56c1ea-5adc-4942-a49b-08de211e65c2,学会说“不”，找回你的内在力量。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,19.6 KB,2025-11-12 23:35,2,.,2025-11-13
AI随身窗,https://getquicker.net/Sharedaction?code=e6214465-ba22-4377-a48f-08de211e65c2,登录账号后，使用各大ai网页版/右侧添加提示词栏，自动跟随主窗口，自动备份同步,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,199.3 KB,2025-11-12 16:57,2,修复右键无法进入设置的问题,2025-11-13
自动滚屏翻页,https://getquicker.net/Sharedaction?code=d5b01ad7-97ba-4851-a499-08de211e65c2,自动上下滚屏,通用,山东好人,https://getquicker.net/User/1291368/%E5%B1%B1%E4%B8%9C%E5%A5%BD%E4%BA%BA,13.4 KB,2025-11-12 21:45,0,,2025-11-13
点赞数统计,https://getquicker.net/Sharedaction?code=a70d05e9-1f90-437c-a495-08de211e65c2,打开动作网页或者动作作者主页，运行此动作,通用,Cea,https://getquicker.net/User/113342/Cea,14.5 KB,2025-11-12 20:16,0,,2025-11-13
拯救多国查询,https://getquicker.net/Sharedaction?code=3ae0f813-e450-4067-a490-08de211e65c2,尝试拯救专利多国查询无法加载问题,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,1.5 KB,2025-11-12 17:02,2,修改图标,2025-11-13
爱国敬业诚信友善,https://getquicker.net/Sharedaction?code=fcc3367e-8bde-4355-4a8b-08de202a0f2a,"用于文明交流, 发送的数据有效期20+分钟",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,49.6 KB,2025-11-11 15:34,10,修复bug,2025-11-13
复制求和值,https://getquicker.net/Sharedaction?code=bf32c227-0fa2-420a-a482-08de211e65c2,对选中的单元格提取数字、求和并复制,WPS Office,花月歌浮舟,https://getquicker.net/User/1083901/%E8%8A%B1%E6%9C%88%E6%AD%8C%E6%B5%AE%E8%88%9F,3.2 KB,2025-11-12 13:46,0,,2025-11-13
五子棋,https://getquicker.net/Sharedaction?code=aae8854d-64e2-44a5-a47d-08de211e65c2,五子棋,通用,Cea,https://getquicker.net/User/113342/Cea,13.2 KB,2025-11-12 12:38,0,,2025-11-13
标准查阅平台,https://getquicker.net/Sharedaction?code=0ccdfd3c-493e-4010-a47b-08de211e65c2,集成主流的标准共享平台，选中文本打开常用标准网站，不选中文本打开官方标准平台,Microsoft Edge,最爱沙迦,https://getquicker.net/User/462533/%E6%9C%80%E7%88%B1%E6%B2%99%E8%BF%A6,7.7 KB,2025-11-12 12:31,0,,2025-11-13
