动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
Quicker Link,https://getquicker.net/Sharedaction?code=b02b2732-f087-4e45-416d-08deee3e76ba,quicker2.0：连接 Android 手机与电脑上的 Quicker。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,112.6 KB,2026-07-31 08:58,13,优化配对窗口布局并缩小二维码；新增电脑接收目录选择、64 MiB 文件传输、屏幕点击和电脑控制；修复动作分组较多或缺少通用场景时的同步问题。,2026-07-31
电商款号/ID互换,https://getquicker.net/Sharedaction?code=79b86f84-f021-403a-a820-08deed4acb64,用于商品id和商家编码的互相切换,通用,Koi.,https://getquicker.net/User/326594/Koi.,12.5 KB,2026-07-30 16:02,1,增加删除延时,2026-07-31
窗口切换,https://getquicker.net/Sharedaction?code=67d4aec0-f7d8-4237-a80f-08deed4acb64,窗口最小化和激活状态切换,通用,车木,https://getquicker.net/User/428372/%E8%BD%A6%E6%9C%A8,31.3 KB,2026-07-30 12:24,1,新增：如果在同一页面安装了多个本动作，可以将其连接到不同的应用窗口上,2026-07-31
灵搜,https://getquicker.net/Sharedaction?code=72a7df1d-195b-4d98-a813-08deed4acb64,统一搜索网页联想、Everything 文件、开始菜单应用，并可转入 Quicker 搜索。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,57.5 KB,2026-07-30 14:02,0,,2026-07-31
枝记,https://getquicker.net/Sharedaction?code=b5091d78-12cc-4fb9-bd01-08debb8a5d21,轻量级 Markdown 笔记工具 · 电脑 / 手机 / 平板多端通用 · WebDAV 加密同步,通用,dalou,https://getquicker.net/User/76824/dalou,65.4 KB,2026-05-27 21:36,22,优化：即时同步逻辑,2026-07-31
暴走英雄坛,https://getquicker.net/Sharedaction?code=072ae42a-7160-4e50-d169-08deb995c62e,暴走英雄坛游戏脚本,雷电模拟器,起风了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E9%A3%8E%E4%BA%86zizizi,955 KB,2026-05-25 11:32,79,增强告示检测奇遇力度,2026-07-31
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,400.7 KB,2023-01-07 19:44,120,~,2026-07-31
动作面板v2,https://getquicker.net/Sharedaction?code=3b65840d-7670-4165-9c58-08dd91d533ab,放置常用的Quicker动作，点击运行。支持动作自己的右键菜单，支持深色模式,通用,格物致理,https://getquicker.net/User/1054799/%E6%A0%BC%E7%89%A9%E8%87%B4%E7%90%86,342.8 KB,2025-05-14 13:28,49,"适配 Quicker 2.0。
支持精确删除指定的按钮。如果出现报错，请按照提示进行一次操作即可。
优化云同步，支持同步所有动作数据。
跳转到动作页，已适配 Quicker 2.0.",2026-07-31
事件触发限定条件,https://getquicker.net/Sharedaction?code=8c721f68-369b-4e22-e443-08dd86ae7f9a,为事件触发、自动运行增加时间条件,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,20.4 KB,2025-04-29 08:35,4,增加右键菜单,2026-07-31
截图,https://getquicker.net/Sharedaction?code=e15cfcc8-503f-42c1-4c5a-08de79cfe7d4,截图，长截图，标注，Ocr(公式、表格、普通文本)，录制，贴图，Gif,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,120.4 KB,2026-03-04 20:01,32,焦点延迟，重构截图逻辑,2026-07-31
官文重命名,https://getquicker.net/Sharedaction?code=465447f9-ab0f-4469-0305-08dd1df9631b,知产常用官文一键重命名,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,313.1 KB,2024-12-17 10:16,68,增加重命名进度条,2026-07-31
OCR+,https://getquicker.net/Sharedaction?code=c1c0369e-89a5-45fa-40dc-08dcec2bc78e,截图识别文本，整合百度、腾讯、有道、PixPin、AI大模型等接口，便于统一调用,通用,九牧,https://getquicker.net/User/33598/%E4%B9%9D%E7%89%A7,344.9 KB,2024-10-15 08:40,26,1.优化 调用动作 功能,2026-07-31
全格式转gif,https://getquicker.net/Sharedaction?code=ceaef6af-4934-43c0-852c-08dd87995c6c,全格式图片/视频转gif，无需下载工具，支持微信QQ,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,57.6 KB,2025-04-30 22:31,2,支持jpeg,2026-07-31
超级菜单,https://getquicker.net/Sharedaction?code=a9c8d61e-dbab-4d5a-991f-08da410f3c1c,集合各种功能的菜单,通用,Cea,https://getquicker.net/User/113342/Cea,22.5 KB,2022-05-29 21:42,82,1,2026-07-31
goBuild,https://getquicker.net/Sharedaction?code=e5222dac-337d-4d41-a801-08deed4acb64,goBuild 是一个“一键式”的 Go 语言构建工具，它能自动处理模块初始化、清理占用进程、优化编译参数，并在编译结束后汇报结果和耗时，非常适合在文件管理器中进行快速的本地编译测试。,Windows 资源管理器,zoulu,https://getquicker.net/User/849526/zoulu,10.2 KB,2026-07-29 16:24,1,去掉多余步骤,2026-07-31
剪贴板 n10,https://getquicker.net/Sharedaction?code=df6cc8fc-1a67-4576-fcb0-08deace01986,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,27.6 KB,2026-05-09 07:12,100,"## v0.30.26 (2026-7-31)

- 增加「显示托盘图标」开关：可在首页关闭系统托盘图标，进程仍以后台方式运行，热键与主页入口可用
- 增加复制提示位置选项：支持屏幕底部居中、右上、右下
- 优化复制提示与宿主弹层在不同位置下的显示与收起动画",2026-07-31
剪贴板 pre,https://getquicker.net/Sharedaction?code=b046f02b-e1d4-4537-47e2-08da210a63ca,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,24.3 KB,2022-04-18 22:22,200,"## v0.8.274

- 修复 Quicker V2（net10）文本菜单 / 文本操作中带 `$=` 表达式的项点了无反应：改为优先使用宿主 QkEval 引擎执行
- 修复进入设置后关闭窗口导致 Quicker 崩溃（NullReferenceException）：剪贴板面板尚未创建时不再误访问悬浮球协调状态",2026-07-31
待办清单,https://getquicker.net/Sharedaction?code=41cad6e8-91cb-42a1-0568-08deec585c60,quicker2.0：轻量、本地的待办清单：快速新增、到期日期与重复规则、搜索、撤销和自动备份。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,87.1 KB,2026-07-29 16:03,1,"日期圆环只设置新待办到期日，不再过滤列表。
新增后始终回到“全部待办”，未来任务不会消失。
明确显示“新待办到期 今天/明天/8月6日”。
徽标显示“明天到期”“7 天后 · 08/06”“逾期 2 天”等相对时间。
底部增加“未来 N 项”，打开即可知道后面还有安排。
点击日期圆环时九天范围不再跳动；右侧日期下拉选择远期时才重新居中。
修复重复待办完成后复选框可能仍保持勾选的问题。
精简底部重复统计、菜单文案和非重要任务的空白缩进。",2026-07-31
文本记事,https://getquicker.net/Sharedaction?code=e9fac45b-ec54-497d-99d8-08dbaf28f11c,文本化编辑，支持 OCR、格式转换和常用文本处理。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,108.3 KB,2023-09-07 09:28,120,"删除“问话”、askAi、Ai_Chat、AI 配置和会话状态。
重写关闭回调，修复发送、文件回写、历史记录和窗口位置保存。
清理残留发送状态，避免首次关闭误发送。
移除窗口脚本的静态对象引用，修复内存滞留和多窗口串用风险。
更新 C# 运行模式并清理废弃文件选择步骤。
修正字数统计及前后缀表达式错误。
网络转换、云历史和主操作分发结构保持不变。",2026-07-31
