动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
图片云盘,https://getquicker.net/Sharedaction?code=10e1c5c8-0055-48da-dc6b-08de3ac18409,上传图片获取直链、收藏图片跨设备同步、本地目录管理极简操作。,通用,M-cc,https://getquicker.net/User/521120/M-cc,70 KB,2025-12-14 23:56,0,,2025-12-15
窗口清理,https://getquicker.net/Sharedaction?code=4f7b6ee5-d33f-42d5-dc68-08de3ac18409,win10测试，win11请谨慎使用。（使用C#模块）,Windows 资源管理器,Anlv,https://getquicker.net/User/392637/Anlv,24.6 KB,2025-12-14 22:35,1,"2025-12-14
~. 右键可设置默认工作方式。",2025-12-15
步骤收藏,https://getquicker.net/Sharedaction?code=a1e19a08-3428-4cb8-dc67-08de3ac18409,用于收藏一些高频的步骤组。,Quicker,Anlv,https://getquicker.net/User/392637/Anlv,31.2 KB,2025-12-14 22:14,0,,2025-12-15
AI测试,https://getquicker.net/Sharedaction?code=0d91ca91-42ee-4d2c-dc5b-08de3ac18409,配合 【V_元宝_网页转API】测试,通用,Vinpaul,https://getquicker.net/User/74178/Vinpaul,3.7 KB,2025-12-14 13:21,0,,2025-12-15
V_元宝_网页转API,https://getquicker.net/Sharedaction?code=0550b2bb-0835-435f-dc5a-08de3ac18409,利用 WebView2 技术将 DeepSeek 网页版转化为标准的 OpenAI API 本地服务。支持 R1 深度思考、流式输出 (SSE)，可让 ChatBox、NextChat 等第三方客户端直接调用网页版免费额度。,通用,Vinpaul,https://getquicker.net/User/74178/Vinpaul,58.7 KB,2025-12-14 12:50,0,,2025-12-15
必应采集,https://getquicker.net/Sharedaction?code=c0090c7c-b938-485a-314c-08de39efe1be,bing自动搜索并返回结果。基于 WebView2 内核，支持后台静默运行、适合自动化流程调用。,Microsoft Edge,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,71.2 KB,2025-12-13 22:23,0,,2025-12-15
知乎采集,https://getquicker.net/Sharedaction?code=0de9b386-3166-4dc6-314b-08de39efe1be,知乎自动搜索并返回结果。基于 WebView2 内核，支持后台静默运行、登录后保存状态，适合自动化流程调用。,Microsoft Edge,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,46.7 KB,2025-12-13 21:26,1,修复关键词的错误,2025-12-15
深浅切换,https://getquicker.net/Sharedaction?code=d78abfe7-ec51-45a4-314a-08de39efe1be,自动切换深浅模式，支持传入动作参数指定深色(dark)或浅色(light),通用,chrosic,https://getquicker.net/User/945817/chrosic,4.6 KB,2025-12-13 21:08,0,,2025-12-15
示例：识别隐蔽自恋者,https://getquicker.net/Sharedaction?code=e2942479-5268-4f0a-3149-08de39efe1be,保护自己免受其操控的方法，以及应对他们自恋行为的策略。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,26.5 KB,2025-12-13 19:24,2,.,2025-12-15
AI对话目录,https://getquicker.net/Sharedaction?code=72358878-4048-4b2b-3148-08de39efe1be,为 DeepSeek、ChatGPT、Kimi 等主流 AI 聊天页面生成侧边目录，支持一键跳转与多选复制。,Google Chrome,Zevxn,https://getquicker.net/User/1225342/Zevxn,60.6 KB,2025-12-13 19:15,0,,2025-12-15
