动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
数字键盘,https://getquicker.net/Sharedaction?code=a7e8a005-aab5-48af-d994-08de9917e55e,"1~9的数字小键盘，然后分为单击和双击,单击输入的是对应的数字，双击的话就是先输入数字然后在后面加一个小数点",通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,14.5 KB,2026-04-13 14:17,4,统一双击判断,2026-04-13
wps面板兼容版,https://getquicker.net/Sharedaction?code=e8393ada-3911-4745-db4a-08de983021da,不同的wps文件下显示不同的quicker面板,WPS Office,sharklaka,https://getquicker.net/User/826879/sharklaka,16.9 KB,2026-04-13 09:49,1,1,2026-04-13
wps面板,https://getquicker.net/Sharedaction?code=cf760565-6440-4fb9-db48-08de983021da,不同的wps文件下显示不同的quicker面板,WPS Office,sharklaka,https://getquicker.net/User/826879/sharklaka,14.1 KB,2026-04-13 09:25,0,,2026-04-13
清除无效下载记录,https://getquicker.net/Sharedaction?code=ec1a0455-5dd2-4710-db47-08de983021da,一键清除已失效的下载记录,Google Chrome,sharklaka,https://getquicker.net/User/826879/sharklaka,3 KB,2026-04-13 09:23,0,,2026-04-13
视频教程助手,https://getquicker.net/Sharedaction?code=48bf3c8f-3bb2-41ee-db43-08de983021da,浏览器视频播放控制，教程跟进，原神跟跑,Microsoft Edge,uidloong,https://getquicker.net/User/1090058/uidloong,63.7 KB,2026-04-12 20:05,0,,2026-04-13
超清壁纸,https://getquicker.net/Sharedaction?code=aa3b2c4a-1600-42c4-a99f-08dbe8e4b6e6,一键更换超清壁纸，每一张都是4K图，并支持分类❤💘,通用,喜气羊羊,https://getquicker.net/User/719958/%E5%96%9C%E6%B0%94%E7%BE%8A%E7%BE%8A,106.4 KB,2023-11-19 19:49,21,遇到网站故障，会自动切换到备用壁纸，不影响本次更换壁纸,2026-04-13
网页收藏,https://getquicker.net/Sharedaction?code=e03ff5a8-de40-40e7-8110-08de937230ba,全能网页收藏助手,通用,Nian7i,https://getquicker.net/User/218805/Nian7i,265.2 KB,2026-04-06 20:05,6,"添加字母和频率排序
优化抓取速度
优化UI",2026-04-13
快捷键映射,https://getquicker.net/Sharedaction?code=05021112-2f8d-409a-c3c2-08de9089f663,进行快捷键映射，在场景简化操作,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,83.9 KB,2026-04-03 02:31,18,内容居中，优化下持久化方法,2026-04-13
智能缩放,https://getquicker.net/Sharedaction?code=60a426f4-13bb-439b-70ae-08de7e8baab3,智能感应当前的上下文环境（如：选区、画板、剪贴蒙版基准层或文档边界），将选中的一个或多个图层按照预设调整大小并对齐基准目标。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,212 KB,2026-03-10 18:03,6,"2026-04-13
~. 修改动作标题和描述。",2026-04-13
密码板,https://getquicker.net/Sharedaction?code=96114967-c231-4a3e-9728-08de917f8e76,记录网站，软件等密码，可云备份。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,404.7 KB,2026-04-04 14:08,2,~ 修复翻译接口,2026-04-13
计算器,https://getquicker.net/Sharedaction?code=418d888f-c882-40e1-3f7a-08dc8a9ff82c,免费且强大的计算器，公式、历史、贴边、语音、深色、单位换算,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,170 KB,2024-06-13 00:30,101,"历史增加收藏为公式，目前还比较粗糙；
历史和书签改为点击有内容填入结果，无内容填入表达式；
纸带显示最近3个历史；
将错误信息布局调整下，避免上方留白",2026-04-13
Quicker离线,https://getquicker.net/Sharedaction?code=13fb571e-c84b-4d68-f6c1-08dae2ffb129,打包Quicker数据，在无网络环境使用,Quicker,toubet,https://getquicker.net/User/15732/toubet,39.7 KB,2022-12-21 17:27,2,"文件复制增加提示
Quicker下载失败时自动切换下载通道",2026-04-13
网页爬虫,https://getquicker.net/Sharedaction?code=2458d48c-ab98-4410-b894-08de94563872,网页数据下载，支持保存历史策略，方便下次使用。,Google Chrome,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,82.6 KB,2026-04-07 17:31,4,~,2026-04-13
复制提示,https://getquicker.net/Sharedaction?code=887bc64e-82e8-4ecf-f238-08ddaf4c49d6,它会在复制成功时提示你（✅高使用量）,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,127.4 KB,2025-06-20 11:42,51,增加设置项的云端备份/恢复功能,2026-04-13
超级微信多开,https://getquicker.net/Sharedaction?code=28b6381f-2687-4ada-4241-08de8f97c69d,免扫码、全自动登录的微信多开,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,142.8 KB,2026-04-02 14:08,25,优化路径判断逻辑,2026-04-13
文件预览,https://getquicker.net/Sharedaction?code=981ff596-4316-4385-016e-08dd6c0ac9c8,文件预览与修改，使用quicker原生实现简洁窗口风格统一化,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,137.4 KB,2025-03-26 21:58,85,"优化代码逻辑，包括复制文件内容的利用、重复调用、删除死代码等。
ZIP 临时目录哈希命名、文件夹/ZIP 双击后焦点跟踪、视频尺寸自适应、DOCX 图片占位、ShowPreviewAsync 路径判断重构",2026-04-13
输入法指示器,https://getquicker.net/Sharedaction?code=483c9e7c-64c4-4402-360d-08de964148e1,跟随鼠标显示当前输入法（中文 / 英文）、大小写、数字键状态,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,25.8 KB,2026-04-10 22:09,2,完善了某些小问题,2026-04-13
桌面悬浮球（窗口切换）,https://getquicker.net/Sharedaction?code=f39cf06e-4120-4468-b8b1-08de94563872,demo。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,117.8 KB,2026-04-08 09:20,3,"按进程名排序；
同一进程内按窗口标题排序。",2026-04-13
悬浮小小球,https://getquicker.net/Sharedaction?code=1d7328c3-081e-4384-1fe7-08de7ac590ca,「常驻高频操作。」,通用,Cherofre,https://getquicker.net/User/229808/Cherofre,494.2 KB,2026-03-07 02:20,16,"~支持任务栏上层
+入口显示方式增加管理面板
新增多种自动关闭方式
+由于大小限制，改为只读
",2026-04-13
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,语音调用大模型，可切换多个便利窗，用于集中存放网址、文本、文件等常用内容，并支持拖拽整理、快速搜索与便捷调用。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,325.1 KB,2025-02-21 03:22,280,松一点输入态判断,2026-04-13
贴图,https://getquicker.net/Sharedaction?code=dc326858-1857-4888-a7e9-08dd5143284a,将选中的文本/文件，用图片贴出；未选中时，截图后贴图；按住 左Ctrl键 启动可将剪贴板的文件贴图；按住 左Alt 可关闭所有贴图；按住 右Ctrl键 可恢复上次关闭的贴图；按住 右Alt键 能显示/隐藏所有贴图窗口。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,165.6 KB,2025-02-20 20:21,10,  【优化】改进选中内容为空时的处理逻辑,2026-04-13
快捷导出助手3.0,https://getquicker.net/Sharedaction?code=d1f40a07-9815-40e6-0bc2-08dd8eff6b2a,无弹窗静默导出图片，支持图层，选区，批量导出等多种功能等你探索,Adobe Photoshop,Cyen,https://getquicker.net/User/1184478/Cyen,202.4 KB,2025-05-10 16:15,11,"v3.0
	1.新增选区导出功能
	2.抛弃了之前的公共配置，将各个导出功能的配置选项都互相独立出来
	3.解决了有时文档只临时导出不保存文件，不想去右键菜单重新设置，特意新增了轮盘功能，可以在右键菜单开启轮盘，通过按下快捷键+使用动作呼出轮盘的方式，触发保存和不保存选项,
	4.右键菜单新增了修改默认配置的选项，可以根据需求设置：a.单击动作绑定的功能 b.快捷键启动 c.快捷键绑定的功能
	5.此次更新动作是重构了整个动作的所有逻辑和变量名，如果遇到使用不了的情况，请尝试清楚动作数据或者删除动作重新安装",2026-04-13
终端,https://getquicker.net/Sharedaction?code=f6f8984f-f707-4751-3f21-08de7f3d4c7a,打开windows终端， 并根据你的配置文件选择要打开的项。,通用,gaoqiangks,https://getquicker.net/User/180191/gaoqiangks,18.8 KB,2026-03-12 04:36,2,修复路径包含空格是出错的bug,2026-04-13
小书童,https://getquicker.net/Sharedaction?code=7af37588-38ae-4105-0d85-08de4b6226fe,使用Ai面板欧路查词等动作时自动记录单词和发给Ai的提问等,通用,chengmen,https://getquicker.net/User/1305284/chengmen,187.8 KB,2026-01-05 07:27,7,增加网络版笔记功能,2026-04-13
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种处理/云板/Markdown渲染/Mermaid流程图/一键多AI对话/表格数据透视/Deepseek/对比/待办/搜索/前后缀手术刀,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,58.9 KB,2024-07-30 20:09,107,子程序升级_优化AI角色,2026-04-13
截图,https://getquicker.net/Sharedaction?code=c0310cb9-f725-4cff-f8e3-08dd0fae75f2,(自动配置)丝滑切15种截图命令/长截图/GIF/识别/Snipaste/PixPin/Quicker,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,293.3 KB,2024-11-28 21:13,74,子程序升级_优化AI角色,2026-04-13
截图识别,https://getquicker.net/Sharedaction?code=0e89ae52-7dcf-446a-a133-08dc6ffecc18,20种识别模式/百度/PixPin/追加识别叠加/AI识别/60种文本处理联动功能,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,301.3 KB,2024-05-09 20:07,177,子程序升级_优化AI角色,2026-04-13
吾爱破解自动签到,https://getquicker.net/Sharedaction?code=968899c5-7a0d-426b-a98f-08dab0af50de,基于WebView2,通用,zdf153,https://getquicker.net/User/20184/zdf153,14.8 KB,2022-10-19 01:06,11,修复bug,2026-04-13
文本文档,https://getquicker.net/Sharedaction?code=da9c743d-cde0-41a1-00ee-08de76672e1f,1.默认生成空文本，并保存到桌面。2.按住alt键使用时，生成空文本，不保存,Windows 资源管理器,Dream of blu...,https://getquicker.net/User/518964/Dream%20of%20blue%20sky,5.2 KB,2026-03-01 11:30,1,修改为：按住alt键使用时，生成空文本，不保存,2026-04-13
视频快剪,https://getquicker.net/Sharedaction?code=50dd489e-731b-4858-6ee0-08de511e000a,ffmpeg视频快剪，支持批量处理。,通用,饺子吖,https://getquicker.net/User/1261670/%E9%A5%BA%E5%AD%90%E5%90%96,133.3 KB,2026-01-12 01:19,3,~增加日志，方便查看历史命令,2026-04-13
