动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
空格预览,https://getquicker.net/Sharedaction?code=2beebe97-260e-4010-5447-08de40f9c963,图片、视频、PDF、代码，轻点空格一键预览。独家支持预览内直接编辑保存。复刻 macOS 丝滑体验。,Windows 资源管理器,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,40.3 KB,2025-12-22 22:05,11,修复打开exe会下载的错误,2025-12-24
示例：让自己变得幸运,https://getquicker.net/Sharedaction?code=4e3323e3-2835-4806-505c-08de42d74995,幸运是一种能力。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,20.4 KB,2025-12-24 19:58,0,,2025-12-24
快速导出,https://getquicker.net/Sharedaction?code=fe1833b7-4f93-453e-2ce1-08de41e63e54,Illustrator 快速导出为 svg、png、jpg 格式,Adobe Illustrator,FanXiang,https://getquicker.net/User/27525/FanXiang,46.7 KB,2025-12-24 14:07,2,微调,2025-12-24
使用时间统计,https://getquicker.net/Sharedaction?code=51b36c0b-ab73-4b36-5457-08de40f9c963,"用于统计当天在各个软件的使用情况, 图表只管展示, 需要搭配事件触发",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,34.3 KB,2025-12-23 11:52,6,修bug,2025-12-24
参考线,https://getquicker.net/Sharedaction?code=54554000-7090-4933-2ce2-08de41e63e54,在Illustrator中根据图形一键创建四边参考线、中心点参考线,Adobe Illustrator,FanXiang,https://getquicker.net/User/27525/FanXiang,19.3 KB,2025-12-24 14:11,0,,2025-12-24
图片打马赛克,https://getquicker.net/Sharedaction?code=ff002940-0d4e-4d11-2cb4-08de41e63e54,将图片指定区域打上马赛克，例如聊天记录隐藏人名等,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,19.4 KB,2025-12-24 11:01,0,,2025-12-24
亚马逊做图助手,https://getquicker.net/Sharedaction?code=bd4411fa-3145-46b9-2c9a-08de41e63e54,亚马逊商品图片制作的协助工具,Adobe Photoshop,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,52 KB,2025-12-23 16:04,3,修bug,2025-12-24
重名文件夺舍,https://getquicker.net/Sharedaction?code=6d18770d-4491-4dda-2c95-08de41e63e54,用于自动删除(1)之类后缀  删除原来重名文件,Windows 资源管理器,若尘丶,https://getquicker.net/User/1214411/%E8%8B%A5%E5%B0%98%E4%B8%B6,3.7 KB,2025-12-23 14:52,1,修复bug  现在有多个重名时仅保留序号最大的那一个,2025-12-24
海迅圆弧,https://getquicker.net/Sharedaction?code=c1beedd1-e510-4490-2c98-08de41e63e54,常用圆弧快速输入数据,通用,花街十三少,https://getquicker.net/User/1299220/%E8%8A%B1%E8%A1%97%E5%8D%81%E4%B8%89%E5%B0%91,150.5 KB,2025-12-23 15:15,1,优化,2025-12-24
素材管家,https://getquicker.net/Sharedaction?code=76300bf6-01c5-4502-5458-08de40f9c963,智能代码片段、图片素材及文件管理专家 (完全离线精简版),Antigravity,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,67.9 KB,2025-12-23 12:11,1,修复布局错误,2025-12-24
多列合并,https://getquicker.net/Sharedaction?code=55a9131d-4b5b-4ab3-5456-08de40f9c963,多列合并为一列,Microsoft Excel,折幽寄远,https://getquicker.net/User/553197/%E6%8A%98%E5%B9%BD%E5%AF%84%E8%BF%9C,11.1 KB,2025-12-23 11:27,0,,2025-12-24
CAD常用快捷,https://getquicker.net/Sharedaction?code=91b6cfad-45c2-4152-5452-08de40f9c963,CAD常用快捷，非常适合生手，老手,通用,花街十三少,https://getquicker.net/User/1299220/%E8%8A%B1%E8%A1%97%E5%8D%81%E4%B8%89%E5%B0%91,17.2 KB,2025-12-23 09:36,0,,2025-12-24
行求和,https://getquicker.net/Sharedaction?code=a1e7b886-5d9a-476f-544f-08de40f9c963,每行求和选中的文本,Microsoft Excel,折幽寄远,https://getquicker.net/User/553197/%E6%8A%98%E5%B9%BD%E5%AF%84%E8%BF%9C,4 KB,2025-12-23 08:40,0,,2025-12-24
网格参考线,https://getquicker.net/Sharedaction?code=99a629e9-e1fa-4fbf-544b-08de40f9c963,"Illustrator 辅助线与网格生成脚本，支持多画板批量操作 ,类似Guideguid插件",Adobe Illustrator,星河城野❤,https://getquicker.net/User/388875/%E6%98%9F%E6%B2%B3%E5%9F%8E%E9%87%8E%E2%9D%A4,85.6 KB,2025-12-22 23:08,0,,2025-12-24
打开选中的文件,https://getquicker.net/Sharedaction?code=cdcd6a16-b06e-4ac1-5448-08de40f9c963,vscode 中运行，使用系统打开选中文件,Visual Studio Code,Cea,https://getquicker.net/User/113342/Cea,21.2 KB,2025-12-22 22:31,0,,2025-12-24
网站收藏4.0,https://getquicker.net/Sharedaction?code=e2fcfb5c-1f75-4c68-d252-08ddfe78f441,一款强大的多栏本地书签管理器，支持无限层级。支持拖拽整理、拼音首字母搜索、浏览器书签集成与HTML导入导出。界面、颜色、图标等均可高度自定义。,通用,zdf153,https://getquicker.net/User/20184/zdf153,292.9 KB,2025-09-28 20:53,10,"	浏览器支持：右键新增“用浏览器打开”子菜单，支持自动检测系统浏览器、Edge无痕模式及分号分隔的自定义浏览器路径。
	复制增强：右键新增“复制链接”及“复制标题和链接”选项。
	交互控制：新增“单击打开”参数开关，关闭后双击才能打开网站，文件夹点击才能展开，在动作右键设置--》其他设置。
	体验优化：优化窗口失焦关闭机制，当鼠标指针仍停留在窗口范围内时，窗口不会自动关闭。
	自定义打开浏览器：在动作右键“其他设置”中修改",2025-12-24
如玥💠专辑听单,https://getquicker.net/Sharedaction?code=cb4f880e-0c17-4a48-10a6-08ddd7c1daf0,专门用来制作喜马专辑和听单的，提升效率,喜马拉雅,清香客,https://getquicker.net/User/762509/%E6%B8%85%E9%A6%99%E5%AE%A2,242.5 KB,2025-08-10 20:17,27,临时制作声音听单优化，直接点击专辑等待添加声音,2025-12-24
PotoZIP,https://getquicker.net/Sharedaction?code=03174a9f-cc84-49ad-7aef-08de25df0fc3,高智能解压缩,通用,Poto,https://getquicker.net/User/137838/Poto,217.9 KB,2025-11-18 14:09,75,新增 获取密码支持未加密压缩包的提示,2025-12-24
