动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
动作恢复,https://getquicker.net/Sharedaction?code=50e3a1e6-a617-43a9-0e86-08dd0080705b,动作编辑页面启动动作时自动备份，或者定时备份，方便动作BUG造成的Quicker崩溃和没保存动作时的恢复,Quicker,zdf153,https://getquicker.net/User/20184/zdf153,38.7 KB,2024-11-09 22:15,5,1,2024-11-10
下标,https://getquicker.net/Sharedaction?code=d94665eb-2305-4853-44be-08daead5f1eb,使用ahk调用下标按钮,WPS Office,myhan,https://getquicker.net/User/467528/myhan,3.2 KB,2022-12-31 10:49,1,增加快捷键版本,2024-11-10
上标,https://getquicker.net/Sharedaction?code=0f7e41ef-5674-46e0-44bd-08daead5f1eb,使用ahk调用上标按钮,WPS Office,myhan,https://getquicker.net/User/467528/myhan,3.6 KB,2022-12-31 10:49,1,增加快捷键版本,2024-11-10
PSExp,https://getquicker.net/Sharedaction?code=72e0cbdf-a409-4eaf-0e79-08dd0080705b,PS高级图片导出，PSyoyo+PSdodo 体验融合版,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,76.6 KB,2024-11-09 14:46,3,2024年11月9日17:39:33,2024-11-10
天气预报/提醒,https://getquicker.net/Sharedaction?code=dbd6c88d-5821-4214-0e7c-08dd0080705b,今天天气/明日天气提醒,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,19.6 KB,2024-11-09 16:09,0,,2024-11-10
B站链接转CardLink,https://getquicker.net/Sharedaction?code=3d663cbc-6623-4c4b-0e76-08dd0080705b,从网页/B站分享短链生成Obsidian中使用的Cardlink,通用,水稚诗,https://getquicker.net/User/94006/%E6%B0%B4%E7%A8%9A%E8%AF%97,20.9 KB,2024-11-09 13:36,2,解决一些错误,2024-11-10
直达常用网址,https://getquicker.net/Sharedaction?code=454924a3-7f7e-4d00-ca94-08dc99cfb00d,选中商品ID，即可直达常用网址,通用,Gavin_2024,https://getquicker.net/User/985961/Gavin_2024,101.4 KB,2024-07-02 15:41,10,11.09更新,2024-11-10
自动设置语言,https://getquicker.net/Sharedaction?code=e16164f9-2759-4054-d88b-08db94dc6a8e,根据条目题目，自动设置Info中Language为en-US或zh-CN,Zotero,myhan,https://getquicker.net/User/467528/myhan,3 KB,2023-08-05 18:42,2,删除不需要的代码,2024-11-10
弹弹弹珠,https://getquicker.net/Sharedaction?code=3431b5e8-a4dd-41ac-3061-08dcfbc8d3fa,一个在屏幕上弹来弹去的有趣但没什么用的弹珠,通用,Mrshuang,https://getquicker.net/User/238117/Mrshuang,35.7 KB,2024-11-04 10:57,4,【新增】落地弹跳模式。,2024-11-10
影视库,https://getquicker.net/Sharedaction?code=910e7f51-1466-4e03-a43f-08dc435c8f91,喜欢用网站看电视的快捷启动器,通用,BxiaoQi,https://getquicker.net/User/683057/BxiaoQi,54.8 KB,2024-03-14 14:56,13,"修复【搜索音乐】功能现在可以正常使用了
修复【美益达】源",2024-11-10
客服工作台,https://getquicker.net/Sharedaction?code=63dd96df-b0ee-44e1-2900-08dcf9adc402,各平台接待窗口，快速切换,千牛,山那边的姑娘,https://getquicker.net/User/684393/%E5%B1%B1%E9%82%A3%E8%BE%B9%E7%9A%84%E5%A7%91%E5%A8%98,28.7 KB,2024-11-01 13:54,2,=,2024-11-10
自定义接口拼音,https://getquicker.net/Sharedaction?code=ee07c30f-156f-4810-4128-08dcbd8a9e0a,Translator 配套动作,通用,山那边的姑娘,https://getquicker.net/User/684393/%E5%B1%B1%E9%82%A3%E8%BE%B9%E7%9A%84%E5%A7%91%E5%A8%98,6.4 KB,2024-08-16 13:42,2,修复问题,2024-11-10
Easy Pair,https://getquicker.net/Sharedaction?code=0cf35569-18d3-4ac6-99bf-08dcff9008ea,极致的符号配对体验，配合扩展热键使用,通用,十二猫主,https://getquicker.net/User/774543/%E5%8D%81%E4%BA%8C%E7%8C%AB%E4%B8%BB,50 KB,2024-11-09 10:15,0,,2024-11-10
Geek,https://getquicker.net/Sharedaction?code=67461597-57e3-4f6f-0e8a-08dcfcb28eec,一个既简单又好用的卸载软件—Geek,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,124.5 KB,2024-11-05 16:57,5,[=]修复 启动参数 不生效的逻辑BUG,2024-11-10
ScreenToGif,https://getquicker.net/Sharedaction?code=f4cd481d-5ff4-4214-995e-08dcff9008ea,一个众所周知的——GIF录制神器,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,124.6 KB,2024-11-08 20:50,2,[=]修复 启动参数 不生效的逻辑BUG,2024-11-10
"TTS朗读文本,文本转语音",https://getquicker.net/Sharedaction?code=18c41ca4-3b44-41b7-99b9-08dcff9008ea,"大声朗读,文本转语音",通用,onlyclxy,https://getquicker.net/User/595242/onlyclxy,60.2 KB,2024-11-09 02:44,0,,2024-11-10
