动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
PS文字修改,https://getquicker.net/Sharedaction?code=f043e3d8-2cec-4704-d7e9-08ddef742b9a,photoshop批量修改文字内容，不卡顿！非常好用。,Adobe Photoshop,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,32.8 KB,2025-09-10 17:38,5,.,2025-09-11
网页填表助手,https://getquicker.net/Sharedaction?code=ec72a216-a0a6-4934-2006-08ddf0675c9d,记录并自动填写多字段表单，解放双手，支持云同步,Microsoft Edge,sharklaka,https://getquicker.net/User/826879/sharklaka,53 KB,2025-09-11 17:33,0,,2025-09-11
批量导出,https://getquicker.net/Sharedaction?code=8771b89e-34c1-4bd3-1fe4-08ddf0675c9d,基于画板批量导出，支持JPG、PNG8、PNG24、PDF、EPS、带有透明像素选项。,Adobe Illustrator,Anlv,https://getquicker.net/User/392637/Anlv,16.6 KB,2025-09-10 23:46,1,"v1 2025-09-10
~. 修复了一些小问题。",2025-09-11
批量文件名修改,https://getquicker.net/Sharedaction?code=98db6c5e-b18c-48b7-1fdf-08ddf0675c9d,通过输入前缀、后缀、替换字符设置批量修改文件名,通用,CG116,https://getquicker.net/User/1247109/CG116,13.3 KB,2025-09-10 23:15,0,,2025-09-11
重复指定命令,https://getquicker.net/Sharedaction?code=37e689ad-8278-4450-1fda-08ddf0675c9d,重复最后一次指定开头的命令,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,9.8 KB,2025-09-10 20:56,0,,2025-09-11
PS图层重命名,https://getquicker.net/Sharedaction?code=bb1928eb-01b9-45ce-d7e5-08ddef742b9a,photoshop选中图层或者文件夹，运行动作批量修改名称！注意PS在选择图层时，不能使用shift连选，否则会获取到子图层名称。,Adobe Photoshop,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,26.4 KB,2025-09-10 17:11,1,~修复获取选中图层信息，错位的问题。,2025-09-11
英符替中,https://getquicker.net/Sharedaction?code=664aeb95-0764-48fc-d7d9-08ddef742b9a,选中文本，将英文符号替换为中文符号,通用,Odzuki,https://getquicker.net/User/693721/Odzuki,3.2 KB,2025-09-10 12:28,0,,2025-09-11
Quick JetBrains,https://getquicker.net/Sharedaction?code=0eae23ca-6928-4f4c-d7ca-08ddef742b9a,使用轮盘或动作快捷键等快速选择项目并打开,通用,9511,https://getquicker.net/User/749991/9511,5.3 KB,2025-09-10 10:29,0,,2025-09-11
设置窗口透明度,https://getquicker.net/Sharedaction?code=2ebd8b1d-b655-4205-d7c6-08ddef742b9a,windows 窗口 透明 自定义,通用,中年大叔爱折腾,https://getquicker.net/User/413658/%E4%B8%AD%E5%B9%B4%E5%A4%A7%E5%8F%94%E7%88%B1%E6%8A%98%E8%85%BE,1.5 KB,2025-09-10 09:25,0,,2025-09-11
win terminal,https://getquicker.net/Sharedaction?code=6ede7243-f4f5-473a-d7c5-08ddef742b9a,terminal,通用,9511,https://getquicker.net/User/749991/9511,18 KB,2025-09-10 09:22,0,,2025-09-11
