动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
常用语,https://getquicker.net/Sharedaction?code=7f95cd24-fc50-4180-266c-08dbcf12c669,快捷短语/对话模板/电话/地址/文本/密码/素材/代码/实时搜索/连续发送/标签/文件,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,286.1 KB,2023-10-18 22:55,119,"⭐编辑窗支持路径链接符自动生成[]()
⭐路径支持右键运行",2025-01-09
超级菜单,https://getquicker.net/Sharedaction?code=4dfee3f3-4dab-4905-fde2-08dd1a373a0d,根据不同进程弹出不同的超级菜单，可以自动获取文本，文件，文件夹，网址，软件等,通用,Kenhalid,https://getquicker.net/User/977787/Kenhalid,278.8 KB,2024-12-13 04:30,24,+ 将添加动作的tooltip更改为动作的说明，请注意，动作说明当中不要包括 | ，并没有对此进行适配，一般也不会包括,2025-01-09
文献更新 (DBLP + Google Scholar),https://getquicker.net/Sharedaction?code=e1553bba-54eb-41f0-2253-08dc1310ce90,部分解决了无DOI情况更新文献信息的问题。,Zotero,shandianchengzi,https://getquicker.net/User/970091/shandianchengzi,13.9 KB,2024-01-12 09:50,9,更新了Zotero 7的支持模式！现在可以通过右键配置的方式主动切换到Zotero 7或者6。,2025-01-09
微信快送,https://getquicker.net/Sharedaction?code=734b2937-9969-4438-fad8-08dcf4b7eea3,搜索好友、发送消息、定位未读消息等。,WeChat,火焱水牛,https://getquicker.net/User/1112793/%E7%81%AB%E7%84%B1%E6%B0%B4%E7%89%9B,144.9 KB,2024-10-25 17:19,22,"1，增加一个简单的快捷回复模块
2，新增一个粉色外观",2025-01-09
自定义横板,https://getquicker.net/Sharedaction?code=518e41c1-a5e1-4e34-30b4-08dd2f05b402,此动作不用截图，只要改一下自己横板的快捷键就行。,海迅极速设计,用户Xjsnt-T-BAA,https://getquicker.net/User/1092789/%E7%94%A8%E6%88%B7Xjsnt-T-BAA,14.1 KB,2025-01-08 20:44,0,,2025-01-09
文字钉,https://getquicker.net/Sharedaction?code=156fa292-3ae1-43f6-ec1e-08db89846054,选中文本或者获取剪贴板，钉在屏幕上。,通用,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,6.8 KB,2023-07-21 16:54,4,1,2025-01-09
表格识别,https://getquicker.net/Sharedaction?code=d15b27d5-57cb-4f60-9916-08dcff9008ea,选中图片或PDF文件直接提取表格，未选中则截图识别，内置Quicker、腾讯、百度表格识别接口,通用,seekう,https://getquicker.net/User/548126/seek%E3%81%86,41.4 KB,2024-11-08 14:38,8,保存一下账号信息，清理一下动作数据【右键→信息→动作数据→删除动作数据】,2025-01-09
图片拼接-自动,https://getquicker.net/Sharedaction?code=b76f8352-70b6-40c9-9995-08dd2e1384ce,直接拼接图片，支持多文件夹拼接,Windows 资源管理器,玄策心,https://getquicker.net/User/1098015/%E7%8E%84%E7%AD%96%E5%BF%83,41.6 KB,2025-01-07 17:21,1,增加横向拼接设置,2025-01-09
示例：云状态查看,https://getquicker.net/Sharedaction?code=c0a5b5dc-0eac-4b35-653a-08dd2d2189e8,直接在浏览器显示，看着方便些,Quicker,瞑空凌,https://getquicker.net/User/769338/%E7%9E%91%E7%A9%BA%E5%87%8C,28.1 KB,2025-01-06 02:49,5,修正:关闭后右键重新打开的执行未能获取到元素的问题----延迟时间后再次获取.,2025-01-09
开孔反转,https://getquicker.net/Sharedaction?code=b9f7e326-f02b-43b1-308b-08dd2f05b402,把层板或立板的开孔方向改为”反转“,guigui.exe,不吃农残非好汉,https://getquicker.net/User/1181028/%E4%B8%8D%E5%90%83%E5%86%9C%E6%AE%8B%E9%9D%9E%E5%A5%BD%E6%B1%89,7.6 KB,2025-01-08 14:50,0,,2025-01-09
文件预览,https://getquicker.net/Sharedaction?code=4eaacb96-56f0-4183-583a-08dd249242cf,在资源管理器中不打开文件夹的情况下查看下层文件夹内容，可直接打开文件,Windows 资源管理器,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,215.5 KB,2024-12-25 13:45,16,+ 图片内部查看器支持空格键查看下一张图了,2025-01-09
贴图,https://getquicker.net/Sharedaction?code=6c3d46d1-0671-4088-d6db-08da49b25a9a,图片置顶,通用,Next_Time,https://getquicker.net/User/52923/Next_Time,17.7 KB,2022-06-09 14:31,4,更新2345看图王程序名。微信贴图不在需要手动打开图片，鼠标指向图片即可。,2025-01-09
粘贴和前进,https://getquicker.net/Sharedaction?code=b143ac0c-c5f3-433c-bf46-08dc12372202,往右的手势，一般是前进一步。如果在输入框中，则粘贴文字,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,45.2 KB,2024-01-11 10:07,11,增加数据云保存和下载,2025-01-09
复制和后退,https://getquicker.net/Sharedaction?code=3fc13e80-3f82-499d-bf45-08dc12372202,有选择文字的话，往左手势，就是复制。,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,65.6 KB,2024-01-11 10:06,11,增加数据云保存和下载,2025-01-09
保存+恢复+刷新,https://getquicker.net/Sharedaction?code=1e1ee78d-d30c-43a6-e9f7-08db92f9f222,绑定手势，不同程序窗口，运行不同的动作,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,20.3 KB,2023-08-02 15:32,7,增加数据云保存和下载,2025-01-09
关闭的手势,https://getquicker.net/Sharedaction?code=4b327c96-1d4d-4b35-1ccb-08db8790d489,绑定手势，不同程序窗口，运行不同的动作,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,37 KB,2023-07-19 19:21,12,增加数据云保存和下载,2025-01-09
RunEver,https://getquicker.net/Sharedaction?code=6c78a4cd-0f73-4d79-b168-08dcd509a79f,基于Everything的快速启动器，模仿自RunAny,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,277.4 KB,2024-09-15 18:35,65,= 优化计算模块，支持多行算式计算了，多行算式依旧为首行以等号开始,2025-01-09
语音转文字,https://getquicker.net/Sharedaction?code=a2bf6177-8840-4c96-6531-08dd2d2189e8,使用体验极佳的语音输入。CapsWriter-Offline开源项目。转录速度极快、完全离线、无限时长、低延迟、高准确率、中英混输、自动阿拉伯数字、自动调整中英间隔,通用,M-cc,https://getquicker.net/User/521120/M-cc,368.9 KB,2025-01-05 19:37,3,~修改窗口句柄的获取方式，以适应部分启动程序延迟较高的设备。,2025-01-09
一键关闭指定多个图层,https://getquicker.net/Sharedaction?code=963c0281-d2f2-4dee-9939-08dba5d3aaf5,一键关闭多个指定的图层，可自定义,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,20.9 KB,2023-08-26 23:48,3,"增加同步
增加多个预设，可传参运行",2025-01-09
一键快存,https://getquicker.net/Sharedaction?code=e37169b4-539e-439e-30b4-08db280dd146,PNG/JPG/TIF/PSD/图层/圆角/描边/切片/等一键快存 ( 拒绝弹窗低效率保存 ),Adobe Photoshop,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,249.4 KB,2023-03-19 16:39,71,源路径不存在时自动倒入状态路径中,2025-01-09
