动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
百度翻译,https://getquicker.net/Sharedaction?code=5236d5ed-2a12-45d6-3f03-08ddedaac4c6,百度翻译的小而美窗口。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,83.7 KB,2025-09-08 09:29,0,,2025-09-08
内容搜索,https://getquicker.net/Sharedaction?code=483299aa-b38f-4504-3f00-08ddedaac4c6,根据文件内部文本进行搜索。效果类似Anytxt，更简单易用。支持txt、csv、xlsx、xls、doc、docx等等。,通用,M-cc,https://getquicker.net/User/521120/M-cc,309.8 KB,2025-09-08 09:04,0,,2025-09-08
主题切换,https://getquicker.net/Sharedaction?code=d927c3d5-61cb-4f3d-3ef8-08ddedaac4c6,windows系统主题切换，支持设置固定时间自动切换,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,48.6 KB,2025-09-07 18:28,1,.,2025-09-08
文件转utf8编码,https://getquicker.net/Sharedaction?code=a41b2a5b-7c70-4831-3eea-08ddedaac4c6,选中若干文件后运行，会在当前目录生成新的utf8编码文件，添加-utf8以区分原文件,通用,用户l4XG5wFHBQA,https://getquicker.net/User/1141848/%E7%94%A8%E6%88%B7l4XG5wFHBQA,10 KB,2025-09-07 15:04,0,,2025-09-08
巴德交换上下两行,https://getquicker.net/Sharedaction?code=bd804117-c694-4246-3ee2-08ddedaac4c6,交换选中的上下两行内容,通用,Bader,https://getquicker.net/User/135289/Bader,2.8 KB,2025-09-07 11:13,0,,2025-09-08
巴德排序行.降,https://getquicker.net/Sharedaction?code=e9e772d8-2658-46d3-3ee1-08ddedaac4c6,将选中的多行内容降序排列,通用,Bader,https://getquicker.net/User/135289/Bader,2.5 KB,2025-09-07 11:05,0,,2025-09-08
巴德排序行.升,https://getquicker.net/Sharedaction?code=8b0671a1-1ee1-444b-3ee0-08ddedaac4c6,将选中的行升序排列,通用,Bader,https://getquicker.net/User/135289/Bader,2.5 KB,2025-09-07 11:02,0,,2025-09-08
巴德列表转为Markdown列表,https://getquicker.net/Sharedaction?code=3d29ad91-816b-4c9d-e6b8-08ddeca83610,列表转为Markdown列表（加 -）,通用,Bader,https://getquicker.net/User/135289/Bader,2.5 KB,2025-09-06 23:40,0,,2025-09-08
巴德去除Markdown符号,https://getquicker.net/Sharedaction?code=4d08245f-41b0-4715-e6b7-08ddeca83610,"去除Markdown符号（如 #, *, -）",通用,Bader,https://getquicker.net/User/135289/Bader,2.8 KB,2025-09-06 23:31,0,,2025-09-08
巴德去除HTML标签（保留纯文本）,https://getquicker.net/Sharedaction?code=56d7ee55-aec1-415f-e6b6-08ddeca83610,去除HTML标签（保留纯文本）,通用,Bader,https://getquicker.net/User/135289/Bader,2.4 KB,2025-09-06 23:23,0,,2025-09-08
安装离线OCR,https://getquicker.net/Sharedaction?code=d8af44f5-1cf5-4726-d8a3-08db8336c661,全自动安装Quicker离线OCR识别引擎包。（自动下载/安装到指定位置）,通用,M-cc,https://getquicker.net/User/521120/M-cc,374.9 KB,2023-07-13 09:31,12,"~修复离线ocr检测可能存在遗漏的情况。
+增加安装完离线ocr可以通过右键功能快捷测试识别是否正常。",2025-09-08
发送至微信,https://getquicker.net/Sharedaction?code=6e96194a-801d-4a0d-3048-08dcfbc8d3fa,发送截图、选择的文本、选中的文件、剪贴板文本和图片至微信联系人（自己、文件传输助手、微信好友、微信群、微信公众号）,通用,Kenhalid,https://getquicker.net/User/977787/Kenhalid,169.7 KB,2024-11-03 19:30,29,~ 修复一个逻辑错误，提高稳定性,2025-09-08
