动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
anki刷卡助手,https://getquicker.net/Sharedaction?code=1b049443-01d2-41b6-28e2-08dcf9adc402,就是刷卡的时候省去按快捷键了，方便设置旗标、搁置暂停、下次日期啥的,Anki,墨尹琳,https://getquicker.net/User/173735/%E5%A2%A8%E5%B0%B9%E7%90%B3,40.3 KB,2024-10-31 21:45,1,改了下样式,2024-11-04
更新动作窗口,https://getquicker.net/Sharedaction?code=e9a32b4d-0562-4d20-86f8-08dceb3bdfc8,更新Quicker动作时，自动勾选必要选项与聚焦输入框。,Quicker,EC10010,https://getquicker.net/User/2997/EC10010,39.7 KB,2024-10-13 16:19,12,优化。,2024-11-04
解压缩_密码本,https://getquicker.net/Sharedaction?code=2dae1e78-0256-4297-304c-08dcfbc8d3fa,使用7z进行加密解压缩，支持密码本,通用,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,16.3 KB,2024-11-03 22:14,1,1,2024-11-04
加密压缩,https://getquicker.net/Sharedaction?code=b7f91917-258f-4d27-304b-08dcfbc8d3fa,使用7z进行加密压缩,通用,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,6.1 KB,2024-11-03 22:11,0,,2024-11-04
EC文字纠错\n极速版,https://getquicker.net/Sharedaction?code=af21408e-c40f-43c0-6c92-08db600b665f,想输入中文，不料输入法为英文，可立即将输入的字母转为中文输入。持续更新一些相近汉字、数字、标点符号转换功能。,通用,EC10010,https://getquicker.net/User/2997/EC10010,318.9 KB,2023-05-29 20:30,61,修复。,2024-11-04
EC文字纠错,https://getquicker.net/Sharedaction?code=913f9d7b-fb93-41e7-67c1-08d9dd486ad5,想输入中文，不料输入法为英文，可立即将输入的字母转为中文输入。持续更新一些相近汉字、数字、标点符号转换功能。,通用,EC10010,https://getquicker.net/User/2997/EC10010,184.2 KB,2022-01-22 18:43,22,修复。,2024-11-04
Kimi文献阅读AI,https://getquicker.net/Sharedaction?code=b1afea76-7c24-4b8c-86a6-08dc51d79bc5,zotero或本地文献到kimi，让AI帮你读文献,Zotero,大怪兽芙珑,https://getquicker.net/User/716549/%E5%A4%A7%E6%80%AA%E5%85%BD%E8%8A%99%E7%8F%91,14.4 KB,2024-04-01 13:41,7,更新了动作，可以使用了，更新了图标,2024-11-04
添加字段项,https://getquicker.net/Sharedaction?code=c358c589-4428-44c7-3049-08dcfbc8d3fa,半自动将准备好的字段项，黏贴创建到数据表字段选项中,我来wolai,阿颜坊的阿颜,https://getquicker.net/User/126094/%E9%98%BF%E9%A2%9C%E5%9D%8A%E7%9A%84%E9%98%BF%E9%A2%9C,2.7 KB,2024-11-03 20:31,0,,2024-11-04
发送至微信,https://getquicker.net/Sharedaction?code=6e96194a-801d-4a0d-3048-08dcfbc8d3fa,发送截图、选择的文本、选中的文件、剪贴板文本和图片至微信联系人（微信好友、微信群、微信公众号、自己、文件传输助手）,通用,Kenhalid,https://getquicker.net/User/977787/Kenhalid,111.4 KB,2024-11-03 19:30,0,,2024-11-04
uMinis,https://getquicker.net/Sharedaction?code=6b39606a-e2f9-4785-849d-08daf13f5a77,元素聚合。可收藏动作、文件夹、软件、网页、文本等。,通用,591,https://getquicker.net/User/36130/591,578.7 KB,2023-01-09 07:54,116,细节优化。,2024-11-04
uMinis【自动云同步版】,https://getquicker.net/Sharedaction?code=d08fc7b9-c872-435c-0eba-08dcfa78c549,比较适合专业版用户。,通用,591,https://getquicker.net/User/36130/591,585.7 KB,2024-11-02 02:09,4,细节优化。,2024-11-04
Mini+,https://getquicker.net/Sharedaction?code=5813ae53-52da-4ede-44c0-08daead5f1eb,简洁美观的操作窗，尝试替代Quicker主面板。可变形，高度自定义。,通用,591,https://getquicker.net/User/36130/591,620.1 KB,2022-12-31 13:41,149,"终于找到了“保持显示”模式的操作窗不能有效记忆窗口大小的解决方案：为此类需求的操作窗，在样式中设定显示位置：窗口上右键-样式-显示-窗口尺寸与位置。

搞定!",2024-11-04
计算器,https://getquicker.net/Sharedaction?code=49fa15e1-4610-4455-3044-08dcfbc8d3fa,打开系统自带的计算器，支持MAC或WINDOWS自带的计算器,macos.exe,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,3 KB,2024-11-03 17:53,1,,2024-11-04
思源笔记图片OCR,https://getquicker.net/Sharedaction?code=f4668cfd-70d1-4d38-5022-08dcf7c36419,打开思源笔记，运行本动作,SiYuan,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,86.1 KB,2024-10-30 15:16,8,右键菜单：增加“删除汉字之间的空格与换行”选项,2024-11-04
示例：自动同步,https://getquicker.net/Sharedaction?code=f1c5f48b-2a19-4fe7-8747-08dce5862d41,自动同步+本地备份,通用,zdf153,https://getquicker.net/User/20184/zdf153,69.4 KB,2024-10-06 17:24,7,获取最小数据时增加云数据的备份,2024-11-04
onenote快速捕获内容,https://getquicker.net/Sharedaction?code=16edf7ff-ad0b-417c-66ca-08dbac31b4e9,快速捕获文本、图片、文件到onenote | 按住ctrl键 打开软件 ,通用,ASUNNY,https://getquicker.net/User/579075/ASUNNY,32.5 KB,2023-09-03 23:01,10,添加了更多快捷工具,2024-11-04
