动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
剪贴板 n10,https://getquicker.net/Sharedaction?code=df6cc8fc-1a67-4576-fcb0-08deace01986,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,29.9 KB,2026-05-09 07:12,2,优化安装引导界面，自动安装aspnetcore10,2026-05-10
隐桌栏,https://getquicker.net/Sharedaction?code=f1244eaa-9360-4405-54a1-08deadd3df5d,隐藏\显示桌面图标和任务栏,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,53.3 KB,2026-05-09 22:04,0,,2026-05-10
免费公式识别,https://getquicker.net/Sharedaction?code=2605ff05-b84f-4da6-107c-08db6a78bc4a,公式免费识别,通用,pinbo,https://getquicker.net/User/549488/pinbo,183.3 KB,2023-06-12 00:47,28,"新增""免费模式""，公共SimpleTex API暂不可用，请使用免费模式",2026-05-10
批量管理Su插件,https://getquicker.net/Sharedaction?code=1644b66f-b34b-4eb7-73f1-08dd48ab08f0,用于Sketchup插件的批量管理,SketchUp Application,GZKSU,https://getquicker.net/User/454447/GZKSU,255.4 KB,2025-02-09 23:24,21,"1.提前兼容Sketchup2027版本
2.新增草图大师进程检测提示
3.优化逻辑，提升操作速度",2026-05-10
剪贴板,https://getquicker.net/Sharedaction?code=06563728-27be-49ae-27c7-08de9afcb260,记录文本、图片、文件，并执行预设进程规则，支持云同步,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,294.9 KB,2026-04-16 18:41,20,"增加多选，通过ctrl和shift进行多选，来多项发送；

特别优化shift选中，首次Shift 点选前清掉默认锚点，消除首次 Shift 多选的副作用；

优化清空搜索框的不刷新视图问题；

点击搜索框时清掉多选；

让主题色覆盖多个控件，背景进行混白。",2026-05-10
三折叠面板,https://getquicker.net/Sharedaction?code=647e9930-3b54-429f-b3ec-08deaa6c5ff8,Quicker2.0前瞻预览：三折叠，怎么折，都有面儿,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,198.1 KB,2026-05-05 16:11,4,"支持最多六折叠
支持传参访问指定场景面板",2026-05-10
屏幕角度尺,https://getquicker.net/Sharedaction?code=e153c2ba-6360-4ac2-d32e-08de71c13f07,测量屏幕角度，精准高效，方便实用。,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,40.6 KB,2026-02-22 11:40,4,"1.Gdi修复
2.修复角度第二条边显示问题",2026-05-10
LinkDock,https://getquicker.net/Sharedaction?code=ed08e962-79e8-4277-4246-08de8f97c69d,Link Dock（快捷坞）你的效率中枢，一链直达,通用,Nian7i,https://getquicker.net/User/218805/Nian7i,1.6 MB,2026-04-02 15:17,18,"新增-二级文件夹F5刷新功能
修复-复制多个动作数据混乱问题，数据不在互相影响",2026-05-10
网页收藏,https://getquicker.net/Sharedaction?code=e03ff5a8-de40-40e7-8110-08de937230ba,全能网页收藏助手,通用,Nian7i,https://getquicker.net/User/218805/Nian7i,825.7 KB,2026-04-06 20:05,24,"修复-修复卡片放大文字变模糊
修复-修复置顶和显示子分组状态的记忆",2026-05-10
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,446.2 KB,2023-01-07 19:44,102,~优化动作,2026-05-10
语音转文字,https://getquicker.net/Sharedaction?code=0ad39c50-b9f0-46fc-254b-08dd3978d697,调用硅基流动的免费语音模型，实现语音转文字,通用,seekう,https://getquicker.net/User/548126/seek%E3%81%86,18.5 KB,2025-01-21 12:35,2,【优化】按住 Ctrl 运行动作可临时切换输出模式,2026-05-10
替换图层,https://getquicker.net/Sharedaction?code=0180ac37-011c-4ec4-39c8-08dd776c5a34,使用剪贴板/指定图层/图片文件替换选中图层,Adobe Photoshop,Ray-CD,https://getquicker.net/User/191353/Ray-CD,184.3 KB,2025-04-10 13:52,15,"1.修复使用剪贴板中智能图层批量替换图层时，被替换图层丢失关联。
2.优化选中智能对象关联副本(选中关联副本需要遍历文档所有图层)的运行速度。",2026-05-10
图片|视频|PDF 转换|压缩,https://getquicker.net/Sharedaction?code=39ac1d1d-e046-49b6-0c21-08de4a7531cf,支持JPG/PNG/WEBP/AVIF/TIFF/GIF/PSD/SVG/ICO/PDF/MP4这些常见图片/PDF/视频的压缩和转换，支持常见图片的简单处理。让文件处理不仅高效，更要优雅。,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,333.3 KB,2026-01-03 23:41,5,修复高分辨率显示问题,2026-05-10
超高效剪贴系统,https://getquicker.net/Sharedaction?code=00a8e3fe-69ba-41af-8dba-08dddd68dcad,左右键直接触发十几种不同的操作，左键辅助最有性价比的动作！,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,1 MB,2025-08-18 21:14,63,修复未关闭已打开操作窗的问题,2026-05-10
Ai提问,https://getquicker.net/Sharedaction?code=93b6522c-eb4f-43ed-7a18-08deaab4ed6f,针对ai的提问,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,121.4 KB,2026-05-06 18:24,2,更兼容api,2026-05-10
企业快查,https://getquicker.net/Sharedaction?code=87850f99-266b-4fdc-809a-08dcf2fec074,调用天眼查接口进行企业信息查询并可以快速填充。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,186.2 KB,2024-10-23 14:52,43,增加飞鸟网页内容提取,2026-05-10
高级毛利计算器,https://getquicker.net/Sharedaction?code=2c8f8724-cb22-4db1-2108-08ddf61a048b,专为电商设计,通用,白马渡春风,https://getquicker.net/User/573470/%E7%99%BD%E9%A9%AC%E6%B8%A1%E6%98%A5%E9%A3%8E,158.8 KB,2025-09-19 01:47,12,"添加空格删除
",2026-05-10
常用提示词,https://getquicker.net/Sharedaction?code=256e5d17-9313-4ef4-df00-08de54eb68f0,一款小而美的提示词管理应用 ，支持分类管理和一键复制,通用,差生工具多,https://getquicker.net/User/1225342/%E5%B7%AE%E7%94%9F%E5%B7%A5%E5%85%B7%E5%A4%9A,195.1 KB,2026-01-16 21:58,2,增加了导入提示词的功能,2026-05-10
