动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
关注作者2.0,https://getquicker.net/Sharedaction?code=0826244c-f27b-416a-f2b9-08dc63a5522a,"收藏作者主页,没事来看看,按下Ctrl可以添加作者,基于浏览器控件获取,在子程序页面无效",通用,zdf153,https://getquicker.net/User/20184/zdf153,78.5 KB,2024-04-25 01:47,5,修复bug,2024-05-02
学术GPT,https://getquicker.net/Sharedaction?code=630e33db-a9a7-43ac-c737-08dc695e9b42,提供一键安装包,通用,抄书侠(GM),https://getquicker.net/User/206328/%E6%8A%84%E4%B9%A6%E4%BE%A0(GM),24.6 KB,2024-05-01 18:29,1,增加硬盘空间需求提醒，完全安装大约需要1.2GB的空间,2024-05-02
ONEAPI,https://getquicker.net/Sharedaction?code=9fa64e51-c00d-4b17-c733-08dc695e9b42,本地搭建和管理自己的GPT聚合服务,Microsoft Edge,抄书侠(GM),https://getquicker.net/User/206328/%E6%8A%84%E4%B9%A6%E4%BE%A0(GM),17 KB,2024-05-01 16:08,0,,2024-05-02
常用语,https://getquicker.net/Sharedaction?code=e3bb193a-0532-4dd6-6508-08d80475d9d3,快捷发送常用文本、图片、文件，可用于收藏笔记素材、客服模板、资料信息、自定义短语、 表达式等等...,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,305 KB,2020-05-31 20:58,44,"- 功能：「文本模版」输入框支持文本选择工具
- 功能：额外提供文本选择工具「获取单元格地址」
  (具体用法请参考帮助文档「文本模版」部分)",2024-05-02
常用语（新版）,https://getquicker.net/Sharedaction?code=1a8e7553-76e9-4527-66d7-08dbaa91cef1,快捷短语的极致操作，兼容原版数据。,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,387.8 KB,2023-09-02 08:18,17,"v1.6.0 (2024-05-01)
- 功能：「文本模版」输入框支持文本选择工具
- 功能：额外提供文本选择工具「获取单元格地址」
  (具体用法请参考帮助文档「文本模版」部分)",2024-05-02
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,也许是最好用的搜索神器(Ultra网络版本),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,380.7 KB,2023-10-22 15:24,219,搜地图优化,2024-05-02
搜神收藏夹,https://getquicker.net/Sharedaction?code=32c087d8-cf59-42ec-88d6-08db7c310e7e,也许是最好用的网页收藏工具,Google Chrome,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,131.4 KB,2023-07-04 13:05,29,_,2024-05-02
小书签,https://getquicker.net/Sharedaction?code=5107fcac-8ea1-47c3-a9b8-08dbe8e4b6e6,小书签,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,23 KB,2023-11-20 13:19,12,1,2024-05-02
天翼云盘签到,https://getquicker.net/Sharedaction?code=3bcae77a-6798-497a-c713-08dc695e9b42,天翼云盘签到，每日领取150M永久空间,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,15.4 KB,2024-05-01 08:22,0,,2024-05-02
手势小助手,https://getquicker.net/Sharedaction?code=6e668dca-6d58-409c-9d2e-08d98ae738af,帮你画出规则的几何图案手势，还可以画圆哦~,Quicker,HumbleCoder,https://getquicker.net/User/7748/HumbleCoder,79.5 KB,2021-10-10 18:23,15,~ 修复不能绘制的问题，自动查找绘制区失败后进入手动选择,2024-05-02
文本编辑器,https://getquicker.net/Sharedaction?code=7b41583d-0ca0-4d1c-d997-08d925610577,随用随关的记事本 or 一站式文本处理工具,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,518.6 KB,2021-06-02 12:50,30,"- 生成字符列表增加一些字集
- 新增「打乱文本」
- 新增「清除括号内容」
- 新增「数字转简读」
- 新增对符「反引号」
- 升级部分功能（支持非BMP字符）",2024-05-02
