动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
关灯,https://getquicker.net/Sharedaction?code=abc95110-dfb5-4e33-1dfd-08dba1189b3c,专注于前台窗口、指定窗口或固定区域，可选后台运行，绑定前台进程，除选中区域外变暗，可自定义背景颜色、透明度，支持多个扩展屏。,通用,hustrjh,https://getquicker.net/User/449681/hustrjh,111.2 KB,2023-08-20 21:44,12,"【新增】
1、新增后台检测周期的设置，可提高后台模式下动作响应速度。
【修复】
1、修复后台运行时，前台窗口及选择窗口模式存在悬浮按钮时，Quicker前台窗口判定异常的问题。",2024-11-27
图片格式转换,https://getquicker.net/Sharedaction?code=285881c6-0105-4aef-ce24-08dd0dc8eae4,常用图片格式转换，可批量处理图片,通用,嘉理,https://getquicker.net/User/2415/%E5%98%89%E7%90%86,8.5 KB,2024-11-26 22:46,0,,2024-11-27
网站收藏3.0,https://getquicker.net/Sharedaction?code=e95b7fcc-f3b3-47f2-80a3-08dcf2fec074,按住ctrl启动动作为添加网站，支持多层文件夹,通用,zdf153,https://getquicker.net/User/20184/zdf153,413.1 KB,2024-10-23 17:45,7,修复文件夹排序失败问题，修复文件夹操作的逻辑问题,2024-11-27
音标助手,https://getquicker.net/Sharedaction?code=fc2c1d38-8e38-49bd-87e0-08dcea511bda,选中单词后，获取并粘贴音标,通用,墨尹琳,https://getquicker.net/User/173735/%E5%A2%A8%E5%B0%B9%E7%90%B3,104.5 KB,2024-10-13 02:12,7,"新增: 单词发音功能 动作右键默认选项设置
新增: 生词本功能   动作右键设置
优化: 查词设置为all时，窗口的显示样式
(刚刚发错版本了，重发一下)",2024-11-27
小快记,https://getquicker.net/Sharedaction?code=02bd9eba-8aaa-4856-ce18-08dd0dc8eae4,快捷键太难记，就找小快记。,通用,Mrshuang,https://getquicker.net/User/238117/Mrshuang,47.4 KB,2024-11-26 17:46,0,,2024-11-27
结束进程(强力),https://getquicker.net/Sharedaction?code=0b4593a1-0138-433a-5355-08dcb4696e8b,强力结束进程，如果失败则自动调用管理员模式二次查杀,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,102.5 KB,2024-08-05 13:51,11,[=] 用户输入模块（多行）：使用文本工具选择内容后，使用指令：ttmode:\n 实现了追加到现有内容上（换行分隔），而不是旧版的直接替换现有内容,2024-11-27
截图注释外链,https://getquicker.net/Sharedaction?code=e7f30b34-5244-4859-c2fe-08dc74bc40ca,截图OCR并生成外链,PDF-XChange Editor,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,53.5 KB,2024-05-16 12:51,4,"支持pxce协议！适用于10.4以上版本的pdf xchange editor。
右键菜单增加“开关pxce协议”。适用于10.4以上版本的pdf xchange editor。开启后会向注册表写入协议，生成的链接也使用pxce协议，不再需要通过quicker协议来中转。",2024-11-27
快速编辑,https://getquicker.net/Sharedaction?code=ef8ef7aa-4683-43e6-c913-08dce860f595,快速编辑文件、剪贴板内容、选中文本、步骤、子程序等,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,365.3 KB,2024-10-10 02:27,4,"+ 支持操作快捷方式
+ 支持批量操作多个文件",2024-11-27
自动锁定微信,https://getquicker.net/Sharedaction?code=7b04e4f7-598c-44ff-95f4-08dcd5f4c73d,自动锁定微信，支持快捷键、锁屏事件等,WeChat,sharklaka,https://getquicker.net/User/826879/sharklaka,137.3 KB,2024-09-16 23:45,2,修复报错,2024-11-27
文字钉,https://getquicker.net/Sharedaction?code=156fa292-3ae1-43f6-ec1e-08db89846054,选中文本或者获取剪贴板，钉在屏幕上。,通用,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,6.7 KB,2023-07-21 16:54,2,"新增可以导出最近保存的10条文字
本动作完全离线运行,不会上传任何个人信息.",2024-11-27
