动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
网页截图,https://getquicker.net/Sharedaction?code=263f4b3e-b255-409c-eca7-08ddbf06f7f5,选择一个元素生成截图并展示,通用,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,3.4 KB,2025-07-10 16:14,4,1,2025-07-12
Edeg收藏夹,https://getquicker.net/Sharedaction?code=4b22f6ab-7325-4df7-eca3-08ddbf06f7f5,快捷打开Edeg收藏夹搜索,通用,【推荐使用】-接动作定制,https://getquicker.net/User/718736/%E3%80%90%E6%8E%A8%E8%8D%90%E4%BD%BF%E7%94%A8%E3%80%91-%E6%8E%A5%E5%8A%A8%E4%BD%9C%E5%AE%9A%E5%88%B6,2.3 KB,2025-07-10 16:04,1,1,2025-07-12
复制数量,https://getquicker.net/Sharedaction?code=8ee95fd9-80be-4a2f-eca0-08ddbf06f7f5,复制文件名的数量,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,4.7 KB,2025-07-10 15:47,1,添加提示,2025-07-12
激光,https://getquicker.net/Sharedaction?code=86211fa0-7479-49fa-ec97-08ddbf06f7f5,滋滋滋,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.2 KB,2025-07-10 14:50,0,,2025-07-12
箭头射击,https://getquicker.net/Sharedaction?code=b4bb07bc-aad9-4211-ec96-08ddbf06f7f5,嗯，控制箭头，射击箭头~,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.1 KB,2025-07-10 14:49,0,,2025-07-12
开心消消乐,https://getquicker.net/Sharedaction?code=707dd683-9e26-4d3a-ec95-08ddbf06f7f5,消消乐,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.4 KB,2025-07-10 14:49,0,,2025-07-12
吃糖豆人,https://getquicker.net/Sharedaction?code=aced688b-3153-48c6-ec94-08ddbf06f7f5,《吃糖豆人》中玩家控制黄色圆形的吃豆人在迷宫中移动，目标是吃掉所有豆子并避免被四个鬼面符号捕捉。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.4 KB,2025-07-10 14:48,0,,2025-07-12
推箱子,https://getquicker.net/Sharedaction?code=baa770a4-6193-42f5-ec93-08ddbf06f7f5,《推箱子》中玩家需要在一个有限的空间内，通过移动搬运工，将木箱推到指定位置。 游戏考验玩家的空间规划和策略安排能力，因为一旦操作不当，可能会导致箱子无法移动或通道被堵哦~,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.1 KB,2025-07-10 14:47,0,,2025-07-12
步骤转换,https://getquicker.net/Sharedaction?code=12078f17-416a-41dc-ec92-08ddbf06f7f5,赋值和消息通知模块互换,Quicker,chrosic,https://getquicker.net/User/945817/chrosic,14.5 KB,2025-07-10 14:14,0,,2025-07-12
格原批注,https://getquicker.net/Sharedaction?code=e3020e3b-687c-4b2f-ec8f-08ddbf06f7f5,快捷进行简易批注,AutoCAD Application,阿颜坊的阿颜,https://getquicker.net/User/126094/%E9%98%BF%E9%A2%9C%E5%9D%8A%E7%9A%84%E9%98%BF%E9%A2%9C,2.1 KB,2025-07-10 12:07,0,,2025-07-12
steam账号切换,https://getquicker.net/Sharedaction?code=f51b41a9-0c87-496d-dbfb-08dd71ba8805,使用实时搜索切换steam账号，便于常切换账号或者游玩离线账号,通用,chrosic,https://getquicker.net/User/945817/chrosic,80.8 KB,2025-04-02 19:12,15,~.未传递password的bug,2025-07-12
常用语,https://getquicker.net/Sharedaction?code=7f95cd24-fc50-4180-266c-08dbcf12c669,快捷短语/对话模板/电话/地址/文本/密码/素材/代码/实时搜索/连续发送/标签/文件,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,326.3 KB,2023-10-18 22:55,141,"连续发送窗口支持生成快捷方式和URL
• 生成当前连续发送标签的快捷方式_可放置在文件夹资源管理中,方便一键启动
• 生成文字版的URL/用于粘贴在Obsidian/Wolai/滴答清单等软件中/用于快速定位此标签的常用语窗口",2025-07-12
EC大小写,https://getquicker.net/Sharedaction?code=cf5ad777-4a8f-4263-5a43-08d7fefdcaef,多种转换大小写的方式可选（英文字母和数字）。,通用,EC10010,https://getquicker.net/User/2997/EC10010,117.7 KB,2020-05-24 19:17,43,修复。,2025-07-12
草稿,https://getquicker.net/Sharedaction?code=ffbbea7f-3215-4fe7-b401-08db8a70701b,文本编辑器，支持自动保存\去重\去除空行\替换\对符\排序\条件处理\替换\各种编码解码\翻译等功能,通用,反卷练习生,https://getquicker.net/User/684393/%E5%8F%8D%E5%8D%B7%E7%BB%83%E4%B9%A0%E7%94%9F,204 KB,2023-07-23 16:27,26,~修复选中文本运行动作时，光标在最前面的问题。,2025-07-12
移至新建,https://getquicker.net/Sharedaction?code=23497694-0e40-4478-e968-08ddb7775a51,移动+重命名一步到位，文件整理更高效！,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,56.8 KB,2025-06-30 09:42,2,修复添加命名模板不能为空的问题。  ,2025-07-12
原地复制,https://getquicker.net/Sharedaction?code=913ead46-1ecf-4fc3-ef1b-08dc7894979b,原地复制图形,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,3.3 KB,2024-05-20 14:33,2,优化代码，之前用的C#判断，改用新方式,2025-07-12
黑屏,https://getquicker.net/Sharedaction?code=aab9c5c8-9398-402f-91cb-08dc79843f34,用黑色图片遮挡屏幕,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,49.3 KB,2024-05-21 23:59,37,自定义表单,2025-07-12
防锁屏,https://getquicker.net/Sharedaction?code=12d0cca3-59e6-4266-3afb-08ddba4a8eb3,运行时可防止电脑锁屏,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,5.9 KB,2025-07-04 15:10,1,"增加显示进度面板
增加提前终止按钮",2025-07-12
待办清单,https://getquicker.net/Sharedaction?code=655df1cf-0eeb-4960-2ea9-08dda990399d,四象限待办清单，支持桌面贴图、批量修改、设置提醒和待办云管理。,通用,饺子吖,https://getquicker.net/User/1261670/%E9%A5%BA%E5%AD%90%E5%90%96,400.2 KB,2025-06-12 17:56,8,~修复批量编辑时有时不显示编辑按钮情况,2025-07-12
复制或调试变量,https://getquicker.net/Sharedaction?code=bde1b2fc-6f21-4abc-df61-08dcdef79362,编辑器里面选择变量，然后点击按钮就能写入剪贴板\n按Ctrl可调试变量,Quicker,sharklaka,https://getquicker.net/User/826879/sharklaka,82.6 KB,2024-09-28 13:07,5,"[+]
添加传参“快捷键”：可配合热键联动",2025-07-12
新建文件夹,https://getquicker.net/Sharedaction?code=61532c1b-dcdb-438c-f0cc-08dda89c234a,六种新建方式，一键解决文件夹烦恼！,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,57.5 KB,2025-06-11 15:33,8,优化批量文件夹细节。,2025-07-12
重命名,https://getquicker.net/Sharedaction?code=3249be4a-4a8e-40af-8a87-08dd6b2bd175,单文件重命名，支持模板、特殊字符与自动同步云端！,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,37.3 KB,2025-03-25 10:37,6,"1.修复添加命名模板不能为空的问题。  
2.原文件名将不再自动写入剪贴板，便于粘贴已复制的内容。",2025-07-12
智能翻页,https://getquicker.net/Sharedaction?code=90185771-5745-47d1-2598-08ddbd2201ae,浏览器翻上一页、下一页，兼容大部分网页。,Vivaldi,EC10010,https://getquicker.net/User/2997/EC10010,1.3 KB,2025-07-08 17:24,2,修复问题。,2025-07-12
备份动作数据,https://getquicker.net/Sharedaction?code=e3d8a0d5-acd1-42c9-276a-08ddb3a32db0,批量备份/恢复动作数据到云端,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,33 KB,2025-06-25 18:07,7,"[+]
右键菜单增加“查看已备份数据”",2025-07-12
网页提问AI,https://getquicker.net/Sharedaction?code=8567de17-2c44-4963-f1b8-08dd17617d76,选中文字提问后，在浏览器网页中自动发送问题,Microsoft Edge,IDongYou,https://getquicker.net/User/945782/IDongYou,73.2 KB,2024-12-08 19:43,5,修复部分问题,2025-07-12
排版助手,https://getquicker.net/Sharedaction?code=04c83c13-ca42-48a9-6027-08ddbb5965da,word或wps排版助手，能够一键统一表格样式、一键统一图片样式、快速样式替换、快速定位、文本清洗等，同时也支持添加表格类vba代码，实现一键调用。,Microsoft Word,饺子吖,https://getquicker.net/User/1261670/%E9%A5%BA%E5%AD%90%E5%90%96,243.5 KB,2025-07-05 18:23,3,"~支持按住ctrl启动时，启用默认功能。
~支持为功能设置全局快捷键。",2025-07-12
表格提取,https://getquicker.net/Sharedaction?code=d49bef74-52d7-421d-98d4-08db324ac2a1,自动提取图片或者截图上的文字识别、表格识别、公式识别和PDF文档文字识别,通用,Qyu,https://getquicker.net/User/183510/Qyu,154.3 KB,2023-04-02 09:51,7,"V1.6 版本更新说明
1. 加入白描识别中的公式识别,文字识别 ,表格识别切换(模式过多易混淆动作纯粹,可自行修改取消停用赋值,保证一直用的都是表格识别)
2. 重新编写Table表格转换成Markdown格式JavaScript脚本

",2025-07-12
发送微信好友（极速3.X）,https://getquicker.net/Sharedaction?code=a2ccdf83-b20e-47cd-254e-08ddbd2201ae,3.X微信版本用！速度飞快发送文字/文件给某个好友,WeChat,eminstan,https://getquicker.net/User/430864/eminstan,36.7 KB,2025-07-07 15:59,5,"更智能的粘贴控制 · 支持多文件批量发送
🎯 智能粘贴控制
✓ 新增""未选中不粘贴""选项
精准控制粘贴行为，避免意外发送剪贴板内容
📋 操作逻辑说明：
✅ 勾选""未选中不粘贴""选项：
• 有选中内容：定位+粘贴选中内容
• 无选中内容：仅定位联系人（可手动粘贴）
❌ 未勾选""未选中不粘贴""选项：
• 有选中内容：定位+粘贴选中内容
• 无选中内容：定位+粘贴剪贴板内容",2025-07-12
发送微信好友（极速4.X）,https://getquicker.net/Sharedaction?code=4b4835e3-6d71-49b4-2589-08ddbd2201ae,4.X微信版本用！速度飞快发送文字/文件给某个好友,WeChat,eminstan,https://getquicker.net/User/430864/eminstan,50 KB,2025-07-08 15:17,2,"更智能的粘贴控制 · 支持多文件批量发送
🎯 智能粘贴控制
✓ 新增""未选中不粘贴""选项
精准控制粘贴行为，避免意外发送剪贴板内容
📋 操作逻辑说明：
✅ 勾选""未选中不粘贴""选项：
• 有选中内容：定位+粘贴选中内容
• 无选中内容：仅定位联系人（可手动粘贴）
❌ 未勾选""未选中不粘贴""选项：
• 有选中内容：定位+粘贴选中内容
• 无选中内容：定位+粘贴剪贴板内容",2025-07-12
摸鱼看个股,https://getquicker.net/Sharedaction?code=b784455c-d022-4510-f1ce-08dd1471b37f,设置股票代码后，在屏幕右下角定时刷新该股票信息。,通用,Ptrrr,https://getquicker.net/User/346284/Ptrrr,43 KB,2024-12-05 13:38,5,可以设置多条股票了。但是因为空格和一般字符宽度不一样，暂时无法做到数据等宽处理。凑合着看吧,2025-07-12
微信备注,https://getquicker.net/Sharedaction?code=e70eb06c-f245-48ef-c3a7-08d8d928fa1d,微信备注,WeChat,Ever,https://getquicker.net/User/2774/Ever,15.5 KB,2021-02-25 14:03,9,"适配微信4.0.6.19版本
不需要再手动设置位置，全程使用flaui进行点击，不确定这种方案是否适用所有点电脑。quicker版本为1.44.10",2025-07-12
临时锁屏,https://getquicker.net/Sharedaction?code=8053bbab-1132-48c8-ee25-08dce01897ea,简化解锁方式，按下一个键即可解锁。如果别人乱动键盘就锁屏（鼠标被暂时禁用，不会被使用）,通用,格物致理,https://getquicker.net/User/1054799/%E6%A0%BC%E7%89%A9%E8%87%B4%E7%90%86,78.5 KB,2024-09-29 18:43,13,修复命令参数3不起作用的bug,2025-07-12
校审短语,https://getquicker.net/Sharedaction?code=3bb8178b-2ab4-46de-0df5-08d8337898d1,校审常用语，可自行添加。,AutoCAD Application,阿颜坊的阿颜,https://getquicker.net/User/126094/%E9%98%BF%E9%A2%9C%E5%9D%8A%E7%9A%84%E9%98%BF%E9%A2%9C,6.5 KB,2020-07-29 19:12,2,新增几条意见内容。,2025-07-12
计算器,https://getquicker.net/Sharedaction?code=d3645960-83e9-446c-928f-08dcd6e4f4f5,【✅本动作免费，永不收费✅】AI设计的动作，越来越好用。高效强大，实时计算，金额大写， 历史记录，备注，皮肤背景，键盘，汇率换算，日期计算等等功能，人性化使用方式。,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,478.2 KB,2024-09-17 16:03,134,增加收藏，收藏时，直接置顶该记录,2025-07-12
汇率计算,https://getquicker.net/Sharedaction?code=7e78effd-a2d5-423c-0639-08dd787f096d,8个常用汇率互算,通用,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,9.6 KB,2025-04-11 21:28,1,修复输入多少都按1计算,2025-07-12
文件夹助手,https://getquicker.net/Sharedaction?code=72a6d10c-c52e-4d68-f177-08dd017145d1,常用的22种文件夹功能,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,447.7 KB,2024-11-11 15:20,22,优化批量重命名细节。,2025-07-12
视频解析下载,https://getquicker.net/Sharedaction?code=b8b9d745-a528-4984-057a-08dc0558572f,"支持批量输入链接自动解析下载, 支持抖音,B站,快手等平台视频下载",通用,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,57.3 KB,2023-12-26 17:31,30,修复失效问题,2025-07-12
提取非重复项(改进),https://getquicker.net/Sharedaction?code=c6e36816-9ae7-452a-28ed-08dcf9adc402,提取纵向单元格中非重复项并存入剪贴板中,Microsoft Excel,"让,","https://getquicker.net/User/542696/%E8%AE%A9,",16.9 KB,2024-11-01 10:22,4,加入排序选项,2025-07-12
