动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
奇偶行合并,https://getquicker.net/Sharedaction?code=3ddc6fdb-3291-40a6-0e4d-08dcfda43a6d,奇偶行合并,通用,南风,https://getquicker.net/User/284464/%E5%8D%97%E9%A3%8E,11 KB,2024-11-06 21:41,0,,2024-11-07
微信ESC,https://getquicker.net/Sharedaction?code=d8c53d2a-a16d-42fc-0e4b-08dcfda43a6d,ESC键关闭微信窗口。须将“WeChat;Weixin;WeChatAppEx”设为快捷键ESC的白名单。,WeChat,EC10010,https://getquicker.net/User/2997/EC10010,15.2 KB,2024-11-06 21:20,0,,2024-11-07
OneNote 搜索,https://getquicker.net/Sharedaction?code=57072a0f-e23a-432d-a055-08dc76aeba28,搜索 OneNote 笔记,Microsoft OneNote,打不着火,https://getquicker.net/User/533240/%E6%89%93%E4%B8%8D%E7%9D%80%E7%81%AB,43 KB,2024-05-18 09:11,8,新增搜索历史记录,2024-11-07
RunEver-动态右键,https://getquicker.net/Sharedaction?code=6c78a4cd-0f73-4d79-b168-08dcd509a79f,右键任何东西都会直接运行或者弹出一个菜单,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,245.6 KB,2024-09-15 18:35,19,fix bug,2024-11-07
表格/文字常用工具2.4,https://getquicker.net/Sharedaction?code=fb16360d-5736-40e7-94d8-08dc6f0c8aa6,WPS和Office常用VBA宏指令集[Excel/Word/PPT],WPS Office,Ulookperfect...,https://getquicker.net/User/675682/Ulookperfecttonight,245.9 KB,2024-05-08 14:47,36,更新功能：新增移动代码到其他分组的功能,2024-11-07
淘宝搜索,https://getquicker.net/Sharedaction?code=450cd828-a2ef-4908-9c6a-08d9f836c603,先搜索选中文本，没有则弹出输入框。输入关键词后进行淘宝搜索,Google Chrome,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,8.3 KB,2022-02-26 11:42,6,新增可以指定浏览器,2024-11-07
起手式,https://getquicker.net/Sharedaction?code=40f7f02d-3aaf-408a-317f-08dcfad1e82e,Stable Diffusion 起手式,通用,FanXiang,https://getquicker.net/User/27525/FanXiang,101.1 KB,2024-11-02 20:33,7,优化步骤,2024-11-07
Obsidian 搜索,https://getquicker.net/Sharedaction?code=4ae71821-e30d-497f-b2e5-08dc39f7d1f3,搜索 Obsidian,Obsidian,打不着火,https://getquicker.net/User/533240/%E6%89%93%E4%B8%8D%E7%9D%80%E7%81%AB,46.3 KB,2024-03-02 23:16,5,优化了打开笔记功能，新增了复制搜索结果功能,2024-11-07
随机写真v3,https://getquicker.net/Sharedaction?code=61c09f4e-9058-4fca-613d-08dccaf85cd2,随机显示一张写真,通用,V岂曰无衣A,https://getquicker.net/User/846127/V%E5%B2%82%E6%9B%B0%E6%97%A0%E8%A1%A3A,303.3 KB,2024-09-03 09:13,10,关闭为方便调试动作而添加的步骤,2024-11-07
记事本,https://getquicker.net/Sharedaction?code=7e7d7073-2b48-45f4-e1c1-08db8b5e73ed,自动保存的记事本,通用,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,3 KB,2023-07-24 16:11,1,1,2024-11-07
EVER解压缩,https://getquicker.net/Sharedaction?code=d5a563fb-c6d6-4b01-3287-08d7103c7f72,一键解压、压缩。如果全部是压缩文件就解压，不是就压缩。,通用,Ever,https://getquicker.net/User/2774/Ever,70.2 KB,2019-07-24 22:50,40,解压压缩可分别设定是否确认,2024-11-07
查询专利费/费减,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,查询专利应缴费信息和专利费减信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,26.7 KB,2024-11-04 14:16,5,修复bug,2024-11-07
查询费减记录,https://getquicker.net/Sharedaction?code=73a99d0d-d563-4fed-28eb-08dcf9adc402,查询专利费减记录。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,3.5 KB,2024-11-01 10:08,2,删除步骤。,2024-11-07
标题+1,https://getquicker.net/Sharedaction?code=e8506424-74ed-4c37-0e24-08dcfda43a6d,选中ob文本，可多行，所选文本标题等级+1（注：ob标题最大5级）,Obsidian,聆听心跳,https://getquicker.net/User/576838/%E8%81%86%E5%90%AC%E5%BF%83%E8%B7%B3,7.1 KB,2024-11-06 00:43,0,,2024-11-07
