动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
语音输入,https://getquicker.net/Sharedaction?code=0afa11ce-0571-4fcd-7950-08dc970018b2,简单易用的语音输入功能。【Quicker模块】,通用,M-cc,https://getquicker.net/User/521120/M-cc,50.2 KB,2024-06-28 19:54,7,"~修复动作逻辑问题。
~修复esc键无法取消输出的问题。
~修复偶现窗口不存在和获取失败等报错的问题。
~修复其他各种按键无效导致无法输出的问题。
~优化逻辑,提升动作速度,体验效果显著优化。
+增加输出内容是否写入剪贴板的菜单选项。",2024-08-02
浏览器书签,https://getquicker.net/Sharedaction?code=c4225383-8f95-4221-aa86-08dcb238f6cd,浏览器书签竖着显示，基于Quicker浏览器插件,通用,zdf153,https://getquicker.net/User/20184/zdf153,64.1 KB,2024-08-01 22:49,2,1,2024-08-02
快速重链(脚本),https://getquicker.net/Sharedaction?code=46f9ee34-3353-4cd9-ffdf-08dcb1b1f7f4,重链选择的对象，支持嵌入图像和链接图像重链,Adobe Illustrator,Q-Qker,https://getquicker.net/User/684200/Q-Qker,10.2 KB,2024-08-01 20:06,0,,2024-08-02
ChatAI,https://getquicker.net/Sharedaction?code=2b39c8e4-cc75-4e6b-b98a-08dca0782eac,快速AI问答、连续问答、文章书籍AI问答、多文件AI问答......，不限文件大小，本地向量化永久储存。直接选择需要问答的文件即可，也可结合zotero使用更方便。分为普通对话模式和文章对话模式，普通直接使用即可，文章对话模式需要下载模型。,通用,艾米周,https://getquicker.net/User/20349/%E8%89%BE%E7%B1%B3%E5%91%A8,593.3 KB,2024-07-11 11:24,18,"1.普通模式AI角色增加《增删改查》自定义功能
2.AskPDF模式，增加和优化提问词的增删改查，可自定义复杂而系统性的提问词，让AI一次性回答多个连贯性提问，并按要求格式输出结果。
3.文本窗口显示连续性历史问答结果，以便后续提问参考和对比。
4.持续优化进行中......",2024-08-02
打开关闭窗口,https://getquicker.net/Sharedaction?code=afcff9ad-df40-41b9-98ef-08dc7a77392c,打开关闭固定窗口,通用,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,24.8 KB,2024-05-23 00:12,8,"bug fix
",2024-08-02
ps套版丫头版,https://getquicker.net/Sharedaction?code=d67edee3-b209-4482-ffde-08dcb1b1f7f4,ps套用模板,Adobe Photoshop,大手掌,https://getquicker.net/User/694058/%E5%A4%A7%E6%89%8B%E6%8E%8C,59.2 KB,2024-08-01 19:33,0,,2024-08-02
示例：浏览器书签操控,https://getquicker.net/Sharedaction?code=e94dc30e-c665-4884-8eb0-08dcaeb3ff7a,浏览器书签操控,通用,zdf153,https://getquicker.net/User/20184/zdf153,22.9 KB,2024-07-28 16:58,4,修复bug,2024-08-02
ps获取选中图层的图层名称,https://getquicker.net/Sharedaction?code=576b024f-0967-4290-ffda-08dcb1b1f7f4,最近终于找到获取图层名称的代码了，原来只能获取一个图层，这次终于可以获取多个选中的图层了。,Adobe Photoshop,大手掌,https://getquicker.net/User/694058/%E5%A4%A7%E6%89%8B%E6%8E%8C,2.4 KB,2024-08-01 19:03,0,,2024-08-02
窗口神器,https://getquicker.net/Sharedaction?code=d0ef47fd-be70-4b19-3f87-08dbc2d4852c,也许是最好用的窗口调节神器,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,279.3 KB,2023-10-02 23:09,61,优化,2024-08-02
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,全能版网络搜索神器/让quicker搜索超级增强/AI对话,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,376.3 KB,2023-10-22 15:24,256,优化,2024-08-02
