动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,也许是最好用的搜索神器(Ultra网络版本),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,384.2 KB,2023-10-22 15:24,227,优化_,2024-05-06
格式刷,https://getquicker.net/Sharedaction?code=05b586c3-3862-4533-c941-08d7937a2803,适用于wps系列格式刷,WPS Office,海贼凌源,https://getquicker.net/User/45506/%E6%B5%B7%E8%B4%BC%E5%87%8C%E6%BA%90,1.2 KB,2020-01-08 16:06,1,增加等待时间,2024-05-06
日程提醒(定时闹钟),https://getquicker.net/Sharedaction?code=bc831863-ab55-4ffd-8290-08d83ad18965,"设置日期和时间  到点自动提醒,按住ctrl点击动作进行添加",通用,zdf153,https://getquicker.net/User/20184/zdf153,49.1 KB,2020-08-07 22:55,11,修复bug,2024-05-06
免费公式识别,https://getquicker.net/Sharedaction?code=2605ff05-b84f-4da6-107c-08db6a78bc4a,SimpleTex公式免费识别,通用,pinbo,https://getquicker.net/User/549488/pinbo,134 KB,2023-06-12 00:47,11,API模式下支持轻量版、标准版公式识别以及通用图片识别（文档识别）,2024-05-06
搜索,https://getquicker.net/Sharedaction?code=7ec95694-29e4-4739-8355-08d94406436b,简单好用的网页搜索引擎聚合,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,173.5 KB,2021-07-12 02:31,17,"- 支持“一个引擎同时查询多个关键词”
- 支持“自定义关键词分隔符”",2024-05-06
获取文件名导入Excel,https://getquicker.net/Sharedaction?code=e83baaa6-98e8-4024-a44c-08dbf16456ca,将选择的文件提取文件名并保存成Excel文件,Microsoft Excel,之乎者也吧,https://getquicker.net/User/789041/%E4%B9%8B%E4%B9%8E%E8%80%85%E4%B9%9F%E5%90%A7,11.8 KB,2023-12-01 13:33,5,可分享,2024-05-06
pvz快速选择植物,https://getquicker.net/Sharedaction?code=4c30c70e-e572-49ad-bae4-08dc6c306e08,在重开下一局游戏时，快速选出上一局使用的植物阵容,Plants vs. Zombies,V岂曰无衣A,https://getquicker.net/User/846127/V%E5%B2%82%E6%9B%B0%E6%97%A0%E8%A1%A3A,14.4 KB,2024-05-05 11:37,1,修复bug,2024-05-06
查拼音,https://getquicker.net/Sharedaction?code=efa18657-ffb7-4e6f-7975-08d903bee990,查拼音、听发音、查字词,通用,Poto,https://getquicker.net/User/137838/Poto,61 KB,2021-04-21 08:38,15,0,2024-05-06
截图排列,https://getquicker.net/Sharedaction?code=ef7c59b2-e381-49b8-c64e-08dc5758db9d,截图后在屏幕上排列贴图,通用,FaniX,https://getquicker.net/User/52603/FaniX,59.9 KB,2024-04-08 14:19,2,"支持分屏
设置支持鼠标选点确定贴图起始位置
向上/向左贴图时底端/右侧对齐",2024-05-06
简·笔记,https://getquicker.net/Sharedaction?code=81354cf5-35ee-48f2-e884-08dc4af4df6f,一个笔记壳子，需第三方markdown软件，建议typora。,通用,炸鸡爱上冰可乐,https://getquicker.net/User/66588/%E7%82%B8%E9%B8%A1%E7%88%B1%E4%B8%8A%E5%86%B0%E5%8F%AF%E4%B9%90,129.9 KB,2024-03-23 19:25,3,dyyugyuu,2024-05-06
公众号文章内容提取,https://getquicker.net/Sharedaction?code=06f22f2f-4e2a-4b03-c734-08dc695e9b42,将公众号的内容提取到表格文件,Microsoft Edge,努力的金子,https://getquicker.net/User/718736/%E5%8A%AA%E5%8A%9B%E7%9A%84%E9%87%91%E5%AD%90,28.7 KB,2024-05-01 17:04,1,加入设置文件夹功能,2024-05-06
网站收藏2.0,https://getquicker.net/Sharedaction?code=a653a1d1-6c52-4089-ba99-08dc61bfef39,按住Ctrl启动动作可以添加网站,通用,zdf153,https://getquicker.net/User/20184/zdf153,314.6 KB,2024-04-22 01:35,18,实时搜索增加右键功能,2024-05-06
辅助窗,https://getquicker.net/Sharedaction?code=910c9ede-81fe-474c-f5ed-08dba6ce1eab,辅助完成一个便利的自定义操作窗，添加网址、应用、文本、快捷键等,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,296.9 KB,2023-08-28 14:14,175,选中文本取消输入，重新加载操作窗；,2024-05-06
