动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
AskPDF,https://getquicker.net/Sharedaction?code=2b39c8e4-cc75-4e6b-b98a-08dca0782eac,文章书籍AI问答，不限文件大小，本地向量化永久储存。直接选择需要问答的文件即可，也可结合zotero使用更方便。,Zotero,周启,https://getquicker.net/User/20349/%E5%91%A8%E5%90%AF,118.1 KB,2024-07-11 11:24,6,重要更新：无需python环境和任何配置，下载模型即可使用。,2024-07-16
按住快进→,https://getquicker.net/Sharedaction?code=3de9f67a-91c5-4fa7-0b83-08dc9d9ab057,适用于哔哩哔哩客户端，鼠标侧键X1快进/取消，X2取消,哔哩哔哩,Yokior,https://getquicker.net/User/1040030/Yokior,6.2 KB,2024-07-07 20:32,1,[feat]鼠标侧键X1现在可以开启/关闭按住快进，重复按下X1不会出现动作正在运行提示，原先的侧键X2关闭快进功能保留,2024-07-16
截屏绘OCR,https://getquicker.net/Sharedaction?code=8ddf9a84-2404-4bdb-ebcb-08dc84f6bb0e,[60种功能处理]GIF/长截图/录屏/图片处理/滤镜/魔术擦/抠图/画笔/翻译/批量识别,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,384.9 KB,2024-06-06 00:01,53,优化,2024-07-16
文献归档,https://getquicker.net/Sharedaction?code=0a96698b-998b-4f81-e152-08dca45772b6,一键对当前活动状态word文档文献进行归档和解散操作,Microsoft Word,ttChen,https://getquicker.net/User/395924/ttChen,9.3 KB,2024-07-15 21:25,0,,2024-07-16
三击翻译,https://getquicker.net/Sharedaction?code=51fef77f-2ffe-4239-8466-08db738638c3,三击空格翻译光标所在行，使用免费的彩云小译,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,10.1 KB,2023-06-24 01:39,2,~ 增加一些设置项,2024-07-16
Memos,https://getquicker.net/Sharedaction?code=f89e44c2-a3b3-44f1-d295-08db96d5b7be,快速发送memo到Memos,通用,Htyed,https://getquicker.net/User/354699/Htyed,139.1 KB,2023-08-07 23:10,16,"- 修改图标
- 小问题紧急修复",2024-07-16
查看超大图标,https://getquicker.net/Sharedaction?code=6aafb9a8-5a5c-428e-e149-08dca45772b6,在系统文件价界面快速查看超大图标,Windows 资源管理器,用户xrqggEYWBQA,https://getquicker.net/User/1109644/%E7%94%A8%E6%88%B7xrqggEYWBQA,16 B,2024-07-15 18:18,0,,2024-07-16
巴德Entity2JSON,https://getquicker.net/Sharedaction?code=bc022616-b7b5-481b-e146-08dca45772b6,将Entity转为JSON,通用,Bader,https://getquicker.net/User/135289/Bader,3.7 KB,2024-07-15 17:49,0,,2024-07-16
窗口贴边,https://getquicker.net/Sharedaction?code=29dfb633-c1c5-45a1-e145-08dca45772b6, 使鼠标指定窗口自动贴边隐藏,通用,dalou,https://getquicker.net/User/76824/dalou,71.7 KB,2024-07-15 17:32,2,优化：徽标刷新,2024-07-16
多桌面任意切换（智慧版）,https://getquicker.net/Sharedaction?code=fe91b0ef-a20e-4452-b951-08dca0782eac,一键切换至指定虚拟桌面。自动适配Win10/Win11。,通用,EC10010,https://getquicker.net/User/2997/EC10010,26.6 KB,2024-07-10 15:33,10,修改一些提示文字。,2024-07-16
