动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
文件夹监控,https://getquicker.net/Sharedaction?code=fa3f167e-738d-4286-54c1-08def4f9b0c0,实时监控当前文件夹内文件增加，然后执行刷新动作,Windows 资源管理器,去哪儿了,https://getquicker.net/User/1162888/%E5%8E%BB%E5%93%AA%E5%84%BF%E4%BA%86,5.5 KB,2026-08-08 18:11,0,,2026-08-08
区间凑数求和区间,https://getquicker.net/Sharedaction?code=a8521412-ddcd-45e6-54bd-08def4f9b0c0,在源数据中找出和值等于目标值的一组组合,通用,Mersino,https://getquicker.net/User/1148202/Mersino,22.9 KB,2026-08-08 16:44,0,,2026-08-08
简计算器,https://getquicker.net/Sharedaction?code=b5562371-57e2-43b2-e918-08def428396c,简计算器,通用,ding咕咕嘎嘎,https://getquicker.net/User/1401116/ding%E5%92%95%E5%92%95%E5%98%8E%E5%98%8E,23.7 KB,2026-08-07 18:43,0,,2026-08-08
简倒计时,https://getquicker.net/Sharedaction?code=9daad38e-6a91-4eb5-e917-08def428396c,简倒计时,通用,ding咕咕嘎嘎,https://getquicker.net/User/1401116/ding%E5%92%95%E5%92%95%E5%98%8E%E5%98%8E,11.3 KB,2026-08-07 18:39,0,,2026-08-08
文本处理工具箱,https://getquicker.net/Sharedaction?code=44a30d91-d39f-43d7-e913-08def428396c,文本处理工具箱,通用,ding咕咕嘎嘎,https://getquicker.net/User/1401116/ding%E5%92%95%E5%92%95%E5%98%8E%E5%98%8E,27.8 KB,2026-08-07 17:22,0,,2026-08-08
新建文档,https://getquicker.net/Sharedaction?code=632fecdb-4250-4b71-e90b-08def428396c,"新建文本文档, 可以自定义扩展名,  并按新建文本文档(1), (2),(3),(4)后缀命名",通用,gaoqiangks,https://getquicker.net/User/180191/gaoqiangks,12.3 KB,2026-08-07 15:09,0,,2026-08-08
Q键联动左键,https://getquicker.net/Sharedaction?code=7d9de117-eb2b-43e4-71e3-08def301b0d6,第一次运行开启监听，再次运行关闭。监听期间按住 Q 会同步按住鼠标左键，松开 Q 会同步释放；Q 原按键仍会正常发送。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,4.2 KB,2026-08-06 22:31,1,不用最低版本要求,2026-08-08
FFmpeg视频处理,https://getquicker.net/Sharedaction?code=6c87faeb-78f2-450c-fbe0-08dcc730f642,视频剪辑，转换，提取音频，ffmpeg命令,通用,FanXiang,https://getquicker.net/User/27525/FanXiang,254.6 KB,2024-08-28 19:50,23,支持传入参数,2026-08-08
凑数求和区间,https://getquicker.net/Sharedaction?code=92a92929-ceb3-4e58-4e67-08de73805dda,在源数据中找出和值等于目标值的一组组合,通用,Mersino,https://getquicker.net/User/1148202/Mersino,22.9 KB,2026-02-25 16:39,1,动作网址,2026-08-08
曲线测量,https://getquicker.net/Sharedaction?code=3fdc5245-75a6-4209-54b7-08deadd3df5d,测量屏幕上曲线，弧线，圆形的长度,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,51 KB,2026-05-10 19:34,1,"1.新增三点成圆，连续画弧测量模式
2.校准改为右键，按照屏幕实际尺寸进行。",2026-08-08
格式工坊,https://getquicker.net/Sharedaction?code=038f4bb1-297a-4a5f-be21-08dda6f05b4d,基于 ImageMagick 的图像格式转换器。,Windows 资源管理器,Anlv,https://getquicker.net/User/392637/Anlv,139 KB,2025-06-09 17:01,12,"2026-08-08
~. 支持自定义输出路径。",2026-08-08
设置标题与正文,https://getquicker.net/Sharedaction?code=ab09d6ac-831a-4ea1-bde3-08de2f5ca06e,运行代码，弹出有各级标题和正文的列表，选择之后，可以将光标所在段落或行设置为样式表中的“标题”“标题1”“标题2”“标题3”等不同级别标题和正文。Gemnini3,WPS Office,royxia,https://getquicker.net/User/501580/royxia,36.1 KB,2025-11-30 09:28,14,优化,2026-08-08
比例测量,https://getquicker.net/Sharedaction?code=8b61d8c5-125d-467d-c9ef-08deb19da5ec,通过已知长度自定义比例，按照比例测量显示尺寸,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,60.9 KB,2026-05-14 22:03,5,优化不同DPI显示问题。,2026-08-08
抠抠图,https://getquicker.net/Sharedaction?code=71e5d2b7-6c0c-41df-ab3e-08dd9b57a84b,启动动作后，将打开抠图网，自动上传抠图,Windows 资源管理器,阿良666,https://getquicker.net/User/596532/%E9%98%BF%E8%89%AF666,10.4 KB,2025-05-26 15:33,3,debug,2026-08-08
无损放大,https://getquicker.net/Sharedaction?code=e61324c7-f1aa-4605-5194-08db7dd91f1a,上传资源管理器图片，到美图无损放大~,Windows 资源管理器,阿良666,https://getquicker.net/User/596532/%E9%98%BF%E8%89%AF666,57.6 KB,2023-07-06 13:02,5,debug,2026-08-08
Quicker Link,https://getquicker.net/Sharedaction?code=b02b2732-f087-4e45-416d-08deee3e76ba,quicker2.0：连接 Android 手机与电脑上的 Quicker。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,159 KB,2026-07-31 08:58,20,修复手机窗口列表出现无法激活的辅助窗口，并改进 Alt+Tab 窗口归组和当前窗口识别。,2026-08-08
找标签,https://getquicker.net/Sharedaction?code=341f2d5b-0cc4-43a0-5799-08db5985e7c5,（兼容MV3）按顺序查找浏览器列表最后（兼容MV3）按顺序查找浏览器列表最后（或最前）一个符合的标签，支持多浏览器(单窗口，或MV3支持多窗口)和后台窗口,通用,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,114.7 KB,2023-05-21 19:52,16,用浏览器列表代替默认浏览器子程序,2026-08-08
框选画中画,https://getquicker.net/Sharedaction?code=657df559-981f-4214-d91b-08def03f6b8d,将任意应用窗口中的指定区域创建为实时画中画,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,28.4 KB,2026-08-02 23:56,5,"窗口模式退化为简单模式，画面模式进化为高级模式，初始配置也有所变化。
高级模式可自定义手势对应功能。
滚轮新增滚动页面效果。",2026-08-08
