动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
执行动作by鼠标横坐标,https://getquicker.net/Sharedaction?code=1d4b99b6-b0c2-4709-d7ec-08dedb2f4570,横向分割屏幕，根据鼠标位置调用不同动作,通用,用户l4XG5wFHBQA,https://getquicker.net/User/1141848/%E7%94%A8%E6%88%B7l4XG5wFHBQA,22.5 KB,2026-07-06 15:36,0,,2026-07-06
排列元素,https://getquicker.net/Sharedaction?code=6d3fa419-7349-42bf-2970-08deda5349e0,排列元素,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,33.3 KB,2026-07-06 14:20,1,更改许可,2026-07-06
禁用/启用网络,https://getquicker.net/Sharedaction?code=7531c668-51b2-4535-296f-08deda5349e0,手动修改“网络连接名称”变量里的默认值。,通用,cnerrv,https://getquicker.net/User/1399614/cnerrv,1.6 KB,2026-07-06 14:09,0,,2026-07-06
cad定位文件,https://getquicker.net/Sharedaction?code=cf18e153-7dc2-4207-296e-08deda5349e0,cad里定位打开当前文件的所在位置,AutoCAD Application,起风了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E9%A3%8E%E4%BA%86zizizi,12.9 KB,2026-07-06 13:15,1,优化,2026-07-06
PS定位文件,https://getquicker.net/Sharedaction?code=c667e14f-e2d3-41f0-296d-08deda5349e0,PS里定位打开当前文件的所在位置,Adobe Photoshop,起风了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E9%A3%8E%E4%BA%86zizizi,5.3 KB,2026-07-06 13:12,1,优化定位代码,2026-07-06
随机 Rime scheme,https://getquicker.net/Sharedaction?code=9dd6afd7-06fd-489a-2960-08deda5349e0,随机生成并应用 RIME 输入法 color scheme（颜色方案）,通用,太微笔记  twbiji.cn,https://getquicker.net/User/18485/%E5%A4%AA%E5%BE%AE%E7%AC%94%E8%AE%B0%20%20twbiji.cn,17.2 KB,2026-07-05 18:10,3,版本更新,2026-07-06
文件分类,https://getquicker.net/Sharedaction?code=4a6b33c6-7171-4c45-2961-08deda5349e0,按关键词字段分类,Windows 资源管理器,用户eNLamMpQBgA,https://getquicker.net/User/1307369/%E7%94%A8%E6%88%B7eNLamMpQBgA,8.2 KB,2026-07-05 18:46,1,,2026-07-06
QR解码助手,https://getquicker.net/Sharedaction?code=0b66a343-d389-4a66-295e-08deda5349e0,解析二维码/条形码底层逻辑，需配合其它动作截图,通用,邱宗满,https://getquicker.net/User/1265222/%E9%82%B1%E5%AE%97%E6%BB%A1,1.7 KB,2026-07-05 16:49,0,,2026-07-06
自动列宽,https://getquicker.net/Sharedaction?code=2c53ce81-f73c-4239-294a-08deda5349e0,一键把选中列设置为自动列宽。,WPS Spreadsheets,xxdbw,https://getquicker.net/User/355986/xxdbw,1.2 KB,2026-07-05 13:07,0,,2026-07-06
净化粘贴2.0,https://getquicker.net/Sharedaction?code=adbd70eb-6a3c-4f13-5169-08ded963e227,直接运行：纯文本粘贴（删除首尾空白和空行，保留换行符）。按住Ctrl：合并粘贴（删除首尾空白和空行，删除换行符），合并成一段。,通用,xxdbw,https://getquicker.net/User/355986/xxdbw,3.6 KB,2026-07-05 09:34,0,,2026-07-06
