动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
Obsidian 库,https://getquicker.net/Sharedaction?code=8d0550f1-c378-4cce-190d-08daa2ecb1a4,搜索并打开 Obsidian 的库。,Obsidian,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,40.5 KB,2022-10-01 20:44,11,[~] 修复在没有关键字时总是打开上次库的 bug,2024-03-16
AI提示词,https://getquicker.net/Sharedaction?code=6030a945-86c4-4a68-d29f-08dc4451c63c,快捷输入常用提示词,通用,#ABC,https://getquicker.net/User/208928/%23ABC,2 KB,2024-03-15 13:45,2,+,2024-03-16
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,也许是最好用的搜索神器(Ultra网络版本),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,383.8 KB,2023-10-22 15:24,181,yh,2024-03-16
Everything,https://getquicker.net/Sharedaction?code=ccc1805d-3d04-42a1-d9ef-08db2ba80230,也许是最好用的搜索神器(本地),Everything,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,313.2 KB,2023-03-25 00:27,158,_,2024-03-16
窗口神器,https://getquicker.net/Sharedaction?code=d0ef47fd-be70-4b19-3f87-08dbc2d4852c,也许是最好用的窗口调节神器,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,266.8 KB,2023-10-02 23:09,48,_,2024-03-16
ps置入图层,https://getquicker.net/Sharedaction?code=072facd0-bfcc-40e9-d2b1-08dc4451c63c,Adobe Photoshop一键置入指定图层路径到当前编辑psd中,Adobe Photoshop,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,28.4 KB,2024-03-15 17:02,1,1,2024-03-16
思源SQL生成器,https://getquicker.net/Sharedaction?code=cdac9f0b-1bd9-4e96-b873-08dad0f8d7c2,生成SQL查询语句，并在思源光标处插入嵌入块、数据库或Query挂件,SiYuan,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,168.7 KB,2022-11-28 19:19,25,优化数据库相关操作,2024-03-16
Copilot!,https://getquicker.net/Sharedaction?code=aeb50a64-c8eb-4e9d-7e8e-08dc251ced29,会AI、音乐、清单的超级番茄钟,通用,抄书侠(GM),https://getquicker.net/User/206328/%E6%8A%84%E4%B9%A6%E4%BE%A0(GM),326.8 KB,2024-02-04 09:23,35,把默认单击按钮切换为Kimi，目前体验是加载速度最快，体验最好的一个国产GPT，支持各种文件和网页的阅读,2024-03-16
智核,https://getquicker.net/Sharedaction?code=197f0751-85c1-470c-eba9-08db754ee2c2,原名FlowGPT (AnyGPT)。免费的AI辅助工具、划词提问、翻译、写代码、发送到Flomo、Anki等等,通用,抄书侠(GM),https://getquicker.net/User/206328/%E6%8A%84%E4%B9%A6%E4%BE%A0(GM),651 KB,2023-06-26 19:07,161,参数配置中 加入“白嫖kimi”按钮，可以直接一键获取kimi的token后，后台调用最强国产AI。,2024-03-16
浏览器验证码,https://getquicker.net/Sharedaction?code=8ad2aeb8-3028-42af-6fe4-08db22290442,通过选择验证码图片识别验证码，可记录验证码CSS值，下次无需选择自动识别。如识别失败则根据记录的鼠标位置自动复制并识别。仍然失败（非浏览器验证码）则进入截图识别,Google Chrome,blanka,https://getquicker.net/User/667540/blanka,362.4 KB,2023-03-12 22:56,24,"+自定义验证码图片获取方式
~修复直接截图",2024-03-16
文本/截图翻译,https://getquicker.net/Sharedaction?code=b0d1a134-8284-4a44-d1be-08d746da5869,沙拉查词聚合翻译；划词翻译；截图翻译；复制翻译；触边翻译；词句朗读；生词管理； 段落识别；情景模式,通用,小铅笔,https://getquicker.net/User/53176/%E5%B0%8F%E9%93%85%E7%AC%94,394 KB,2019-10-02 10:50,105,【如正常运行 请勿更新】尝试解决复制翻译、Ctrl划词翻译模式下Ctrl键粘滞问题。感谢@161188-代11200的反馈。https://getquicker.net/Common/Topics/ViewTopic/19762,2024-03-16
WPS公文一键排版,https://getquicker.net/Sharedaction?code=1c87fd27-b0c7-4faf-a45e-08dc435c8f91,一键设置公文字体、大小、行距、首行缩进、页边距、页码等,WPS Office,大优大优,https://getquicker.net/User/1022117/%E5%A4%A7%E4%BC%98%E5%A4%A7%E4%BC%98,6.1 KB,2024-03-15 00:31,0,,2024-03-16
