动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
拼单计算器 Pro,https://getquicker.net/Sharedaction?code=7d92ff38-eeb3-4e13-cab1-08ded678f211,快速计算拼单费用。,通用,Anlv,https://getquicker.net/User/392637/Anlv,20.3 KB,2026-06-30 23:17,0,,2026-06-30
搜Edge扩展,https://getquicker.net/Sharedaction?code=79198fc4-c54e-4d36-9231-08ded4b95411,一键搜索Edge扩展,Microsoft Edge,IsaacZ,https://getquicker.net/User/325388/IsaacZ,4.7 KB,2026-06-28 23:23,0,,2026-06-30
多功能面板,https://getquicker.net/Sharedaction?code=58d4cba4-28b7-4c0b-b9b5-08de37f0ba43,可添加网址、程序、动作、命令等到面板,通用,Simonl,https://getquicker.net/User/134191/Simonl,324.1 KB,2025-12-11 12:18,61,- 修复「打开文件」二级菜单不显示图标问题,2026-06-30
窗口收纳盒,https://getquicker.net/Sharedaction?code=8a5e0584-f8cb-4ec3-2ed8-08dd531cfa63,通过拖放临时隐藏窗口,通用,FaniX,https://getquicker.net/User/52603/FaniX,113.6 KB,2025-02-22 19:06,12,+增加分组方式：所在屏幕,2026-06-30
短信接收,https://getquicker.net/Sharedaction?code=3e56bbb3-2206-443f-697f-08dcdd0ca208,快捷填写验证码或接收其他短信,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,83.6 KB,2024-09-26 10:09,17,修改提示样式，支持quicker2.0,2026-06-30
Quicker聊天室,https://getquicker.net/Sharedaction?code=c5b3928a-c068-4d0c-44b9-08db6b278c19,一个基于quicker的在线聊天工具,乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,46.9 KB,2023-06-13 16:55,44,重构后端前端,2026-06-30
格式工坊,https://getquicker.net/Sharedaction?code=038f4bb1-297a-4a5f-be21-08dda6f05b4d,基于 ImageMagick 的图像格式转换器。,Windows 资源管理器,Anlv,https://getquicker.net/User/392637/Anlv,137.6 KB,2025-06-09 17:01,11,"2026-06-30
~. 优化psd/psb到其他格式的输出。",2026-06-30
任务清单-日历版,https://getquicker.net/Sharedaction?code=d50315c7-ef6e-40d6-993a-08dd95a58a82,✅超级好用的日历+✅任务清单+✅可替换系统万年历,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,453.2 KB,2025-05-19 09:05,47,"+清空回收站全部的按钮
+图片链接，可预览图片",2026-06-30
移动图层,https://getquicker.net/Sharedaction?code=06f71f5e-6f25-4cd2-deb5-08dda4d051bb,移动图层到目标图层上.,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,71.1 KB,2025-06-07 16:34,5,"2026-06-30
~. 目标图层是剪贴蒙版时, 也能插入;
~. 尝试提高性能.",2026-06-30
缴费清单助手,https://getquicker.net/Sharedaction?code=d494daa9-6f2b-49bf-f224-08dd49a56539,一键填写专利缴费清单信息表单,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,110.3 KB,2025-02-11 14:36,27,调整细节,2026-06-30
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,385 KB,2023-01-07 19:44,112,~优化了matchText 文本匹配规则，未选中文本时直接放行。,2026-06-30
暴走英雄坛,https://getquicker.net/Sharedaction?code=072ae42a-7160-4e50-d169-08deb995c62e,暴走英雄坛游戏脚本,雷电模拟器,起见了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E8%A7%81%E4%BA%86zizizi,1.2 MB,2026-05-25 11:32,57,新增技能图片过多时，会自动删除,2026-06-30
文本处理,https://getquicker.net/Sharedaction?code=d42764bc-4ec3-441d-be77-08dbdcf87739,整合多个文本相关动作。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,406.2 KB,2023-11-05 00:05,39,"2026-06-30
~. 优化了批量文本编辑的交互，欢迎反馈。",2026-06-30
