动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
登录版权系统,https://getquicker.net/Sharedaction?code=9bbe291d-74de-4a10-b9bb-08de37f0ba43,一键登录版权保护中心系统,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,45.2 KB,2025-12-11 15:33,0,,2025-12-11
思源快摘,https://getquicker.net/Sharedaction?code=9213f2f7-5d7d-4df5-b99b-08de37f0ba43,把选中的文本、链接或图片直链，一键整理为 Markdown 并追加到思源笔记当日日记。,通用,寒Orz,https://getquicker.net/User/309554/%E5%AF%92Orz,15.1 KB,2025-12-10 23:18,1,加入填写笔记本ID的提示,2025-12-11
思源快搜,https://getquicker.net/Sharedaction?code=c476c187-8401-4f53-b99a-08de37f0ba43,在思源笔记（SiYuan-Note）中进行普通搜索或SQL搜索。,通用,寒Orz,https://getquicker.net/User/309554/%E5%AF%92Orz,33.3 KB,2025-12-10 22:26,0,,2025-12-11
示例：训练即兴表达能力,https://getquicker.net/Sharedaction?code=cbf17982-113f-4868-ed59-08de36f81a8a,告别“大脑空白”。你需要的是厚脸皮和套路。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,21.2 KB,2025-12-10 19:58,0,,2025-12-11
AI文本替换,https://getquicker.net/Sharedaction?code=dce6598e-b12e-46d5-ed3a-08de36f81a8a,文本替换,Adobe Illustrator,jialan75home,https://getquicker.net/User/631091/jialan75home,3.5 KB,2025-12-10 10:31,0,,2025-12-11
实验嗅探v1,https://getquicker.net/Sharedaction?code=e4dd155a-c6bc-4241-cd50-08dde322b5de,图片嗅探，重构交互体验，互联网图片操作效率up！,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,196.8 KB,2025-08-25 17:22,26,2025年12月11日21:23:54,2025-12-11
Good End1,https://getquicker.net/Sharedaction?code=9abeb157-3dca-4614-43b0-08de27ccb257,【多线程下载器】【极致ui】【超强兼容】应该是目前动作库内，“QK下载模块”最强的平替下载器。,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,95 KB,2025-11-20 14:48,13,2025年12月11日21:22:58,2025-12-11
调整文本框,https://getquicker.net/Sharedaction?code=45353f9c-b046-4e53-e995-08ddb7775a51,将选中的文本框调整为与内容相同的大小。,Adobe Illustrator,Anlv,https://getquicker.net/User/392637/Anlv,6.9 KB,2025-06-30 19:47,3,"v3 2025-12-11
~. 选中区域文本时，调整选中的区域文本；没有选中区域文本时，调整整个文档中的所有区域文本你。",2025-12-11
文本处理,https://getquicker.net/Sharedaction?code=d42764bc-4ec3-441d-be77-08dbdcf87739,整合多个文本相关动作。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,378.1 KB,2023-11-05 00:05,28,"v28 2025-12-11
~. 修正文本框大小：现在改为UXP架构，大幅提升执行效率。
~. 移除换行符：判断图层语言，如果是英文，则合并后行末保留空格（单词）；如果是中文，则不保留空格。支持中英文混排。
~. 右键菜单现在带有图标。",2025-12-11
选择工具,https://getquicker.net/Sharedaction?code=3a397b5c-c4e6-40ac-d68a-08dcc81fd814,一个多功能的选择动作。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,72.1 KB,2024-08-30 16:27,2,"v2 2025-12-11
~. 按颜色选择相同形状，现改写为UXP架构，速度大幅度提升。",2025-12-11
AI便签,https://getquicker.net/Sharedaction?code=2a947e88-5624-403f-5e92-08de2e6e066c,选中文本一键AI回复、待办事项、实时保存、5种主题配色、导出TXT。纯C#原生绘制，0资源占用，轻量级办公神器。,通用,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,122.9 KB,2025-11-29 22:24,8,增加待办事项复选框，右键激活,2025-12-11
登录商标系统,https://getquicker.net/Sharedaction?code=1ec9c9cf-e38c-444f-4a89-08de202a0f2a,一键登录商标申请系统,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,23 KB,2025-11-11 15:27,1,修改图标,2025-12-11
