动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
任务栏监控助手,https://getquicker.net/Sharedaction?code=782a0497-32ab-42b3-3b09-08dea570a972,暂代TrafficMonitor，在任务栏显示网速与资源占用,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,60.5 KB,2026-04-29 20:31,1,右键选项直接设置，优化保存，优化标题图标。,2026-04-30
辅助输入功能项面板,https://getquicker.net/Sharedaction?code=f5e0acdf-58fc-46f1-3ae9-08dea570a972,辅助你获取输入的信息,通用,niuzaiku,https://getquicker.net/User/1401116/niuzaiku,10.5 KB,2026-04-29 15:20,0,,2026-04-30
PDF转图片,https://getquicker.net/Sharedaction?code=eb8860d3-9c6e-4954-10f9-08dea4896d56,批量将选中的 PDF 文件转换为高清 JPG 图片，支持多页 PDF。直接处理资源管理器中选中的文件，无需手动选择。,通用,little_ant,https://getquicker.net/User/3125/little_ant,21.3 KB,2026-04-28 09:53,1,增加对Directory Opus的支持,2026-04-30
豆包语音,https://getquicker.net/Sharedaction?code=714e6d04-2b36-4a54-3ada-08dea570a972,豆包语音输入按钮的开始与结束,Google Chrome,ORYS,https://getquicker.net/User/298536/ORYS,931 B,2026-04-29 11:27,0,,2026-04-30
PS字体合规检测,https://getquicker.net/Sharedaction?code=5c5315ad-337e-4bcd-111d-08dea4896d56,检测当前Photoshop文档使用的字体是否在客户授权列表中。,Adobe Photoshop,失落叶子云养猫,https://getquicker.net/User/132910/%E5%A4%B1%E8%90%BD%E5%8F%B6%E5%AD%90%E4%BA%91%E5%85%BB%E7%8C%AB,43.2 KB,2026-04-28 18:53,0,,2026-04-30
创建ZIP压缩包,https://getquicker.net/Sharedaction?code=3e2ace67-6c51-49aa-110e-08dea4896d56,从选中或剪贴板文件创建ZIP压缩包,通用,FaniX,https://getquicker.net/User/52603/FaniX,5.4 KB,2026-04-28 16:10,0,,2026-04-30
PS参考线,https://getquicker.net/Sharedaction?code=e76f83a3-6c62-428f-1102-08dea4896d56,显示或隐藏photoshop参考线,Adobe Photoshop,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,652 B,2026-04-28 13:24,0,,2026-04-30
提取页面,https://getquicker.net/Sharedaction?code=7350ce8f-82ce-4ee9-1101-08dea4896d56,根据页面的名称或者页码提取页面,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,7.6 KB,2026-04-28 11:57,0,,2026-04-30
分色打印,https://getquicker.net/Sharedaction?code=5de67616-c08b-44c7-1100-08dea4896d56,用于提取烫金版,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,1.4 KB,2026-04-28 11:55,0,,2026-04-30
文本替换改字体,https://getquicker.net/Sharedaction?code=e573a7cd-255c-4013-10ff-08dea4896d56,文本/词语一键替换，独立的输入框列表，支持无限添加词对组合,Adobe Illustrator,用户小白,https://getquicker.net/User/1288717/%E7%94%A8%E6%88%B7%E5%B0%8F%E7%99%BD,7.2 KB,2026-04-28 11:39,0,,2026-04-30
公文姓名排序器,https://getquicker.net/Sharedaction?code=9cf287a4-b404-4f6b-10fa-08dea4896d56,按笔画顺序进行排序,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,3 KB,2026-04-28 10:23,0,,2026-04-30
动作数据同步,https://getquicker.net/Sharedaction?code=20f5f328-945c-4640-70c7-08dea38b872e,Quicker2.0前瞻预览：动作数据全自动同步，仅限专业版用户,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,92.9 KB,2026-04-27 01:17,4,1,2026-04-30
切换搜索,https://getquicker.net/Sharedaction?code=b4df3da9-e1f2-45f6-5e6b-08dd8e05eba5,一键切换搜索引擎（在浏览器内使用）,Microsoft Edge,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,101.8 KB,2025-05-08 23:33,4,  【更改】修正描述,2026-04-30
ChatAI,https://getquicker.net/Sharedaction?code=1cd157f5-026d-4079-f125-08dd4113b69a,📸图文提问，👆划词即答，ChatAI🤖让知识触手可及，效率大幅提升！🚀（一键调用 DeepSeek、ChatGPT、Gemini、Kimi、Qwen、Siliconflow 等 AI 大模型）,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,801.5 KB,2025-01-31 21:22,71,"  【更改】角色名称如果包含""截图""或""OCR""，则默认的提问方式自动设定为：截图",2026-04-30
Ai面板非文字版,https://getquicker.net/Sharedaction?code=97bcd4f4-8c43-4b0d-29dd-08de391694ad,,通用,chengmen,https://getquicker.net/User/1305284/chengmen,54.8 KB,2025-12-12 08:43,7,更改窗口样式,2026-04-30
复制粘贴,https://getquicker.net/Sharedaction?code=d3a9211e-f239-470a-6f89-08ddfbbade2e,连续复制，连续粘贴,通用,Simonl,https://getquicker.net/User/134191/Simonl,17.9 KB,2025-09-25 13:39,9,修复去重BUG,2026-04-30
邮箱验证码,https://getquicker.net/Sharedaction?code=f3effa4e-e4a7-497e-dc96-08dbd4c004af,通过IMAP协议查询邮件内容，正则识别验证码并输出。需要python环境,通用,blanka,https://getquicker.net/User/667540/blanka,187.5 KB,2023-10-25 02:35,8,~使用安全方式实现多线程,2026-04-30
