动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
计算器,https://getquicker.net/Sharedaction?code=1ae2f763-3fa6-447f-91d7-08dc79843f34,"实时计算,自动备份,高效便捷，最便捷强大的计算器",通用,astroStar,https://getquicker.net/User/178545/astroStar,577.4 KB,2024-05-22 14:21,282,修复校验时间,2025-03-06
迅雷备份,https://getquicker.net/Sharedaction?code=8ea103a8-613b-4337-f2d7-08da67a99d9b,备份恢复迅雷下载任务记录,通用,hamsterkingo,https://getquicker.net/User/171244/hamsterkingo,11.1 KB,2022-07-18 11:52,5,支持最新版迅雷,2025-03-06
国家标准,https://getquicker.net/Sharedaction?code=7056ee3f-cfc1-4d99-3086-08dd46c83758,汇总了几个主流标准下载和查询网站,Google Chrome,最爱沙迦,https://getquicker.net/User/462533/%E6%9C%80%E7%88%B1%E6%B2%99%E8%BF%A6,13.3 KB,2025-02-07 10:37,5,增加标准批量查新网址,2025-03-06
豆包AI助手,https://getquicker.net/Sharedaction?code=de3cbe5a-0dca-4b3f-2fac-08dc9fa8ef9a,免费AI大模型助手，打开即用，涵盖历史、科学、技术、文化、娱乐等众多领域。能帮您解答各种疑问,通用,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,12.8 KB,2024-07-09 10:01,11,豆包升级深度思考选项,2025-03-06
RunEver,https://getquicker.net/Sharedaction?code=6c78a4cd-0f73-4d79-b168-08dcd509a79f,基于Everything的快速启动器，模仿自RunAny,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,349.6 KB,2024-09-15 18:35,88,fix 优化everything搜索语句 增强兼容性,2025-03-06
结束进程\n并打开路径,https://getquicker.net/Sharedaction?code=e1f36d16-14b6-4ca3-af01-08dd5ba67dcf,用于软件更新 结束当前窗口进程并打开软件根目录 然后弹窗询问时候需要重新打开,通用,蒸気波,https://getquicker.net/User/3140/%E8%92%B8%E6%B0%97%E6%B3%A2,3.9 KB,2025-03-05 20:03,1,"解决带空格的进程名结束不了的问题 解决方法是：增加了""""",2025-03-06
插入空格,https://getquicker.net/Sharedaction?code=bd98e682-d1b9-43b8-af04-08dd5ba67dcf,在中英文、数字以及固定符号之间添加空格。,通用,Glaube_TY,https://getquicker.net/User/1040420/Glaube_TY,7.4 KB,2025-03-05 20:44,0,,2025-03-06
粉笔错题\n制Anki卡,https://getquicker.net/Sharedaction?code=de20f7eb-516d-4d4f-60bb-08db8d6f0068,全自动,Anki,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,118.8 KB,2023-07-26 23:28,33,"全部题目皆转为错题后, 主动抓取不在弹窗选择, 避免选择时无内容可选",2025-03-06
ChatAI,https://getquicker.net/Sharedaction?code=1cd157f5-026d-4079-f125-08dd4113b69a,📸图文提问，👆划词即答，ChatAI🤖让知识触手可及，效率大幅提升！🚀（一键调用 DeepSeek、ChatGPT、Kimi、Qwen、Siliconflow 等 AI 大模型）,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,626 KB,2025-01-31 21:22,29,  【优化】MD渲染窗口支持预览本地图片路径,2025-03-06
标准下载,https://getquicker.net/Sharedaction?code=1e9c9f3c-27d0-41df-f20c-08dd49a56539,同时打开多个主流标准搜索网站,Google Chrome,最爱沙迦,https://getquicker.net/User/462533/%E6%9C%80%E7%88%B1%E6%B2%99%E8%BF%A6,6.1 KB,2025-02-10 20:54,1,补充免费标准查新的网站,2025-03-06
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,全能版网络搜索神器/让Quicker搜索超级增强/Deepseek等16个AI对话/500个常用网站,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,370.7 KB,2023-10-22 15:24,322,子分类增加,2025-03-06
用PS打开/导入,https://getquicker.net/Sharedaction?code=7b2dace1-2d7d-40a1-3587-08dc102fde90,功能增强版“用PS打开”,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,84.7 KB,2024-01-09 10:55,12,2025年3月5日18:05:04,2025-03-06
窗口神器,https://getquicker.net/Sharedaction?code=d0ef47fd-be70-4b19-3f87-08dbc2d4852c,窗口调节神器/靠左/靠右/居中/全屏/跨屏/分屏/透明/记忆/等25个窗口调节控制方式,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,378.5 KB,2023-10-02 23:09,113,"框选移动窗口-外部指令参数""KXCK""",2025-03-06
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种文本处理/简单好用的文本处理窗口/记事本/一键多AI对话,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,44.2 KB,2024-07-30 20:09,57,"⭐新增单一窗口模式
多实例下也无法再开启多个窗口
作用:可以将窗口其他位置
选中文本启动动作/文本直接置入当前窗口
相当于再次启动变为复制模式
适合文本对比/多文本编辑场景
始终只有一个窗口状态
⭐空格转换换行符
• 包括多种空格直接转成换行符 
⭕修复
• 首次云读取为空时优化
⚡联动
支持将文本窗口的文本联动cea的文本对比动作
----------------------
♥感谢用户反馈@用户162615963614399
字体是否也可以有自定义色板
[右键-文本窗口文本颜色设置]",2025-03-06
示例：多图像转多尺寸ICO,https://getquicker.net/Sharedaction?code=a0612e2b-6bb8-4559-ef80-08dd4d6a4376,"演示生成多尺寸图标ICO,自己单独指定对应尺寸的图标,精度更高",通用,瞑空凌,https://getquicker.net/User/769338/%E7%9E%91%E7%A9%BA%E5%87%8C,60.5 KB,2025-02-15 16:04,5,"--修复忘记考虑类型导致超出所需输入的bug
--添加使用表格对每个图像指定格式",2025-03-06
问AI,https://getquicker.net/Sharedaction?code=f1743555-674d-4729-2552-08dd3978d697,随时随地问AI，支持多轮对话，多模型,通用,wilsons,https://getquicker.net/User/389684/wilsons,140.8 KB,2025-01-21 14:08,9,新增可设置字体大小和可设置多轮对话后是否继续弹出对话框,2025-03-06
重复项计数,https://getquicker.net/Sharedaction?code=b5dc08f2-927e-4ecd-2a02-08dd02675474,对于EXCEL表中有重复值的一列，可计算出现次数。以“（次数)内容”的形式输出。,Microsoft Excel,Meggie76,https://getquicker.net/User/126149/Meggie76,18.8 KB,2024-11-12 15:55,3,"新增右键菜单：
（1）切换正则姓名模式：如经常需要对姓名进行计数，可启用该模式；
（2）切换正常模式：如果经常需要对不同的字段计数（不仅仅是姓名），可启用该模式，该模式是本动作的默认模式，适用性比较广，但操作上没有正则模式方便。",2025-03-06
展开面积,https://getquicker.net/Sharedaction?code=dae6390f-4819-4f5a-aee6-08dd5ba67dcf,计算柜子的展开面积（不含层板）,guigui.exe,不吃农残非好汉,https://getquicker.net/User/1181028/%E4%B8%8D%E5%90%83%E5%86%9C%E6%AE%8B%E9%9D%9E%E5%A5%BD%E6%B1%89,7 KB,2025-03-05 15:31,0,,2025-03-06
Office压缩,https://getquicker.net/Sharedaction?code=0c63d740-db4a-41f9-f378-08d98d7a4c5c,解压再压缩的方式，用于超大Word或者Ppt,通用,紫cm煞,https://getquicker.net/User/168537/%E7%B4%ABcm%E7%85%9E,38.9 KB,2021-10-13 19:58,1,1.改为C#模式。,2025-03-06
LateX转换 WPS／MS Office,https://getquicker.net/Sharedaction?code=3e4d4275-0900-44ef-9ad5-08dd5abf9a7f,将LateX公式转换成 MS Office 或者 WPS 中的可编辑格式（OMML）。,通用,遇见吟游诗人,https://getquicker.net/User/1056940/%E9%81%87%E8%A7%81%E5%90%9F%E6%B8%B8%E8%AF%97%E4%BA%BA,3.9 KB,2025-03-04 20:52,1,"1. 优化了使用体验，现在选中文本后就可以直接使用动作，不需要复制这个步骤了
2. 对AI生成的公式进行了针对性优化，现在AI生成的公式也可以直接转换了。（自动将 \[...\] 替换为 $$...$$、将 \(...\) 替换为 $...$）
3.对已知pandoc无法识别的内容进行了针对性替换，比如：\cos、\sin、\pi r

如有无法转换的公式可留言，看到会更新！",2025-03-06
To Folder,https://getquicker.net/Sharedaction?code=31ae5d43-98b3-40bc-9ae5-08dd5abf9a7f,把文件或者文件夹移动到新文件夹中,Windows 资源管理器,Qthzrvy,https://getquicker.net/User/945817/Qthzrvy,7.4 KB,2025-03-05 01:16,1,"[~]如果只选中1个文件，则新文件夹的名字为该文件名
[+]可在右键菜单选择是否启用用户输入
[+]可在右键菜单设定默认文件夹名",2025-03-06
PS打开剪贴板图片,https://getquicker.net/Sharedaction?code=bdfaf86a-484d-42b9-74ea-08dc9e8ef04d,PS打开剪贴板图片,Adobe Photoshop,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,14.2 KB,2024-07-08 12:23,5,可在右键菜单中选择删除缓存目录的文件,2025-03-06
思维导图,https://getquicker.net/Sharedaction?code=045ebd94-dba7-41ce-9ad1-08dd5abf9a7f,利用Mermaid.js在webview窗口打开一个mermaid编辑窗口,Google Chrome,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,19.6 KB,2025-03-04 19:15,2,= 修改为使用本地mermaid.js,2025-03-06
英文自动斜体下标正体,https://getquicker.net/Sharedaction?code=92f290cd-72d4-4db1-9aee-08dd5abf9a7f,使用VBA宏实现，将选中的英文斜体，下标正体。科研符号转换。,Microsoft Word,钟南灬,https://getquicker.net/User/205161/%E9%92%9F%E5%8D%97%E7%81%AC,2 KB,2025-03-05 10:36,0,,2025-03-06
窗口收纳盒,https://getquicker.net/Sharedaction?code=8a5e0584-f8cb-4ec3-2ed8-08dd531cfa63,通过拖放临时隐藏窗口,通用,FaniX,https://getquicker.net/User/52603/FaniX,76.7 KB,2025-02-22 19:06,7,+恢复拖放到面板的最大化窗口时，保持最大化状态,2025-03-06
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,229.9 KB,2024-11-04 14:16,78,修复bug,2025-03-06
chatgpt搜索,https://getquicker.net/Sharedaction?code=e0ea420f-cfa9-4b47-9ae6-08dd5abf9a7f,对选中的文本直接跳转chatgpt搜索,通用,hanahana,https://getquicker.net/User/1168099/hanahana,1.4 KB,2025-03-05 02:36,0,,2025-03-06
图片处理,https://getquicker.net/Sharedaction?code=8ddf9a84-2404-4bdb-ebcb-08dc84f6bb0e,[60种功能处理]GIF/长截图/录屏/图片处理/滤镜/魔术擦/抠图/画笔/翻译/批量识别,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,388.6 KB,2024-06-06 00:01,76,优化部分bug,2025-03-06
图层镜像,https://getquicker.net/Sharedaction?code=15e88da2-40b1-43e7-b07a-08dd56e751a4,对图层执行 [X/Y] 轴对称镜像操作,Adobe Photoshop,不会做题家,https://getquicker.net/User/962080/%E4%B8%8D%E4%BC%9A%E5%81%9A%E9%A2%98%E5%AE%B6,14.4 KB,2025-02-28 14:13,4, ,2025-03-06
巴德文本换行,https://getquicker.net/Sharedaction?code=5de8e9b5-abb6-4c44-9ae2-08dd5abf9a7f,有时一大坨文本，想根据其中的某个字符进行换行,通用,Bader,https://getquicker.net/User/135289/Bader,5.3 KB,2025-03-05 00:01,0,,2025-03-06
巴德Sublime构建系统库,https://getquicker.net/Sharedaction?code=d39d8c70-ff8f-4a86-9ade-08dd5abf9a7f,一键创建构建系统,通用,Bader,https://getquicker.net/User/135289/Bader,9 KB,2025-03-04 23:42,1,1. 优化提示信息,2025-03-06
微信步数,https://getquicker.net/Sharedaction?code=acc9af3f-3b99-4c5c-0236-08dd1eefe9dc,一键刷微信步数,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,42.1 KB,2024-12-18 09:52,4,"支持带参数运行使用临时账号刷步，格式为：
account=账号|密码（账号和密码之间使用 | 分隔）",2025-03-06
