动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
语音输入,https://getquicker.net/Sharedaction?code=f10d48e7-8059-4356-061b-08df01e7c1a6,实时语音转文字，可选 AI 整理语气词、重复和标点；Enter 或 √ 发送到原输入框，Esc 取消。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,9.1 KB,2026-08-25 23:09,1,守护作者隐私安全。,2026-08-26
WPS快速复制,https://getquicker.net/Sharedaction?code=45f67fd1-e3cd-460b-0608-08df01e7c1a6,获取当前 WPS（文字/表格/演示/PDF）打开的文档，将文件复制到剪贴板,WPS Office,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,7.9 KB,2026-08-25 10:29,0,,2026-08-26
HiBitUninstaller,https://getquicker.net/Sharedaction?code=e939c5d1-e452-4131-482a-08df00e8b1be,彻底卸载顽固软件、Windows 应用和浏览器扩展程序。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,251 KB,2026-08-24 12:29,0,,2026-08-26
桌面助手,https://getquicker.net/Sharedaction?code=ba273a81-86df-4064-4823-08df00e8b1be,桌面子窗口，亦可做快捷面板，集中管理并快速打开动作、文件、文件夹、网址和文本；支持分组、粘贴、搜索、拖动缩放与布局保存。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,34.4 KB,2026-08-23 23:40,5,两者做一个区分，窗口左上角名称，一个是桌面窗口，一个是快捷面板,2026-08-26
剪贴板,https://getquicker.net/Sharedaction?code=06563728-27be-49ae-27c7-08de9afcb260,剪贴板和常用语，记录文本、图片、文件、quicker步骤、quicker动作，并执行预设进程规则，支持收藏、云同步,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,120.1 KB,2026-04-16 18:41,92,新增svg解析，以正确解析svg图标，涉及相关动作图标显示,2026-08-26
暴走英雄坛,https://getquicker.net/Sharedaction?code=072ae42a-7160-4e50-d169-08deb995c62e,暴走英雄坛游戏脚本,雷电模拟器,起风了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E9%A3%8E%E4%BA%86zizizi,1.1 MB,2026-05-25 11:32,123,增加打龙测试功能,2026-08-26
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,集中管理网址、文本、文件夹、动作和命令，支持快速搜索、拖拽整理、语音输入。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,292.4 KB,2025-02-21 03:22,319,增加快捷键←→，可用于切换左右内容，只在无搜索词下生效；,2026-08-26
Eyething,https://getquicker.net/Sharedaction?code=25a5ce87-93b0-4811-5440-08de40f9c963,简视看看已安装的动作内容（仅可编辑_导出的备份数据）、步骤对比、动作对比,Windows 资源管理器,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,333.3 KB,2025-12-22 19:07,4,兼容V2(2001013),2026-08-26
键鼠监控,https://getquicker.net/Sharedaction?code=2d02f6dd-9859-47e3-ab43-08deeb7a61ac,quicker2.0：实时键盘组合键与鼠标左右键状态监控，可点击复制按键组合。,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,18.3 KB,2026-07-27 10:42,3,此窗口没必要激活,2026-08-26
WizTree,https://getquicker.net/Sharedaction?code=5eb5f355-53b8-48d5-0e9a-08dd0080705b,WizTree 是一个非常高速的磁盘空间分析工具。它可以扫描你的硬盘，并显示哪些文件和文件夹使用了最多的硬盘空间。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,172.9 KB,2024-11-10 15:27,14,  【优化】更新软件版本,2026-08-26
知产小报童,https://getquicker.net/Sharedaction?code=a3f8460b-f402-4fec-2c41-08dd31028e41,自动获取知识产权官方政策及资讯信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,224 KB,2025-01-10 10:44,20,可使用WebView2打开协会网站,2026-08-26
优化鸭,https://getquicker.net/Sharedaction?code=2b9514fe-d7da-41c0-9228-08ded4b95411,optimizerDuck 是一款免费的开源 Windows 优化工具，专注于性能、隐私和简洁性。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,251 KB,2026-06-28 17:07,2,  【优化】更新软件版本,2026-08-26
文件路径预览,https://getquicker.net/Sharedaction?code=25038b70-7e1d-4afc-0551-08deec585c60,quicker2.0：文件预览、路径复制、文本复制，支持很多多类型,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,15.9 KB,2026-07-28 23:41,11,右键可添加类名列表，可手动设置快捷键生效类名窗口；,2026-08-26
复制提示,https://getquicker.net/Sharedaction?code=887bc64e-82e8-4ecf-f238-08ddaf4c49d6,它会在复制成功时提示你（✅高使用量）,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,133.8 KB,2025-06-20 11:42,67,调整细节,2026-08-26
QKLH,https://getquicker.net/Sharedaction?code=d460cc3d-0aea-41ec-c085-08def120d634,将选中的文件映射局域网链接和 可浏览的网页提供批量下载上传，在手机浏览器查看电脑画面和操控鼠标,通用,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,419.4 KB,2026-08-03 16:45,4,V4 增加截图与鼠标操控，增加一键下载动作,2026-08-26
QKLH一键下载,https://getquicker.net/Sharedaction?code=7bf713d1-6eca-4af0-a80b-08deed4acb64,辅助动作QKLH静默下载选中的文件,通用,沉没的白鲸,https://getquicker.net/User/59771/%E6%B2%89%E6%B2%A1%E7%9A%84%E7%99%BD%E9%B2%B8,24.7 KB,2026-07-30 10:55,3,分享,2026-08-26
快速导出,https://getquicker.net/Sharedaction?code=6c777361-10c2-49fd-6b83-08da4f3f8574,快速导出选定图层，若无选定，则导出文档。（Ctrl：激活快速导出到桌面）,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,118.7 KB,2022-06-17 11:04,12,"2026-08-25
~. 增加了png和jpg的导出质量设置。",2026-08-26
网页监控,https://getquicker.net/Sharedaction?code=7e662a0e-e26f-41a7-e9ea-08dec5dab067,监控网页特定元素是否更新，有更新则通知并高亮差异内容,通用,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,215.5 KB,2026-06-10 10:02,9,-现在面板中的各监控项支持点击网址用默认浏览器打开了,2026-08-26
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利审查、专利代理相关信息,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,320 KB,2024-11-04 14:16,137,调整细节,2026-08-26
