动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
剪库,https://getquicker.net/Sharedaction?code=74fc2052-d397-47a3-a1cd-08d6c790cedc,记录剪贴板文本历史,通用,治钧,https://getquicker.net/User/21417/%E6%B2%BB%E9%92%A7,418.4 KB,2019-04-23 15:29,117,- 优化部分实现,2024-07-24
窗口贴边,https://getquicker.net/Sharedaction?code=29dfb633-c1c5-45a1-e145-08dca45772b6, 「使任意窗口获得贴边隐藏」,通用,dalou,https://getquicker.net/User/76824/dalou,145.5 KB,2024-07-15 17:32,16,修复：WebView2浏览器窗口贴边唤起后显示异常,2024-07-24
自定义区域\n相对坐标,https://getquicker.net/Sharedaction?code=d403cf9e-6af2-4d1e-85a4-08dcaae510d0,获取自定义区域的相对坐标。自由框选区域。,通用,M-cc,https://getquicker.net/User/521120/M-cc,98.8 KB,2024-07-23 21:53,0,,2024-07-24
规范打开,https://getquicker.net/Sharedaction?code=ae3d5cf1-57be-4704-4e16-08dc0e606679,对选中的文件：1.备份，2.规范命名，3.打开,Windows 资源管理器,iDenny,https://getquicker.net/User/459511/iDenny,169.2 KB,2024-01-06 19:17,23,增加异常原因加入日志文件,2024-07-24
简单图床,https://getquicker.net/Sharedaction?code=2b86e185-45b2-463d-95f9-08dca71b147e,向简单图床上传图片并返回链接写入剪贴板,通用,Ranfou,https://getquicker.net/User/108076/Ranfou,19.2 KB,2024-07-19 19:55,3,增加jpeg后缀,2024-07-24
GIF录屏,https://getquicker.net/Sharedaction?code=43859487-b413-47b1-e048-08dca91fc350,自动下载ScreenToGif 绿色版,通用,zdf153,https://getquicker.net/User/20184/zdf153,5.1 KB,2024-07-21 22:31,3,去除github,2024-07-24
录屏录像,https://getquicker.net/Sharedaction?code=cf4e37e6-c0a7-47f4-e04c-08dca91fc350,自动下载Captura,通用,zdf153,https://getquicker.net/User/20184/zdf153,9 KB,2024-07-21 23:51,2,去除github,2024-07-24
Markdown标题编号,https://getquicker.net/Sharedaction?code=53728f2e-7c82-4df4-859d-08dcaae510d0,Markdown 标题自动添加多级编号,通用,大葱明子,https://getquicker.net/User/184821/%E5%A4%A7%E8%91%B1%E6%98%8E%E5%AD%90,20.8 KB,2024-07-23 19:12,0,,2024-07-24
SUM,https://getquicker.net/Sharedaction?code=2fc49981-122f-4102-e025-08dca91fc350,两种输出模式可选！在WPS、OFFICE中快速调用sum函数,Microsoft Excel,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,8.3 KB,2024-07-21 11:08,2, ,2024-07-24
屏幕找色块,https://getquicker.net/Sharedaction?code=4efb7042-8284-41fd-859c-08dcaae510d0,"简易版, 不适合多个相同色块不连续",通用,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,6.8 KB,2024-07-23 18:27,0,,2024-07-24
存微信文件,https://getquicker.net/Sharedaction?code=c0019cf8-a933-4ec8-9e68-08dc75c00f56,快速保存微信文件,WeChat,Mrshuang,https://getquicker.net/User/238117/Mrshuang,37.5 KB,2024-05-17 11:58,1,"【优化】好友名称获取改用XPath模式，更快速准确。
【优化】替换分隔符改为|||，避免好友名称中带有|导致错误的bug。",2024-07-24
