动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
备份pgp,https://getquicker.net/Sharedaction?code=ffb5de79-c0db-4e34-ff66-08dc8b985333,备份pgp,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,28.8 KB,2024-06-14 17:34,2,修复bug,2024-06-15
迷你资源管理器,https://getquicker.net/Sharedaction?code=645ad863-dc77-4e16-a19a-08db9e3a5ebf,迷你资源管理器，支持文件拖曳,通用,FaniX,https://getquicker.net/User/52603/FaniX,346.3 KB,2023-08-16 20:12,12,支持多标签页,2024-06-15
保存到Obsitian,https://getquicker.net/Sharedaction?code=1c8b64ef-30ca-49fc-ff73-08dc8b985333,将选中的文本保存到Obsidian（REST API）,通用,megre,https://getquicker.net/User/12312/megre,24.9 KB,2024-06-14 22:18,0,,2024-06-15
巴德二维码生成,https://getquicker.net/Sharedaction?code=3b6871e1-6149-4e04-ff72-08dc8b985333,争做最便捷的二维码生成动作,通用,Bader,https://getquicker.net/User/135289/Bader,12 KB,2024-06-14 22:13,0,,2024-06-15
文本记事,https://getquicker.net/Sharedaction?code=e9fac45b-ec54-497d-99d8-08dbaf28f11c,文本化编辑，可调用讯飞星火模型进行连续对话,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,133.1 KB,2023-09-07 09:28,96,Unescape(),2024-06-15
随时记事本,https://getquicker.net/Sharedaction?code=a536a7d5-2aae-40f9-65a8-08dc7f7256e7,随时收集文本，无感保存\n\n按CTRL可OCR\n\n按Alt可获取网址和标题,通用,lanyuer,https://getquicker.net/User/20158/lanyuer,63.9 KB,2024-05-29 11:36,6,~,2024-06-15
植物大战僵尸\n杂交版,https://getquicker.net/Sharedaction?code=32070c32-a896-473a-d5f4-08dc842a79c6,一键下载/启动最近热门的植物大战僵尸杂交版,通用,M-cc,https://getquicker.net/User/521120/M-cc,262.6 KB,2024-06-04 10:15,2,~更新至游戏最新版本。,2024-06-15
增加行距,https://getquicker.net/Sharedaction?code=76c9a1b7-d0a6-4ae3-ff6b-08dc8b985333,使用C#增加行距，绑定快捷键可以有效提升工作效率,Microsoft PowerPoint,snowpy,https://getquicker.net/User/1075933/snowpy,2.4 KB,2024-06-14 19:16,0,,2024-06-15
网站收藏2.0,https://getquicker.net/Sharedaction?code=a653a1d1-6c52-4089-ba99-08dc61bfef39,"按住Ctrl启动动作可以添加网站,长按Esc会关闭窗口",通用,zdf153,https://getquicker.net/User/20184/zdf153,331.5 KB,2024-04-22 01:35,26,修复bug,2024-06-15
字数统计,https://getquicker.net/Sharedaction?code=38f6b51a-1e85-4bce-ab24-08d89596933e,字符数、字词数、单词数、汉字数、空行数，非空行数,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,23.5 KB,2020-12-01 11:32,9,- 增加选项「无选中时自动全选」,2024-06-15
