动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
窗口大师,https://getquicker.net/Sharedaction?code=a5571ddb-92c9-44bf-a24e-08deba8a86a2,对窗口进行置顶，分屏，贴边隐藏，吸附，透明度，穿透等操作。,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,111.6 KB,2026-05-26 19:46,1,"1.ui修改，常用分屏按钮放到中间，节省时间
2.分屏增加变色显示，更直观观看鼠标所处位置，分屏后保留位置显示，其他分屏可预知已占位置。
3.固定开启，分屏功能失效提示。穿透开启，透明度调节提示。
4.开启吸附后主副窗口都可以拖动窗口，吸附区域同步预知显示。
5.增加工具栏消失等待时间设置
6.托盘显示改为本动作中文名称，弹窗标题同步修改。
7.针对窗口卡顿进行了多项调节",2026-05-28
批量画板尺寸 ,https://getquicker.net/Sharedaction?code=013f8d20-1a29-49ad-bd0b-08debb8a5d21,序号-文件名称-尺寸,Adobe Illustrator,摩山设计,https://getquicker.net/User/267274/%E6%91%A9%E5%B1%B1%E8%AE%BE%E8%AE%A1,14.9 KB,2026-05-28 07:18,0,,2026-05-28
转MD文档,https://getquicker.net/Sharedaction?code=59e72590-3e74-49db-bd0a-08debb8a5d21,使用 MarkItDown 将资源管理器或桌面选中的 Word、Excel、PDF 文件批量导出为同目录 Markdown 文件；运行前提示耗时预期，安装和转换均带超时保护。,通用,笑屁孩,https://getquicker.net/User/475444/%E7%AC%91%E5%B1%81%E5%AD%A9,17.6 KB,2026-05-28 03:01,1,更新图标,2026-05-28
窗口分屏,https://getquicker.net/Sharedaction?code=4e58d61b-c4c9-49f5-bd03-08debb8a5d21,将前台窗口进行分区域放置,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,16.1 KB,2026-05-27 22:52,0,,2026-05-28
AI公式识别,https://getquicker.net/Sharedaction?code=4578b81e-1469-4a68-bd02-08debb8a5d21,截图 → AI 识别 → LaTeX，一键复制 Word/LaTeX/Markdown/图片，带历史记录和实时编辑,通用,BilbyLee,https://getquicker.net/User/393230/BilbyLee,99 KB,2026-05-27 22:24,0,,2026-05-28
枝记,https://getquicker.net/Sharedaction?code=b5091d78-12cc-4fb9-bd01-08debb8a5d21,轻量级 Markdown 笔记工具，支持 WebDAV 同步服务,通用,dalou,https://getquicker.net/User/76824/dalou,42.3 KB,2026-05-27 21:36,0,,2026-05-28
表格内容搜索,https://getquicker.net/Sharedaction?code=01f51e7f-8364-49ed-bcec-08debb8a5d21,提取excel表中的某行信息。,通用,Koi.,https://getquicker.net/User/326594/Koi.,11.9 KB,2026-05-27 13:28,0,,2026-05-28
人民法院案例库,https://getquicker.net/Sharedaction?code=7609622e-b39f-4ebf-a249-08deba8a86a2,提取人民法院案例库的案例转换为.md格式，保存至指定目录,Google Chrome,Ranfou,https://getquicker.net/User/108076/Ranfou,25 KB,2026-05-26 17:56,1,增加重复案例识别,2026-05-28
AI公式识别,https://getquicker.net/Sharedaction?code=1d680201-6aaf-4809-a250-08deba8a86a2,截图 → AI 识别 → LaTeX，一键复制 Word/LaTeX/Markdown/图片，带历史记录和实时编辑,通用,BilbyLee,https://getquicker.net/User/393230/BilbyLee,52.3 KB,2026-05-26 20:46,0,,2026-05-28
STranslate调用,https://getquicker.net/Sharedaction?code=5db9eab9-002c-406b-a24f-08deba8a86a2,选中文本直接翻译，直接点击则识图翻译,通用,SDUTNB,https://getquicker.net/User/810798/SDUTNB,4.6 KB,2026-05-26 19:57,0,,2026-05-28
拆分表格,https://getquicker.net/Sharedaction?code=5c153adf-10a5-4b76-a242-08deba8a86a2,拆分当前工作表,WPS Spreadsheets,湘喑,https://getquicker.net/User/373972/%E6%B9%98%E5%96%91,96 KB,2026-05-26 16:26,0,,2026-05-28
Wps word标签快切,https://getquicker.net/Sharedaction?code=0a55cf05-b95c-4774-a23a-08deba8a86a2,列表所有打开的wps word文档名，选中后切换该文档,WPS Office,5element,https://getquicker.net/User/196982/5element,4.4 KB,2026-05-26 15:05,1,把多余的代码清楚，避免误导别人,2026-05-28
间距工具,https://getquicker.net/Sharedaction?code=9f11045f-f930-41aa-a237-08deba8a86a2,先选择不动,Microsoft PowerPoint,龙一哥哥,https://getquicker.net/User/571051/%E9%BE%99%E4%B8%80%E5%93%A5%E5%93%A5,7.9 KB,2026-05-26 13:58,1,更新了竖向,2026-05-28
数据查询,https://getquicker.net/Sharedaction?code=250492e4-8cc8-43a5-3959-08d98bd92463,excel/wps数据查询,Microsoft Excel,湘喑,https://getquicker.net/User/373972/%E6%B9%98%E5%96%91,41.2 KB,2021-10-11 14:31,9,"模糊匹配更改为正则匹配（该方式为匹配所有符合条件的值，非首个值）
修复快速匹配模式下的小BUG",2026-05-28
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,447 KB,2023-01-07 19:44,106,~修复一个匹配url失效的问题。,2026-05-28
记录滚动条,https://getquicker.net/Sharedaction?code=ceba7aee-d467-4931-76af-08de1e50e7a2,浏览网页时记录网页滚动条位置，内置了几个ai网站，点击设置可以自行增加网站,Microsoft Edge,chengmen,https://getquicker.net/User/1305284/chengmen,210.5 KB,2025-11-08 21:38,21,增加了恢复滚动条前的位置记录,2026-05-28
Ai面板非文字版,https://getquicker.net/Sharedaction?code=97bcd4f4-8c43-4b0d-29dd-08de391694ad,快捷操作字幕识别记录恢复滚动条等,通用,chengmen,https://getquicker.net/User/1305284/chengmen,54.9 KB,2025-12-12 08:43,8,增加了返回恢复滚动条前的位置按钮,2026-05-28
邮箱验证码,https://getquicker.net/Sharedaction?code=f3effa4e-e4a7-497e-dc96-08dbd4c004af,通过IMAP协议查询邮件内容，正则识别验证码并输出。需要python环境,通用,blanka,https://getquicker.net/User/667540/blanka,330.5 KB,2023-10-25 02:35,16,~修复未配置AI时，正则验证器的对话框仍然有【调用AI】的按钮,2026-05-28
剪贴板 n10,https://getquicker.net/Sharedaction?code=df6cc8fc-1a67-4576-fcb0-08deace01986,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,30.1 KB,2026-05-09 07:12,25,"## v0.16.0 (2026-5-28)

- 优化本地剪贴板服务的启动流程：首次连接或版本需对齐时会显示进度与日志，减少长时间无反馈的等待
- 加快 Quicker 动作转发剪贴板命令的响应速度，热键呼出窗口更跟手
- 修复托盘右键退出后进程偶发卡住的问题
- 修复默认全局快捷键无法识别的问题，减少升级后还要手动重设键位的情况
- 支持 Win+V 作为剪贴板相关全局快捷键（保存后若需生效会提示重启）
- 菜单类命令改由本地剪贴板服务进程展示，与剪贴板窗口体验更一致
- 提供 Windows 安装包，便于在本机安装与升级本地剪贴板服务
",2026-05-28
