动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
思源笔记图片OCR,https://getquicker.net/Sharedaction?code=f4668cfd-70d1-4d38-5022-08dcf7c36419,打开思源笔记，运行本动作,SiYuan,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,76.3 KB,2024-10-30 15:16,4,修复bug,2024-11-01
网站收藏2.0,https://getquicker.net/Sharedaction?code=a653a1d1-6c52-4089-ba99-08dc61bfef39,"按住Ctrl启动动作可以添加网站,鼠标离开窗口关闭(可以设置那修改)",通用,zdf153,https://getquicker.net/User/20184/zdf153,416.8 KB,2024-04-22 01:35,39,减少多线程的等待时间,2024-11-01
工作区展开,https://getquicker.net/Sharedaction?code=4e81267a-e064-41c3-85ed-08dcf8c7ad5e,一键打开多个软件/文件/网页，支持单/多虚拟桌面，支持分组工作区,通用,Yokior,https://getquicker.net/User/1040030/Yokior,126.2 KB,2024-10-30 20:27,3,[feat]添加【设置默认等待时间】动作右键菜单,2024-11-01
EC文字纠错\n极速版,https://getquicker.net/Sharedaction?code=af21408e-c40f-43c0-6c92-08db600b665f,想输入中文，不料输入法为英文，可立即将输入的字母转为中文输入。持续更新一些相近汉字、数字、标点符号转换功能。,通用,EC10010,https://getquicker.net/User/2997/EC10010,315.9 KB,2023-05-29 20:30,56,处理对称符号。,2024-11-01
微信快送,https://getquicker.net/Sharedaction?code=734b2937-9969-4438-fad8-08dcf4b7eea3,发送微信消息给好友或搜索好友,WeChat,火焱水牛,https://getquicker.net/User/1112793/%E7%81%AB%E7%84%B1%E6%B0%B4%E7%89%9B,87.6 KB,2024-10-25 17:19,5,更新：修复 群发 功能在文本工具出现后关闭文本工具，取消发送后仍然弹出微信界面的逻辑BUG。,2024-11-01
如果否则生成,https://getquicker.net/Sharedaction?code=129cf9e7-6bdd-44bb-075e-08dce3b37c04,批量生成如果否则,Quicker,zdf153,https://getquicker.net/User/20184/zdf153,35 KB,2024-10-04 22:29,7,增加quicker_in_param快速输入,2024-11-01
替换双引号,https://getquicker.net/Sharedaction?code=aaa8c430-9563-40aa-860e-08dcf8c7ad5e,"替换选中文本/剪贴板文本中的""***""为中文的双引号“***”，替换结果写入剪贴板",通用,eminstan,https://getquicker.net/User/430864/eminstan,1.9 KB,2024-10-31 16:15,0,,2024-11-01
插入图片,https://getquicker.net/Sharedaction?code=fe05d44a-5052-4943-29a5-08dccbee7fd4,WPS表格选中所有链接运行，手动粘贴到需要的位置即可,WPS Office,不想玩啦,https://getquicker.net/User/238960/%E4%B8%8D%E6%83%B3%E7%8E%A9%E5%95%A6,8.4 KB,2024-09-03 16:51,4,修复有些时候两张图片中间会空一行的bug,2024-11-01
计算器Pro Max,https://getquicker.net/Sharedaction?code=d3645960-83e9-446c-928f-08dcd6e4f4f5,AI设计的动作，一个界面简单但功能不简单的计算器,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,96.6 KB,2024-09-17 16:03,55,"增加右键清除公式
其他",2024-11-01
弹出超级菜单,https://getquicker.net/Sharedaction?code=362ef925-6343-4ab6-e9f8-08db92f9f222,不同程序，弹出不同菜单【使用者少，但是用量大，说明该方式易用好用。】,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,92.2 KB,2023-08-02 15:35,44,微信组，增加选项设置，可直接发送内容,2024-11-01
修改图片尺寸,https://getquicker.net/Sharedaction?code=c52f5ad6-9d95-486f-8600-08dcf8c7ad5e,宽度0 则按比例缩放 高度也是相同的道理,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,5.6 KB,2024-10-31 11:01,1,1,2024-11-01
授予shiziku权限,https://getquicker.net/Sharedaction?code=09aa06ef-6435-461d-8604-08dcf8c7ad5e,连接手机，运行adb代码授予shiziku权限,通用,"让,","https://getquicker.net/User/542696/%E8%AE%A9,",1.7 KB,2024-10-31 12:48,0,,2024-11-01
谷歌学术,https://getquicker.net/Sharedaction?code=35aa5e28-e1ed-43d2-f85a-08d8e37a0602,用谷歌学术搜,通用,三生道石,https://getquicker.net/User/84547/%E4%B8%89%E7%94%9F%E9%81%93%E7%9F%B3,1.9 KB,2021-03-11 01:58,1,用镜像代替,2024-11-01
X-mol,https://getquicker.net/Sharedaction?code=3de13bf3-1401-42c7-a460-08dab757c60e,文献搜索,通用,三生道石,https://getquicker.net/User/84547/%E4%B8%89%E7%94%9F%E9%81%93%E7%9F%B3,1.7 KB,2022-10-27 00:57,1,可用,2024-11-01
超级面板,https://getquicker.net/Sharedaction?code=d6ecb355-00c9-4cbf-855f-08dcb927a2ed,Quciker超级面板，智能识别选中的任意文本或文件，执行相应功能,通用,王文铖,https://getquicker.net/User/100745/%E7%8E%8B%E6%96%87%E9%93%96,394.7 KB,2024-08-11 00:17,60,1.菜单只有1条动作指令时，直接运行改动作，而不再显示菜单。,2024-11-01
查找提取文件,https://getquicker.net/Sharedaction?code=22176b40-d7e4-4c26-8885-08dc73ca9fbc,输入文件名包含的内容或指定后缀名（支持正则），对文件进行复制到、剪切到、删除、复制到新文件夹、剪切到新文件夹、定位等处理,Windows 资源管理器,原++,https://getquicker.net/User/189784/%E5%8E%9F__,90.8 KB,2024-05-14 18:55,3,更改处理方式为状态变量,2024-11-01
以字搜图,https://getquicker.net/Sharedaction?code=8b67e4ea-5086-48c7-cf50-08dce2c29e2a,本地图片搜索/搜索图片上的文字,通用,lanyuer,https://getquicker.net/User/20158/lanyuer,103 KB,2024-10-03 09:56,5,"1、尝试解决网友@小锴反馈的问题；具体说明见动作详情页
2、优化判断的表达式",2024-11-01
转GIF,https://getquicker.net/Sharedaction?code=32f52e47-f208-46b8-29d1-08dccbee7fd4,1、场景一：将多个图片转GIF 2、将视频文件转GIF,通用,KBC,https://getquicker.net/User/5221/KBC,45.3 KB,2024-09-04 10:27,6,图片转GIF增加设置播放速度,2024-11-01
语录,https://getquicker.net/Sharedaction?code=20f899e7-a91b-44e6-a57d-08dcc5002795,每日一句，唤醒内心巨人,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,584.8 KB,2024-08-26 03:50,28,[~]：修复 句子类型 切换相关的 Bug,2024-11-01
拖放中转站,https://getquicker.net/Sharedaction?code=5d68bb7a-f321-448a-a08d-08dc60e24918,文件/文件夹拖放中转站,通用,FaniX,https://getquicker.net/User/52603/FaniX,159.3 KB,2024-04-20 17:17,7,增加文件重命名功能,2024-11-01
计算,https://getquicker.net/Sharedaction?code=11a85dfb-3603-4dba-5a4f-08dc97ed6dcb,通用计算器,通用,FaniX,https://getquicker.net/User/52603/FaniX,143.2 KB,2024-06-29 20:12,7,"+增加序列函数range, seq和rep",2024-11-01
