动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
搜神收藏夹,https://getquicker.net/Sharedaction?code=32c087d8-cf59-42ec-88d6-08db7c310e7e,也许是最好用的网页收藏/支持被搜神动作搜索,Google Chrome,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,127.4 KB,2023-07-04 13:05,21,优化示例,2024-04-30
公式识别3,https://getquicker.net/Sharedaction?code=9666d404-be36-45de-438c-08d7f4f4652e,可以试一下的公式识别,通用,Cesar,https://getquicker.net/User/18359/Cesar,497.1 KB,2020-05-11 14:10,93,- 新增SimpleTex引擎，准确率和Mathpix相差无几，且免费额度极多，非常推荐使用。教程：右键动作-> 全局配置->要使用的引擎->SimpleTex 来使用该引擎,2024-04-30
LaTeX公式转换,https://getquicker.net/Sharedaction?code=b3d8ae9e-b286-4892-4cf4-08da26c2d8a9,LaTeX公式转换成Word内置公式,Microsoft Word,Cesar,https://getquicker.net/User/18359/Cesar,202.1 KB,2022-04-26 21:14,14,修改依赖下载方式,2024-04-30
视频小工具,https://getquicker.net/Sharedaction?code=c571c9f3-989a-4aa8-adb6-08da6e569e28,批量去片头片尾，裁剪视频，视频转码，音频提取，合并视频等；自动配置FFmpeg,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,190.5 KB,2022-07-26 10:47,22,临时尝试修复@☆海★反馈的Everything搜索失败,2024-04-30
创建文件备注,https://getquicker.net/Sharedaction?code=eadd67b8-1105-4de6-2390-08d8ac5e1ca5,为选中文件创建一份同名文本，并将随后的输入写入or追加到该文本,Windows 资源管理器,唐家二少,https://getquicker.net/User/104162/%E5%94%90%E5%AE%B6%E4%BA%8C%E5%B0%91,9.4 KB,2020-12-30 18:11,4,更改文本保存类型为UTF-16 BE,2024-04-30
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,也许是最好用的搜索神器(Ultra网络版本),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,390.7 KB,2023-10-22 15:24,211,_优化联动收藏夹动作,2024-04-30
灵搜,https://getquicker.net/Sharedaction?code=dd2fa2b4-46dc-48f8-b6da-08db782fe3a2,高效搜索，网站、浏览器书签、浏览器历史记录、安装应用、本地文件、图片等等；提供选中文件处理；,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,300.5 KB,2023-06-29 11:12,258,初始化,2024-04-30
吃什么,https://getquicker.net/Sharedaction?code=1eb25290-613e-46ad-4dcf-08dc6771f1e5,今天吃什么,通用,wzq,https://getquicker.net/User/56445/wzq,8.7 KB,2024-04-29 11:50,0,,2024-04-30
辅助窗,https://getquicker.net/Sharedaction?code=910c9ede-81fe-474c-f5ed-08dba6ce1eab,辅助完成一个便利的自定义操作窗，添加网址、应用、文本、快捷键等,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,293.5 KB,2023-08-28 14:14,170,批量添加网址（借助quicker插件）,2024-04-30
按<byd>拆分md,https://getquicker.net/Sharedaction?code=b3b69a03-6808-411a-8e66-08dc6685e603,用于md文档按某一级标题拆分,SiYuan,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,5.2 KB,2024-04-28 00:26,1,减少文件命名错误,2024-04-30
