动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
自动复制粘贴,https://getquicker.net/Sharedaction?code=285ff952-0095-43f8-6811-08ddd6dfeea6,自动复制粘贴,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,14.9 KB,2025-08-09 19:33,0,,2025-08-09
复制文件名,https://getquicker.net/Sharedaction?code=28b45e93-fe1c-472a-6804-08ddd6dfeea6,一键复制文件名/全路径名,通用,乘风破浪的嗷大喵,https://getquicker.net/User/174832/%E4%B9%98%E9%A3%8E%E7%A0%B4%E6%B5%AA%E7%9A%84%E5%97%B7%E5%A4%A7%E5%96%B5,7.1 KB,2025-08-09 09:01,0,,2025-08-09
段前0.5行,https://getquicker.net/Sharedaction?code=b17d7826-62cc-4493-6803-08ddd6dfeea6,利用ahk脚本在WPS文字段前设置0.5行间距,WPS Office,myhan,https://getquicker.net/User/467528/myhan,965 B,2025-08-09 08:59,0,,2025-08-09
屏幕标注找字,https://getquicker.net/Sharedaction?code=b09504da-7d9c-4103-d20c-08ddd5d225e9,找字 标注,通用,李立立,https://getquicker.net/User/542687/%E6%9D%8E%E7%AB%8B%E7%AB%8B,14.8 KB,2025-08-08 23:30,0,,2025-08-09
哈希值更改,https://getquicker.net/Sharedaction?code=4d93488a-d9d1-42ef-d206-08ddd5d225e9,选中文件更改选中文件的哈希值，另存为新文件,Windows 资源管理器,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,13.2 KB,2025-08-08 22:02,0,,2025-08-09
PPT描边,https://getquicker.net/Sharedaction?code=e3655724-c8fa-452f-d1f6-08ddd5d225e9,在原有动作基础山，实现PPT字体轮廓描边，利用形状格式-文本效果-发光样式，相较于普通文字轮廓描边更加自然优美,Microsoft PowerPoint,幽灵白色小仙人,https://getquicker.net/User/1302627/%E5%B9%BD%E7%81%B5%E7%99%BD%E8%89%B2%E5%B0%8F%E4%BB%99%E4%BA%BA,7.3 KB,2025-08-08 17:17,1,重新设置透明度，更加美观,2025-08-09
WeChatOCR,https://getquicker.net/Sharedaction?code=4c0b3291-1f85-446d-d1f0-08ddd5d225e9,微信OCR，支持新旧版微信,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,6.5 KB,2025-08-08 16:28,2,发布,2025-08-09
取相对坐标,https://getquicker.net/Sharedaction?code=b00c27ff-feb0-4703-d1e0-08ddd5d225e9,"获取鼠标在窗口内的相对坐标点（X%,Y%）。",通用,Anlv,https://getquicker.net/User/392637/Anlv,10.7 KB,2025-08-08 14:06,0,,2025-08-09
Log重定向,https://getquicker.net/Sharedaction?code=1d0eb4dc-1f21-4b86-d1db-08ddd5d225e9,在日志中寻找关键词，比如crash、anr相关的，并提取上下文1000行，重定向输出,通用,三蹦子,https://getquicker.net/User/1046814/%E4%B8%89%E8%B9%A6%E5%AD%90,10 KB,2025-08-08 12:33,0,,2025-08-09
iOS文件同步,https://getquicker.net/Sharedaction?code=2ed33f7b-7224-46f0-f25e-08ddd4e0681e,打通 IOS ↔ windows 两个平台的文件同步,通用,我的梦想捐钱修路建学校,https://getquicker.net/User/175959/%E6%88%91%E7%9A%84%E6%A2%A6%E6%83%B3%E6%8D%90%E9%92%B1%E4%BF%AE%E8%B7%AF%E5%BB%BA%E5%AD%A6%E6%A0%A1,67.1 KB,2025-08-07 22:02,0,,2025-08-09
跳转,https://getquicker.net/Sharedaction?code=dcfd6bae-743a-4231-eb20-08ddcb62c590,保存、另存为快速跳转工具，支持资源管理器和Directory Opus,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,76.8 KB,2025-07-26 16:24,5,+ 尝试无编辑栏的树形窗口跳转,2025-08-09
巴德批量压缩,https://getquicker.net/Sharedaction?code=80877759-84ce-44d7-c6aa-08dc951be15a,批量压缩选中的每一个文件或文件夹,通用,Bader,https://getquicker.net/User/135289/Bader,11 KB,2024-06-26 10:29,4,1. 增加压缩级别,2025-08-09
巴德场景\n通灵版,https://getquicker.net/Sharedaction?code=abdfd0db-92ca-433c-02c3-08dd267f7c7b,不同场景加载不同的动作,通用,Bader,https://getquicker.net/User/135289/Bader,45.9 KB,2024-12-29 01:00,9,1. 增加更多配色配置,2025-08-09
手势助手,https://getquicker.net/Sharedaction?code=9279df73-3eed-4d30-f23c-08ddd4e0681e,手势助手,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,33.1 KB,2025-08-07 09:09,2,"补充：
- 移除角度单位（使用频率极低）",2025-08-09
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,切换多个便利的自定义窗口，存储网址、文本、文件等，自由拖拽,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,359.6 KB,2025-02-21 03:22,233,添加报错,2025-08-09
备份文件,https://getquicker.net/Sharedaction?code=1538f1d1-3ada-4638-c0ad-08da1b59015d,复制文件至指定目录(重要、价值高的文件),通用,番茄123,https://getquicker.net/User/423882/%E7%95%AA%E8%8C%84123,11.8 KB,2022-04-11 09:17,2, ,2025-08-09
varHelper,https://getquicker.net/Sharedaction?code=49b81a4b-8b8a-4dbd-65b3-08ddc8a588a4,动作编写助手，为各个语言一键生成赋值语句，一键生成批量赋值模块,Quicker,chrosic,https://getquicker.net/User/945817/chrosic,54.8 KB,2025-07-22 21:15,2,~.去除批量生成变量的只能选6个的限制，现在可以批量生成任意个变量了,2025-08-09
图片下载器,https://getquicker.net/Sharedaction?code=c3d3dfeb-adca-44b4-f23a-08ddd4e0681e,网页版图片下载工具，可视化选择,Google Chrome,反卷练习生,https://getquicker.net/User/684393/%E5%8F%8D%E5%8D%B7%E7%BB%83%E4%B9%A0%E7%94%9F,70.7 KB,2025-08-07 08:39,2,+新增对pdd、小红书图片放大到原始尺寸的支持。,2025-08-09
待办事项,https://getquicker.net/Sharedaction?code=c0510e3a-3786-4f39-32ff-08d91d10afcd,把要做的事情贴在屏幕上。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,1.1 MB,2021-05-23 17:54,318,关键事项：每天第一次打开较慢的问题（需开启定时提醒）。,2025-08-09
窗口面板,https://getquicker.net/Sharedaction?code=e04ed4ad-f4b2-4609-ac92-08da5b516573,相当于可移动的小型Windows任务栏。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,613.9 KB,2022-07-02 20:27,165,.,2025-08-09
选中收藏,https://getquicker.net/Sharedaction?code=51fc92f5-10c2-41f7-1c7c-08d95d50ce36,"集锦 配套动作, 选中文本即可完成收藏",通用,Cea,https://getquicker.net/User/113342/Cea,10.4 KB,2021-08-13 15:12,38,"## v0.6.0 2025-08-09

- feat: 捷径面板，从quicker自动运行调用时，使用 show 而不是 show_or_hide，避免自动运行导致窗口开启后被关闭
- fix: 测试模式下，点击按钮导致剪贴板界面隐藏
- fix: 剪贴板右键收藏，可选文件夹不对，修复过后改为
    - 显示5个最近使用的收藏夹
    - 显示所有根目录（收藏夹）
- feat: 键盘操作增强，依次判断进行操作
    - 如果在搜索，则先取消搜索
    - 如果多选了items, 则先取消选择
    - 最后esc隐藏窗口
- fix: ceabox搜索框搜索过后无法粘贴，[点击无法发送文本](https://getquicker.net/Common/Topics/ViewTopic/35162)",2025-08-09
网址收藏,https://getquicker.net/Sharedaction?code=50a2a02f-7189-418c-1c7d-08d95d50ce36,"集锦 配套动作, 收藏浏览器当前网址即可完成收藏",通用,Cea,https://getquicker.net/User/113342/Cea,10.4 KB,2021-08-13 15:13,39,"## v0.6.0 2025-08-09

- feat: 捷径面板，从quicker自动运行调用时，使用 show 而不是 show_or_hide，避免自动运行导致窗口开启后被关闭
- fix: 测试模式下，点击按钮导致剪贴板界面隐藏
- fix: 剪贴板右键收藏，可选文件夹不对，修复过后改为
    - 显示5个最近使用的收藏夹
    - 显示所有根目录（收藏夹）
- feat: 键盘操作增强，依次判断进行操作
    - 如果在搜索，则先取消搜索
    - 如果多选了items, 则先取消选择
    - 最后esc隐藏窗口
- fix: ceabox搜索框搜索过后无法粘贴，[点击无法发送文本](https://getquicker.net/Common/Topics/ViewTopic/35162)",2025-08-09
