动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
应用备忘录,https://getquicker.net/Sharedaction?code=d07f9da2-1889-4148-e38e-08dcf5ac8d55,不同应用不同内容。目录分组、高亮、历史记录、自动同步、轻量高速，简约而不简单,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,337.2 KB,2024-10-26 21:19,0,,2024-10-27
青梨查询DOI,https://getquicker.net/Sharedaction?code=54540f35-6839-49f4-43e7-08dcd318a5f5,选中或者复制DOI或者标题即可发送到青梨,Google Chrome,zzlb0224,https://getquicker.net/User/1123234/zzlb0224,15.7 KB,2024-09-13 12:38,17,更新设置网址的方式,2024-10-27
Obsidian Callout,https://getquicker.net/Sharedaction?code=6dfeaea6-57ae-4872-26fe-08da8fa4a9b2,实现快速输入 Obsidian 的 Callout 格式文本。,Obsidian,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,21 KB,2022-09-06 20:50,8,[~] 尝试修复焦点丢失的问题。,2024-10-27
QShot,https://getquicker.net/Sharedaction?code=4817fe9c-15b3-42ca-cf5a-08dce2c29e2a,可扩展性强的截图组件：QuickerScreenShot,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,101.5 KB,2024-10-03 15:23,46,"v46：不出意外的话，最后一个版本
~ 简化代码，去除不必要的调试部分",2024-10-27
PDF文字获取,https://getquicker.net/Sharedaction?code=a542787f-b29a-40a6-faf0-08dcf4b7eea3,根据要求获取PDF中的文字,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,9.4 KB,2024-10-26 14:56,0,,2024-10-27
极简分屏,https://getquicker.net/Sharedaction?code=eab17f0d-b7f4-406c-2b48-08dbd79f2b4c,将窗口移动至设定好的区域，初始化工作区,通用,色気米,https://getquicker.net/User/514153/%E8%89%B2%E6%B0%97%E7%B1%B3,51.6 KB,2023-10-29 07:57,4,1,2024-10-27
元素HTML,https://getquicker.net/Sharedaction?code=11ab2d7e-7461-4df6-fada-08dcf4b7eea3,获取网页元素的「内部文本」、「内部HTML」及全部HTML,Google Chrome,绿橘子233,https://getquicker.net/User/1135126/%E7%BB%BF%E6%A9%98%E5%AD%90233,20.1 KB,2024-10-25 20:10,2,添加浏览器右键菜单触发方式,2024-10-27
截图识别,https://getquicker.net/Sharedaction?code=0e89ae52-7dcf-446a-a133-08dc6ffecc18,截图识别文字/OCR后60种文本联动处理功能,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,85.7 KB,2024-05-09 20:07,59,优化,2024-10-27
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种文本处理/简单好用的文本处理窗口/记事本,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,11.8 KB,2024-07-30 20:09,26,优化,2024-10-27
极速预览,https://getquicker.net/Sharedaction?code=a2586cea-0743-449b-33a9-08db8f27f1ea,一键速览图片/音频/表格/视频/doc文档/PDF/CAD/电子书等(可在Everything调用QuickLook预览),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,189.5 KB,2023-07-28 23:43,110,文本预览优化,2024-10-27
Word常用字体Pro+,https://getquicker.net/Sharedaction?code=7b08832d-1f27-4601-4ac1-08dc779ff422,便捷选择n种常用字体，常用字体库可存储10种自定义字体,Microsoft Word,1xwx1,https://getquicker.net/User/966592/1xwx1,99.1 KB,2024-05-19 22:56,4,更新行距可选固定值行距,2024-10-27
更新动作窗口,https://getquicker.net/Sharedaction?code=e9a32b4d-0562-4d20-86f8-08dceb3bdfc8,更新Quicker动作时，自动勾选必要选项与聚焦输入框。,Quicker,EC10010,https://getquicker.net/User/2997/EC10010,39.3 KB,2024-10-13 16:19,8,分享后自动复制动作名称、更新说明、更新时间、修订版本。,2024-10-27
摸鱼浏览器-优化,https://getquicker.net/Sharedaction?code=2d6459f0-93ef-4efe-fae9-08dcf4b7eea3,基于 摸鱼浏览器 做了优化。打开一个浏览器小窗口，根据鼠标位置自动显示/隐藏，快捷键隐藏/关闭,通用,用户l4XG5wFHBQA,https://getquicker.net/User/1141848/%E7%94%A8%E6%88%B7l4XG5wFHBQA,20.5 KB,2024-10-26 08:34,1,bug,2024-10-27
ChatAI,https://getquicker.net/Sharedaction?code=2b39c8e4-cc75-4e6b-b98a-08dca0782eac,"一款多功能AI问答集成工具-快速GPT问答, Zotero文献问答, 连续问答, 文章书籍AI问答、多文件AI问答；包括ChatGPT、DeepSeek、Kimi、智谱清言、通义千问等众多AI模型；问答不限文件大小，本地向量化永久储存。",通用,艾米周,https://getquicker.net/User/20349/%E8%89%BE%E7%B1%B3%E5%91%A8,1.2 MB,2024-07-11 11:24,69,增加通过AI将PDF文件转Markdown格式文件的功能(AskPDF模式下),2024-10-27
