动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
待办,https://getquicker.net/Sharedaction?code=69c4ce48-cae6-46f8-8386-08dd3791bd3b,一个简单的待办清单工具/贴图/支持分类,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,241.5 KB,2025-01-19 14:47,21,完成新增提示音,2025-01-20
OCR,https://getquicker.net/Sharedaction?code=ab29cfa2-9d34-46a0-a433-08dd35be3a2f,源自 PixPin 软件的 OCR 功能，纯本地、速度快而且准确率超高👍,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,453.1 KB,2025-01-17 00:34,7,  【新增】可选择保持上次文本窗口的位置尺寸,2025-01-20
好友定位,https://getquicker.net/Sharedaction?code=7fbb9922-9c4c-4ecc-5223-08dd369e5344,一键收藏微信好友/快速定位聊天窗/定制专属好友文件夹/标签式管理好友,WeChat,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,215.7 KB,2025-01-17 15:33,14,"感谢用户反馈@baiye123456
新增图标大小设置",2025-01-20
透明度,https://getquicker.net/Sharedaction?code=b10d12ea-155d-46f8-e665-08dc8f5b9fbd,调整窗口透明度,通用,里吉LiJ,https://getquicker.net/User/505758/%E9%87%8C%E5%90%89LiJ,91.8 KB,2024-06-19 02:17,16,"新增:【设置】自定义通知窗口背景色
调整:数值通知窗的设计及其他文本说明调整
修复BUG:当灵敏度为1时,滚轮调整无法增加数值的问题
",2025-01-20
左键计数,https://getquicker.net/Sharedaction?code=a3d1c272-8578-4dc8-8384-08dd3791bd3b,左键计数加一，右键计数减一，Esc退出。,通用,Emptylight,https://getquicker.net/User/1161607/Emptylight,5.5 KB,2025-01-19 13:37,0,,2025-01-20
导航灵,https://getquicker.net/Sharedaction?code=32c087d8-cf59-42ec-88d6-08db7c310e7e,网页收藏/导航/搜索/标签管理网页,Google Chrome,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,235.3 KB,2023-07-04 13:05,54,删除优化,2025-01-20
复制表单字段,https://getquicker.net/Sharedaction?code=0a227258-b711-48f5-8382-08dd3791bd3b,快速复制定义相同或类似的表单字段,Quicker,H-D-G,https://getquicker.net/User/679811/H-D-G,36.3 KB,2025-01-19 11:46,2,~ 自动移除表单中已使用的变量（减小筛选难度）,2025-01-20
加对符,https://getquicker.net/Sharedaction?code=0cf35569-18d3-4ac6-99bf-08dcff9008ea,极致的符号配对体验，配合扩展热键使用,通用,十二猫主,https://getquicker.net/User/774543/%E5%8D%81%E4%BA%8C%E7%8C%AB%E4%B8%BB,86.4 KB,2024-11-09 10:15,3,"1. 新增断句符号。按住大写键和斜杠（/）键即可发送断句符号；请注意自行在热键拓展包中添加，或者更新本动作配到的拓展热键包；
2. 新增偏好选项。可以提前设置中方括号的偏好符号，以及中英引号对符配对后的跳出操作；
3. 优化中引双粘逻辑。在kimi等场景不能够通过粘贴键来键入内容时，通过调取系统剪贴版来进行复制，从而对复制的内容进行符号配对。",2025-01-20
RunEver,https://getquicker.net/Sharedaction?code=6c78a4cd-0f73-4d79-b168-08dcd509a79f,基于Everything的快速启动器，模仿自RunAny,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,292.1 KB,2024-09-15 18:35,72,"+ 优化步骤
= 选中文件添加现在只能一个个添加了",2025-01-20
ChatAI,https://getquicker.net/Sharedaction?code=2b39c8e4-cc75-4e6b-b98a-08dca0782eac,"一款多功能AI知识库(包括GraphRAG图谱知识库和向量知识库)问答集成工具-快速GPT问答, Zotero文献问答, 连续问答, 文章书籍AI问答、lobechat知识库版、多文件AI问答；包括ChatGPT、DeepSeek、Kimi、智谱清言、通义千问等众多AI模型；问答不限文件大小，本地向量化永久储存。",Zotero,logπ,https://getquicker.net/User/20349/log%CF%80,1.5 MB,2024-07-11 11:24,89,"1.调用其他动作时，增加了静默传递结果的选项，即不显示结果文本窗口
2.增加GraphRAG图谱知识库管理功能（如提问特定知识库、查看知识库文件等）
3.GraphRAG其他bug修复",2025-01-20
