动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
导入PDF,https://getquicker.net/Sharedaction?code=78202286-5f33-49f1-175f-08ddf8f242b3,调用自带命令导入pdf,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,2 KB,2025-09-22 11:49,0,,2025-09-22
便签V2,https://getquicker.net/Sharedaction?code=4d91dca4-235b-4941-1750-08ddf8f242b3,便签V2,通用,若雨啦,https://getquicker.net/User/995582/%E8%8B%A5%E9%9B%A8%E5%95%A6,59.1 KB,2025-09-22 01:38,2,修复不能删除便签的问题,2025-09-22
【超级菜单】单词复读,https://getquicker.net/Sharedaction?code=9ee27fb0-1389-435e-1755-08ddf8f242b3,点击鼠标后台自动复读上个查询的单词（超级菜单子动作）,通用,boovoo,https://getquicker.net/User/1305284/boovoo,19.8 KB,2025-09-22 06:36,0,,2025-09-22
【超级菜单】欧路词典B,https://getquicker.net/Sharedaction?code=adbada0f-98c8-4c7d-1754-08ddf8f242b3,选中单词自动弹出欧路词典（超级菜单子动作）,通用,boovoo,https://getquicker.net/User/1305284/boovoo,32.2 KB,2025-09-22 06:31,0,,2025-09-22
【超级菜单】欧路词典A,https://getquicker.net/Sharedaction?code=7cfb4476-d03b-488b-1753-08ddf8f242b3,选中单词自动弹出欧路词典（超级菜单子动作）,通用,boovoo,https://getquicker.net/User/1305284/boovoo,42.5 KB,2025-09-22 06:20,0,,2025-09-22
豆瓣电影,https://getquicker.net/Sharedaction?code=7fc92de7-6c69-498c-174b-08ddf8f242b3,搜索豆瓣电影，右键复制网址或查看封面图,通用,Simonl,https://getquicker.net/User/134191/Simonl,27.5 KB,2025-09-21 17:35,1,去除敏感信息,2025-09-22
复图成件,https://getquicker.net/Sharedaction?code=dc7363a3-4255-4732-222c-08ddbc358d38,复制图片，保存为文件,通用,Poto,https://getquicker.net/User/137838/Poto,26 KB,2025-07-06 16:40,2,新增 随从模式,2025-09-22
草稿,https://getquicker.net/Sharedaction?code=ffbbea7f-3215-4fe7-b401-08db8a70701b,文本编辑器，支持自动保存\去重\去除空行\替换\对符\排序\条件处理\替换\各种编码解码\翻译等功能,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,224.9 KB,2023-07-23 16:27,28,+新增表格操作-删除列，比如在表格中复制数据到草稿里，支持删除指定列数据。,2025-09-22
浏览器操作,https://getquicker.net/Sharedaction?code=115eae83-cdd4-4239-0baf-08ddf15bf0d0,"浏览器操作集合, 主要用于轮盘或手势传参执行功能",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,40.4 KB,2025-09-12 14:29,4,新增操作和传参命令,2025-09-22
两步验证器,https://getquicker.net/Sharedaction?code=a99fb85e-e139-46b2-bf3a-08ddd8acacdb,2FA（2 Factor Authentication）,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,93 KB,2025-08-12 02:03,8,"[+]
使用轮盘调用或右键菜单自动切换为「菜单模式」",2025-09-22
克隆移动,https://getquicker.net/Sharedaction?code=e61863e4-d9e3-4452-d503-08dc8210ab87,"用于一比一复制克隆文件夹目录,参考现有文件夹路径移动该文件",Windows 资源管理器,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,18.3 KB,2024-06-02 17:25,8,1,2025-09-22
OCR,https://getquicker.net/Sharedaction?code=ab29cfa2-9d34-46a0-a433-08dd35be3a2f,源自 PixPin 软件的 OCR 功能，免费、纯本地、速度快而且准确率超高👍,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,936 KB,2025-01-17 00:34,71,  【新增】支持关闭 PixPin-OCR 接口等待剪贴板内容超时的报警提示,2025-09-22
OCR文字,https://getquicker.net/Sharedaction?code=d0ab6b57-b014-4ab8-4406-08dd969274c4,OCR 自动识别图片文字，智能还原字体大小与行距,Adobe Photoshop,Taitun,https://getquicker.net/User/854987/Taitun,177.5 KB,2025-05-19 15:20,8,优化部分步骤细节。,2025-09-22
svgrepo搜索,https://getquicker.net/Sharedaction?code=3191b8f3-d15c-4c78-ac9f-08ddf71b289a,"更好用的svgrepo在线搜索图标, 点击即可复制/下载/贴图/转链接/导入ps",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,243.9 KB,2025-09-19 10:58,3,默认下载设为桌面,2025-09-22
iconfont搜索,https://getquicker.net/Sharedaction?code=7389ddf1-bbe7-41c7-2871-08dda3023ad1,"更好用的iconfont在线搜索图标, 点击即可复制/下载/贴图/转链接/导入ps",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,244 KB,2025-06-04 16:34,41,默认下载设为桌面,2025-09-22
icon8搜索,https://getquicker.net/Sharedaction?code=659eb2cc-107d-454e-20ed-08ddf61a048b,"更好用的icon8在线搜索图标, 点击即可复制/下载/贴图/转链接/导入ps",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,61.3 KB,2025-09-18 15:51,8,默认下载设为桌面,2025-09-22
flaticon搜索,https://getquicker.net/Sharedaction?code=372dce28-0a9f-47c8-20f4-08ddf61a048b,"更好用的flaticon在线搜索图标, 点击即可复制/下载/贴图/转链接/导入ps",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,64.6 KB,2025-09-18 17:30,5,默认下载设为桌面,2025-09-22
倒计时运行,https://getquicker.net/Sharedaction?code=8c512917-193b-4973-ec5e-08dd1fd8e628,倒计时运行动作,乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,26.6 KB,2024-12-20 00:00,9,支持运行上次设置,2025-09-22
浏览器书签,https://getquicker.net/Sharedaction?code=4ef6b74a-7ac9-4275-104a-08ddf52632c8,一键导入书签到飞书多维表格；实时搜索，跨浏览器、跨设备，统一管理 · 高效调用,通用,lanyuer,https://getquicker.net/User/20158/lanyuer,174.8 KB,2025-09-17 09:31,2,"~：优化搜索体验
~：其他细节优化",2025-09-22
超级菜单,https://getquicker.net/Sharedaction?code=25a9bcf2-51f0-473a-0b9d-08ddf15bf0d0,"选中文本或文件弹出自定义菜单,输入框中拖动弹出常用语菜单",通用,boovoo,https://getquicker.net/User/1305284/boovoo,94.3 KB,2025-09-12 02:00,15,优化了对选中单词的判断,2025-09-22
APP模式,https://getquicker.net/Sharedaction?code=2f0b73a9-a8db-4e79-c1c9-08dd0ebad0d8,APP 网页和普通网页相互切换，有「弹出」和「重载」两种方式，按住左 Ctrl 另一种方式切换，适用于 Chrome 类浏览器,Google Chrome,Kenhalid,https://getquicker.net/User/977787/Kenhalid,30 KB,2024-11-28 20:55,8,"+ 增加「弹出」的切换方式，不会对网页进行重新加载
+ 右键菜单可以切换方式，控制弹出网页大小",2025-09-22
香橙-专辑听单工具,https://getquicker.net/Sharedaction?code=cb4f880e-0c17-4a48-10a6-08ddd7c1daf0,专门用来制作喜马专辑和听单的，提升效率,喜马拉雅,清香客,https://getquicker.net/User/762509/%E6%B8%85%E9%A6%99%E5%AE%A2,215.4 KB,2025-08-10 20:17,12,调整检测图片顺序，防止进入死循环,2025-09-22
