动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
表达式助手,https://getquicker.net/Sharedaction?code=6d4aea1f-6ae6-4cbe-55a7-08de2aa32fd7,quicker 表达式 agent,通用,Cea,https://getquicker.net/User/113342/Cea,26.8 KB,2025-11-24 11:48,2,修复进程通信问题,2025-11-25
文件标记/检索,https://getquicker.net/Sharedaction?code=0f21c64f-84eb-41a4-6ec4-08de2b8fcec0,DO中对文件和文件夹进行标记/检索,Directory Opus,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,112.9 KB,2025-11-25 09:28,0,,2025-11-25
ico转换器,https://getquicker.net/Sharedaction?code=ae8ba4dc-f0c9-4df0-55b2-08de2aa32fd7,批量转ico文件，支持圆角、圆形、背景色等功能,通用,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,37 KB,2025-11-24 17:25,0,,2025-11-25
DO历史记录,https://getquicker.net/Sharedaction?code=a46ce560-fa44-4854-55ac-08de2aa32fd7,DO中保存历史记录，随时打开/恢复窗口,Directory Opus,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,84.4 KB,2025-11-24 15:52,0,,2025-11-25
百度表格OCR,https://getquicker.net/Sharedaction?code=b2036f08-68b0-4989-55ab-08de2aa32fd7,通过百度OCR接口进行表格识别,通用,山东好人,https://getquicker.net/User/1291368/%E5%B1%B1%E4%B8%9C%E5%A5%BD%E4%BA%BA,25.9 KB,2025-11-24 15:30,0,,2025-11-25
自动接受,https://getquicker.net/Sharedaction?code=97aab8f3-6939-4327-55a4-08de2aa32fd7,需要配置一张接受的图片，其他都自动了,League of Legends,扫落满天星辰,https://getquicker.net/User/338702/%E6%89%AB%E8%90%BD%E6%BB%A1%E5%A4%A9%E6%98%9F%E8%BE%B0,4.7 KB,2025-11-24 11:01,0,,2025-11-25
带面板的cookie登录,https://getquicker.net/Sharedaction?code=20e2ff1e-4b52-4cb2-558c-08de2aa32fd7,获取当前网页cookie，保存在云端，用了我这个脚本，可以随时的在其他电脑上登录账号，右键选中当前网页把cookie保存在云端，可以查看自己在云端保存了什么链接的cookie,通用,笔战人生,https://getquicker.net/User/1090721/%E7%AC%94%E6%88%98%E4%BA%BA%E7%94%9F,30 KB,2025-11-23 23:15,1,添加右键保存当前cookie到面板,2025-11-25
Portable,https://getquicker.net/Sharedaction?code=81ecee3b-ff96-42f3-0747-08dd9a5f05c7,便携软件自动化无感更新,通用,Poto,https://getquicker.net/User/137838/Poto,72.5 KB,2025-05-25 04:34,6,优化,2025-11-25
网站收藏4.0,https://getquicker.net/Sharedaction?code=e2fcfb5c-1f75-4c68-d252-08ddfe78f441,一款强大的多栏本地书签管理器，支持无限层级。支持拖拽整理、拼音首字母搜索、浏览器书签集成与HTML导入导出。界面、颜色、图标等均可高度自定义。,通用,zdf153,https://getquicker.net/User/20184/zdf153,280.4 KB,2025-09-28 20:53,7,其他设置中增加了指定浏览器路径,2025-11-25
Everything,https://getquicker.net/Sharedaction?code=f105e8a5-1fa4-4689-8ca2-08dda3deac8a,发送 Everything 常用语、快捷键，极致搜索，自定义程度高,通用,流亡大街,https://getquicker.net/User/977787/%E6%B5%81%E4%BA%A1%E5%A4%A7%E8%A1%97,109.1 KB,2025-06-06 09:38,7,"+ 吸附窗口增加更多选项：右侧吸附、参数调整
+ 优化",2025-11-25
窗口面板,https://getquicker.net/Sharedaction?code=7305e077-0935-4102-6794-08dde6ea2225,超音速小型Windows任务栏，彻底抛弃Alt+Tab,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,218.3 KB,2025-08-30 10:27,16,"[~]
尝试修复",2025-11-25
Quicker聊天室,https://getquicker.net/Sharedaction?code=c5b3928a-c068-4d0c-44b9-08db6b278c19,"一个基于quicker的在线聊天工具,支持发送截图",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,62.5 KB,2023-06-13 16:55,31,增加托盘图标闪烁,2025-11-25
Geek,https://getquicker.net/Sharedaction?code=67461597-57e3-4f6f-0e8a-08dcfcb28eec,一个既简单又好用的卸载软件—Geek,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,217.6 KB,2024-11-05 16:57,10,【优化】更新软件版本,2025-11-25
比较,https://getquicker.net/Sharedaction?code=a4f98427-f2fa-4227-33a2-08ddb1e155cb,WinMerge 是一款免费开源的文件比较（文本比较）/合并工具，使用它可以非常方便地比较多个文档内容甚至是文件夹与文件夹之间的文件差异。适合程序员或者经常需要撰写文稿的朋友使用。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,169.9 KB,2025-06-23 13:11,5,  【优化】更新软件版本,2025-11-25
商标申请人助手,https://getquicker.net/Sharedaction?code=cef57797-6f37-41b5-0321-08de16ae26da,一键填写商标系统申请人信息表单,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,306.3 KB,2025-10-30 14:31,18,修复练习地址省份忽略的bug,2025-11-25
切换应用,https://getquicker.net/Sharedaction?code=eebcc911-19bc-4a00-208a-08d951b2ab51,滚轮切换应用界面,通用,dalou,https://getquicker.net/User/76824/dalou,25.2 KB,2021-07-29 17:46,10,"新增：“抖动阈值”选项，在预览模式，非引导键触发时生效；
当鼠标移动超过一定范围时，则判定切换完成，结束预览窗口。",2025-11-25
用Notepad4打开,https://getquicker.net/Sharedaction?code=d5736d1f-3f7f-4975-4b00-08dcca2b353c,用Notepad4打开【文件】或【选择的文本】或QK步骤和子程序,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,17.3 KB,2024-09-01 14:39,3,"[+]
支持备份/还原云配置",2025-11-25
搜索选中,https://getquicker.net/Sharedaction?code=7019f93e-3f8c-4ed6-43d1-08de27ccb257,搜索选中文本，网址直接打开，非网址搜索,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,20.6 KB,2025-11-21 11:13,2,增加设置屏蔽词功能,2025-11-25
聚合图标搜索,https://getquicker.net/Sharedaction?code=8a6bafb4-f30f-4165-52ef-08de0b9b557b,"在线搜索图标聚合多个图标网站, 绝佳的搜索和操作体验, 点击即可复制/下载/贴图/转链接/导入ps(SVG)",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,290.8 KB,2025-10-15 23:19,4,调整css,2025-11-25
巴德场景\n通灵版,https://getquicker.net/Sharedaction?code=abdfd0db-92ca-433c-02c3-08dd267f7c7b,不同场景加载不同的动作,通用,Bader,https://getquicker.net/User/135289/Bader,100.4 KB,2024-12-29 01:00,10,1. 增加多个分组模式,2025-11-25
