动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
UXP替换图层,https://getquicker.net/Sharedaction?code=8c99bd58-f3b2-4ec7-f781-08de84e27492,将选中的多个图层批量替换为指定源图层的副本，可继承目标图层的位置与尺寸，并支持隐藏或删除原图层。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,46.7 KB,2026-03-19 23:22,0,,2026-03-20
提取链接名,https://getquicker.net/Sharedaction?code=5c9066d4-73da-4a52-f779-08de84e27492,将文件名提取并放到文件左下角,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,4.2 KB,2026-03-19 17:57,0,,2026-03-20
骑缝章生成器,https://getquicker.net/Sharedaction?code=1fda6c25-e847-46a8-f763-08de84e27492,给pdf文件添加骑缝章,WPS Office,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,66.8 KB,2026-03-19 16:01,1,增加宣传内容,2026-03-20
语音合成,https://getquicker.net/Sharedaction?code=0274f393-f37d-4e41-f74b-08de84e27492,quicker原生，恭喜小米大模型,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,39.8 KB,2026-03-19 10:13,1,"调整输入框高度；
改为附加风格和自定义风格，剔除不方便的主风格
用户提示改为quicker提示，不生硬
生成期间禁用更多控件
生成后自动播放（默认开启，仅 WAV）
播放 / 停止合并一个按钮
WAV 内置播放，MP3 / PCM 外部播放器",2026-03-20
看小说摸鱼神器,https://getquicker.net/Sharedaction?code=95e7ed1b-5752-4d70-f755-08de84e27492,完美隐藏在其他界面中，看小说，老板不易发现。,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,87.5 KB,2026-03-19 11:33,0,,2026-03-20
计算表达式,https://getquicker.net/Sharedaction?code=014cdb88-48a1-4fd9-f74c-08de84e27492,可计算包含文字的公式并将结果输入到末尾,通用,zixuan203344,https://getquicker.net/User/213268/zixuan203344,7.2 KB,2026-03-19 10:23,0,,2026-03-20
MD转Word,https://getquicker.net/Sharedaction?code=28370aa5-6b7f-4ee9-f742-08de84e27492,将MD文本转为支持word各级标题、表格等的文本并写入剪贴板。,通用,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,15.2 KB,2026-03-18 21:59,0,,2026-03-20
计算百分数,https://getquicker.net/Sharedaction?code=600c01d5-f93c-43d8-b846-08de83ea1c11,可计算包含文字的公式并将结果的百分比输入到末尾，保留2位小数,通用,zixuan203344,https://getquicker.net/User/213268/zixuan203344,7.2 KB,2026-03-18 18:19,1,现在能处理换行符结尾的文字了,2026-03-20
DXF 中心点调整,https://getquicker.net/Sharedaction?code=ec730f58-a8af-4a5d-b844-08de83ea1c11,"批量调整 DXF 文件的中心点到原点 (0,0)",通用,little_ant,https://getquicker.net/User/3125/little_ant,18.3 KB,2026-03-18 17:34,0,,2026-03-20
扫描件效果器,https://getquicker.net/Sharedaction?code=2a2fdd6a-6872-4b1d-b820-08de83ea1c11,将直转的PDF文件转为模拟真实扫描件效果。,通用,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,71.7 KB,2026-03-18 10:53,1,增加预览功能,2026-03-20
图片批量处理,https://getquicker.net/Sharedaction?code=8c2eb457-cfc6-4d63-b837-08de83ea1c11,史上最全的图片批量处理工具，实时预览，数十项功能,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,182.5 KB,2026-03-18 14:59,0,,2026-03-20
EPUB转Markdown,https://getquicker.net/Sharedaction?code=56310869-751e-4943-b822-08de83ea1c11,批量转换资源管理器选中的EPUB文件为Markdown格式,通用,little_ant,https://getquicker.net/User/3125/little_ant,11.9 KB,2026-03-18 11:35,0,,2026-03-20
新-多字段表单,https://getquicker.net/Sharedaction?code=684eb71e-06fa-45ca-ae75-08de7be89fa1,优化多字段表单,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,72.2 KB,2026-03-07 23:46,4,改类,2026-03-20
设置图标,https://getquicker.net/Sharedaction?code=f9daeb1a-89a2-4164-9bda-08de80324c82,从剪贴板读取图片并设置为文件夹或 .lnk 快捷方式的自定义图标,Windows 资源管理器,南枢s,https://getquicker.net/User/1381568/%E5%8D%97%E6%9E%A2s,31.8 KB,2026-03-13 02:25,4,更新动作图标,2026-03-20
软著助手,https://getquicker.net/Sharedaction?code=78b546e5-8c59-45e8-eecb-08de82f80c58,批量管理软著账号，监控账号案件状态。,通用,艾米屎蛋,https://getquicker.net/User/430864/%E8%89%BE%E7%B1%B3%E5%B1%8E%E8%9B%8B,308.7 KB,2026-03-16 23:31,11,修复待提交状态的数据不展示的问题。,2026-03-20
鸣潮声骸评分,https://getquicker.net/Sharedaction?code=13104a3d-6ce8-40d8-fc71-08ddc017ed62,鸣潮声骸评分计算器,通用,碎片哒哟,https://getquicker.net/User/609131/%E7%A2%8E%E7%89%87%E5%93%92%E5%93%9F,122.1 KB,2025-07-11 17:33,15,🔸 权重表更新：西格莉卡,2026-03-20
图片翻译保格式,https://getquicker.net/Sharedaction?code=99b614ab-d8dd-407e-c3cb-08daf510bd0c,"翻译图片并且保留原图格式, 支持自定义显示图片+文本, 仅支持中英互译, 无需key, 无需额外安装其他资源, 开箱即用",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,31.7 KB,2023-01-14 10:03,48,更新预设值,2026-03-20
复制提示,https://getquicker.net/Sharedaction?code=887bc64e-82e8-4ecf-f238-08ddaf4c49d6,它会在复制成功时提示你（✅高使用量）,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,120.4 KB,2025-06-20 11:42,47,调整细节,2026-03-20
全能手势,https://getquicker.net/Sharedaction?code=19352500-a549-4e09-6a9a-08de6caa2cb9,鼠标+键盘全能手势，仿Quicker原生功能,通用,dalou,https://getquicker.net/User/76824/dalou,341.4 KB,2026-02-16 14:46,14,"新增：面板设置「键盘手势：激活鼠标位置窗口」，默认勾选，键盘模式可激活鼠标下窗口；
优化：云同步时间戳拉取逻辑，避免同一设备频繁下载。",2026-03-20
