动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
Kimi,https://getquicker.net/Sharedaction?code=a0c096c6-4bda-4cdb-b5f5-08dd165d6719,通过 API 调用 Kimi，支持连续对话，内置了一些经过精心挑选和设计的角色提示词，欢迎大家体验~,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,363.3 KB,2024-12-07 11:10,25,  【更改】修改内置角色提示词,2025-02-12
打开选中路径,https://getquicker.net/Sharedaction?code=4e54c0fc-ada2-4289-7c92-08dc0f647f51,打开选中的路径,通用,毛腿兄贵,https://getquicker.net/User/257780/%E6%AF%9B%E8%85%BF%E5%85%84%E8%B4%B5,4.5 KB,2024-01-07 17:42,2,加入判断，如果没有路径，就自动创建并打开的操作,2025-02-12
ChatAI,https://getquicker.net/Sharedaction?code=1cd157f5-026d-4079-f125-08dd4113b69a,📸图文提问，👆划词即答📸图文提问，👆划词即答，ChatAI🤖让知识触手可及，效率大幅提升！🚀（一键调用 DeepSeek、ChatGPT、Kimi、Qwen、Siliconflow 等 AI 大模型）,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,568 KB,2025-01-31 21:22,12,  【修复】修复每次更新之后都需要重新填写AI模型表单的 bug，感谢 @柚木伞 指出,2025-02-12
谷歌学术,https://getquicker.net/Sharedaction?code=35aa5e28-e1ed-43d2-f85a-08d8e37a0602,用谷歌学术搜,通用,三生道石,https://getquicker.net/User/84547/%E4%B8%89%E7%94%9F%E9%81%93%E7%9F%B3,1.9 KB,2021-03-11 01:58,2,2,2025-02-12
能搜,https://getquicker.net/Sharedaction?code=574d2971-5673-4abe-b66e-08dc8c86488e,试着搜索,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,107.7 KB,2024-06-15 00:36,47,ai标签改为模型名字,2025-02-12
RunEver,https://getquicker.net/Sharedaction?code=6c78a4cd-0f73-4d79-b168-08dcd509a79f,基于Everything的快速启动器，模仿自RunAny,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,321 KB,2024-09-15 18:35,83,+ 增加菜单项搜索功能,2025-02-12
Everything+,https://getquicker.net/Sharedaction?code=2e6385ad-67c5-47a0-dbc7-08dd3a7ac243,便捷获取搜索词；便捷筛选PDF/WORD/PPT/EXCEL/WPS/TXT......,Everything,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,44 KB,2025-01-23 09:04,18,.,2025-02-12
PS高能翻译,https://getquicker.net/Sharedaction?code=5f6dbb34-f710-4dca-13de-08dcb55b45cc,调用智谱清言ai大模型，免费的多语言PS图层翻译器,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,95.6 KB,2024-08-06 09:56,14,2025年2月11日17:15:38,2025-02-12
窗口神器,https://getquicker.net/Sharedaction?code=d0ef47fd-be70-4b19-3f87-08dbc2d4852c,也许是最好用的窗口调节神器/靠左/靠右/居中/全屏/多显示器跨屏/透明/记忆/等25个窗口调节控制方式,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,336 KB,2023-10-02 23:09,93,框选优化,2025-02-12
赛博十字绣,https://getquicker.net/Sharedaction?code=7c11669a-5525-4371-f20a-08dd49a56539,将图片转换为Excel，嘻嘻,通用,Aleegod,https://getquicker.net/User/810616/Aleegod,32.4 KB,2025-02-10 18:53,8,支持WPS12.1版本以快捷键方式自动设置行高列宽,2025-02-12
建表语句转换,https://getquicker.net/Sharedaction?code=01802552-0852-4aa9-f22d-08dd49a56539,ODPS建表语句转换为Oracle建表语句,通用,syhc,https://getquicker.net/User/64098/syhc,5 KB,2025-02-11 16:28,0,,2025-02-12
更改本机rustdeskID,https://getquicker.net/Sharedaction?code=d25dc3cc-b240-4df6-f228-08dd49a56539,一键更改本机的rust desk ID,RustDesk,suka233,https://getquicker.net/User/399365/suka233,10.1 KB,2025-02-11 15:34,0,,2025-02-12
豆包翻译助手,https://getquicker.net/Sharedaction?code=af016d87-5dd5-41f6-f223-08dd49a56539,当即时翻译软件用,通用,墨尹琳,https://getquicker.net/User/173735/%E5%A2%A8%E5%B0%B9%E7%90%B3,8.7 KB,2025-02-11 14:28,2,忘记添加软件路径了,2025-02-12
缴费清单助手,https://getquicker.net/Sharedaction?code=d494daa9-6f2b-49bf-f224-08dd49a56539,一键填写专利缴费清单信息表单,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,52.6 KB,2025-02-11 14:36,1,调整界面,2025-02-12
下载图片,https://getquicker.net/Sharedaction?code=cabf0ece-1ba7-460c-11a7-08db8c4f03af,目前最好的网页图片下载工具！支持任意图片，只需鼠标点击图片即可下载至本地，支持单选、多选两种模式！,Google Chrome,哪吒2,https://getquicker.net/User/684393/%E5%93%AA%E5%90%922,95.8 KB,2023-07-24 22:47,24,修复已知问题,2025-02-12
