动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
Translator,https://getquicker.net/Sharedaction?code=04393db9-f4bc-4871-7fb6-08db2506d1ed,极致UI！ChatGPT、谷歌镜像、免费DeepL；14+5个翻译引擎；划词、截图、输入、语音翻译/查词,通用,zryan,https://getquicker.net/User/539621/zryan,656 KB,2023-03-16 00:45,54,"1. 修复：对WordDetect发送网络请求出错进行异常处理，避免报错（感谢@
阿尔都塞，@枫叶_，@Nanmo）
【公告：前一版本自定义OCR接口动作改动较大，请使用了自定义OCR接口动作的用户参照OCR接口模板动作页面重新配置和升级OCR接口动作。其他用户无需改动】",2025-02-18
计算,https://getquicker.net/Sharedaction?code=11a85dfb-3603-4dba-5a4f-08dc97ed6dcb,通用计算器,通用,FaniX,https://getquicker.net/User/52603/FaniX,144.7 KB,2024-06-29 20:12,9,+如果有选中的文本，将选中的内容自动加载为算式,2025-02-18
b站课程合辑名称获取,https://getquicker.net/Sharedaction?code=2bd52791-6b84-4809-bbf8-08dd4f4ca7ac,用于b站课程合辑名称获取，然后进行打卡学习，可以很方便的知道自己学完了哪一课,Google Chrome,Dsimpson,https://getquicker.net/User/807522/Dsimpson,2.4 KB,2025-02-17 21:59,0,,2025-02-18
文本套符号,https://getquicker.net/Sharedaction?code=46e0e05a-e595-47b5-5302-08dd4e5dbd85,文本套成对符号（）《》…等等,通用,暮色苍茫,https://getquicker.net/User/474338/%E6%9A%AE%E8%89%B2%E8%8B%8D%E8%8C%AB,6.3 KB,2025-02-17 19:03,1,增加符号,2025-02-18
示例：多图像转多尺寸ICO,https://getquicker.net/Sharedaction?code=a0612e2b-6bb8-4559-ef80-08dd4d6a4376,"演示生成多尺寸图标ICO,自己单独指定对应尺寸的图标,精度更高",通用,瞑空凌,https://getquicker.net/User/769338/%E7%9E%91%E7%A9%BA%E5%87%8C,21.7 KB,2025-02-15 16:04,3,"24位深从之前直接读取原像素值改为,如果有不为0的透明度,则获取透明度拼合后的像素值.",2025-02-18
RIME加词,https://getquicker.net/Sharedaction?code=fc814a52-b654-4fcc-52fc-08dd4e5dbd85,小狼毫输入法，快速加词到词库文件，并自动重新部署。,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,21.8 KB,2025-02-17 16:59,0,,2025-02-18
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,229.9 KB,2024-11-04 14:16,77,修复代理师和代理机构的bug,2025-02-18
阿刚网盘自动登录签到,https://getquicker.net/Sharedaction?code=15ac5cf3-be11-4a50-4485-08da37d44e37,阿刚网盘自动登录签到,通用,DaveBoy,https://getquicker.net/User/51850/DaveBoy,58.5 KB,2022-05-18 09:43,4,ocr识别不到时通过长度不匹配的方式进行重试,2025-02-18
Pixian,https://getquicker.net/Sharedaction?code=cdbd7345-44ce-4626-52f0-08dd4e5dbd85,调用官方api进行抠图处理（请在动作右键，设置api）,通用,Anlv,https://getquicker.net/User/392637/Anlv,20.3 KB,2025-02-17 14:27,0,,2025-02-18
右键日期选择,https://getquicker.net/Sharedaction?code=ec122c1b-f456-4f4f-52e8-08dd4e5dbd85,正常date为前一天，右键日期选择,通用,mylink,https://getquicker.net/User/691311/mylink,8.3 KB,2025-02-17 13:02,0,,2025-02-18
