动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种文本处理/简单好用的文本处理窗口/记事本/一键多AI对话,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,25 KB,2024-07-30 20:09,52,子程序升级,2025-02-20
B站标签页排序,https://getquicker.net/Sharedaction?code=58af915b-ae3a-4c7e-0b66-08dc9d9ab057,将B站的浏览器标签页，按播放量降序排列。,Google Chrome,恋天忧,https://getquicker.net/User/162890/%E6%81%8B%E5%A4%A9%E5%BF%A7,19 KB,2024-07-07 03:06,1,将操作页面获取数据改为发送http请求获取，提高性能,2025-02-20
斗图表情包,https://getquicker.net/Sharedaction?code=961bc96c-85ee-4365-b1d9-08dd50826d7a,选中或复制后，一键粘贴表情包,通用,今日凌波明日香,https://getquicker.net/User/1046814/%E4%BB%8A%E6%97%A5%E5%87%8C%E6%B3%A2%E6%98%8E%E6%97%A5%E9%A6%99,6.6 KB,2025-02-19 17:41,0,,2025-02-20
生僻字查询,https://getquicker.net/Sharedaction?code=97c77b46-412c-4107-b1d7-08dd50826d7a,选中不认识的字，自动获取该字读音、含义、用法。,通用,spector874,https://getquicker.net/User/536508/spector874,1.6 KB,2025-02-19 17:06,0,,2025-02-20
批量快递查询,https://getquicker.net/Sharedaction?code=f33c2479-6186-442f-dbb4-08dd3a7ac243,用于查询快递信息,通用,侧耳倾听&,https://getquicker.net/User/565162/%E4%BE%A7%E8%80%B3%E5%80%BE%E5%90%AC%26,39.6 KB,2025-01-22 13:52,15,1,2025-02-20
CAD文字批量替换(多文件),https://getquicker.net/Sharedaction?code=7e4d6b35-4ff8-4a89-b305-08dd3b5bce04,CAD已打开图纸文件，文本替换,AutoCAD Application,暮色苍茫,https://getquicker.net/User/474338/%E6%9A%AE%E8%89%B2%E8%8B%8D%E8%8C%AB,15.5 KB,2025-01-24 14:26,4,更新查找界面判断，不用截图。,2025-02-20
网页动态数据\n提取或定位,https://getquicker.net/Sharedaction?code=a664bcc9-82a7-477e-bff0-08dd4a913dce,网页动态数据的查找和定位,Google Chrome,侧耳倾听&,https://getquicker.net/User/565162/%E4%BE%A7%E8%80%B3%E5%80%BE%E5%90%AC%26,101.6 KB,2025-02-12 22:39,6,滚动条计算bug更新,2025-02-20
宋体-小四-1.5,https://getquicker.net/Sharedaction?code=d32c2a25-b7b1-443b-1f59-08dd4b825124,将 WPS-Word 设置为 宋体、小四、1.5倍行距,通用,Tdada,https://getquicker.net/User/1134945/Tdada,195 B,2025-02-13 15:55,3,增加页码，底部居中,2025-02-20
窗口工作区,https://getquicker.net/Sharedaction?code=7b98be75-f041-4b1e-7c82-08dbeef8975e,窗口布局一键形成，多窗口同时操作，自动识别窗口进程，调整为对应的大小。,通用,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,126.4 KB,2023-11-27 17:45,17,"[~] 修复编辑工作区时闪退的问题。
[~] 修复新增工作区时未更新设置项的问题。",2025-02-20
巴德批量解压缩,https://getquicker.net/Sharedaction?code=7a68d235-6e33-45ec-0753-08dce3b37c04,批量解压缩选中的每一个.zip、.rar压缩包,通用,Bader,https://getquicker.net/User/135289/Bader,33.8 KB,2024-10-04 14:08,2,1. 关联文件,2025-02-20
巴德批量压缩,https://getquicker.net/Sharedaction?code=80877759-84ce-44d7-c6aa-08dc951be15a,批量压缩选中的每一个文件或文件夹,通用,Bader,https://getquicker.net/User/135289/Bader,10.3 KB,2024-06-26 10:29,3,1. 关联文件,2025-02-20
秘塔 AI 搜索,https://getquicker.net/Sharedaction?code=06d1d32a-e0e3-4c01-b1bb-08dd50826d7a,调用秘塔 AI 进行搜索,通用,Burgess_Hu,https://getquicker.net/User/17351/Burgess_Hu,3.8 KB,2025-02-19 09:23,0,,2025-02-20
DeepSeek 搜索,https://getquicker.net/Sharedaction?code=d004b04d-9eb1-4885-b1ba-08dd50826d7a,调用 DeepSeek 进行搜索,通用,Burgess_Hu,https://getquicker.net/User/17351/Burgess_Hu,3.8 KB,2025-02-19 09:12,0,,2025-02-20
计算器,https://getquicker.net/Sharedaction?code=1ae2f763-3fa6-447f-91d7-08dc79843f34,"实时计算,自动备份,高效便捷",通用,astroStar,https://getquicker.net/User/178545/astroStar,566.1 KB,2024-05-22 14:21,275,优化,2025-02-20
智能日期计算器,https://getquicker.net/Sharedaction?code=84ee1cdc-f0f5-4878-b8f9-08dc83042634,自动计算相差的天数，周数，年数，农历，周岁，虚岁等,通用,astroStar,https://getquicker.net/User/178545/astroStar,31 KB,2024-06-02 22:28,4,优化,2025-02-20
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,全能版网络搜索神器/让Quicker搜索超级增强/Deepseek等16个AI对话/500个常用网站,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,380.6 KB,2023-10-22 15:24,312,字段优化,2025-02-20
每周连续时间段,https://getquicker.net/Sharedaction?code=175984bb-b4d9-4160-bc1d-08dd4f4ca7ac,比如每周五18点到每周日20点，做一些动作,通用,今日凌波明日香,https://getquicker.net/User/1046814/%E4%BB%8A%E6%97%A5%E5%87%8C%E6%B3%A2%E6%98%8E%E6%97%A5%E9%A6%99,9.1 KB,2025-02-18 17:07,1,去掉冗余，多加注释,2025-02-20
睡眠定时修改,https://getquicker.net/Sharedaction?code=5338e33c-00a9-4583-bd24-08dd44dfc823,win11电源和睡眠设置--使我的设备在以下时间后进入睡眠状态,通用,今日凌波明日香,https://getquicker.net/User/1046814/%E4%BB%8A%E6%97%A5%E5%87%8C%E6%B3%A2%E6%98%8E%E6%97%A5%E9%A6%99,11.2 KB,2025-02-04 21:45,4,模块化，子程序化，看起来更好管理和重复利用了,2025-02-20
计算器Pro 免费,https://getquicker.net/Sharedaction?code=d3645960-83e9-446c-928f-08dcd6e4f4f5,【本动作免费，永不收费】AI设计的动作，越来越好用。高效强大，实时计算，金额大写， 历史记录，备注，皮肤背景，键盘，汇率换算，日期计算等等功能，人性化使用方式。,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,178.8 KB,2024-09-17 16:03,95,1,2025-02-20
