动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
窗口贴边,https://getquicker.net/Sharedaction?code=51d57f7d-1320-4de5-bf4e-08ddd8acacdb,对贴边窗口进行管理,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,25.7 KB,2025-08-12 15:39,4,多屏幕适配,2025-08-12
XML↔ATN,https://getquicker.net/Sharedaction?code=0f7a879f-73f3-4167-bf4f-08ddd8acacdb,用于将动作文件解码为xml，以便使用文本编辑器编辑动作文件。在修改完成后使用xml转atn恢复即可，注：不支持包含多个动作组的atn文件，多组时只能读取到第一个组。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,1.7 MB,2025-08-12 15:43,0,,2025-08-12
两步验证器,https://getquicker.net/Sharedaction?code=a99fb85e-e139-46b2-bf3a-08ddd8acacdb,2FA（2 Factor Authentication）,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,76.1 KB,2025-08-12 02:03,4,"[+]
增加排序，优化速度",2025-08-12
一些云端使用的excel动作,https://getquicker.net/Sharedaction?code=f9de7eb7-1455-4ef1-bf3c-08ddd8acacdb,excel一些云端动作,WPS Office,3333pp,https://getquicker.net/User/901899/3333pp,33.2 KB,2025-08-12 08:50,0,,2025-08-12
用完工具瞬间笔刷，就是速度！,https://getquicker.net/Sharedaction?code=d275b2f4-b5b0-42f8-bf2c-08ddd8acacdb,用轮盘辅助绘画的工具or功能模版,通用,炸鸡爱上冰可乐,https://getquicker.net/User/66588/%E7%82%B8%E9%B8%A1%E7%88%B1%E4%B8%8A%E5%86%B0%E5%8F%AF%E4%B9%90,7 KB,2025-08-11 20:24,0,,2025-08-12
某笔,https://getquicker.net/Sharedaction?code=fab66aea-ece7-4b14-bf2b-08ddd8acacdb,fjiewojfiewoj,PaintTool SAI Ver.2,炸鸡爱上冰可乐,https://getquicker.net/User/66588/%E7%82%B8%E9%B8%A1%E7%88%B1%E4%B8%8A%E5%86%B0%E5%8F%AF%E4%B9%90,3.1 KB,2025-08-11 20:23,0,,2025-08-12
临水快算,https://getquicker.net/Sharedaction?code=7021fec2-b26d-4da0-bf25-08ddd8acacdb,计算施工用水量、供水管径。 ,通用,eminstan,https://getquicker.net/User/430864/eminstan,244.3 KB,2025-08-11 16:33,0,,2025-08-12
示例：同时等待空格和CtrlZ,https://getquicker.net/Sharedaction?code=49c41c23-017e-4df6-10b5-08ddd7c1daf0,等待按键,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,3.5 KB,2025-08-11 10:38,0,,2025-08-12
百炼翻译,https://getquicker.net/Sharedaction?code=743120bc-5aed-4b82-10b2-08ddd7c1daf0,阿里云百炼翻译的小而美窗口。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,75.4 KB,2025-08-11 06:03,1,.,2025-08-12
Qwen-mt,https://getquicker.net/Sharedaction?code=f95aa969-6411-41ba-10b0-08ddd7c1daf0,Translator 配套动作：仅使用Qwen-MT翻译模型,通用,我的梦想捐钱修路建学校,https://getquicker.net/User/175959/%E6%88%91%E7%9A%84%E6%A2%A6%E6%83%B3%E6%8D%90%E9%92%B1%E4%BF%AE%E8%B7%AF%E5%BB%BA%E5%AD%A6%E6%A0%A1,9.5 KB,2025-08-11 00:30,1,1,2025-08-12
辰峰微网,https://getquicker.net/Sharedaction?code=ace8172f-5a22-45c7-10ab-08ddd7c1daf0,"辰峰微网,IT,技术,移动开发,Web前端,企业架构,编程语言,互联网,数据库,系统运维,云计算,研发管理,技术博客,专家,sql,PostgreSQL,ODBC",通用,jeannehotr,https://getquicker.net/User/245697/jeannehotr,65 KB,2025-08-10 22:09,0,,2025-08-12
edge的tts,https://getquicker.net/Sharedaction?code=45546763-1036-4cee-10aa-08ddd7c1daf0,edge浏览器的tts;可及时关闭,通用,enough!,https://getquicker.net/User/897144/enough!,22.4 KB,2025-08-10 21:27,0,,2025-08-12
定位点击,https://getquicker.net/Sharedaction?code=01adac0a-0226-44c8-5974-08db837051fc,移动标靶定位后使用按键点击，标靶最多9个，按住可连点,通用,M-cc,https://getquicker.net/User/521120/M-cc,341.3 KB,2023-07-14 17:38,3,~修复标靶每次启动动作时位置会向左上方偏移的问题。,2025-08-12
计算,https://getquicker.net/Sharedaction?code=11a85dfb-3603-4dba-5a4f-08dc97ed6dcb,通用计算器,通用,FaniX,https://getquicker.net/User/52603/FaniX,151.9 KB,2024-06-29 20:12,10,+支持锁定cliptext变量的值,2025-08-12
左手数字键盘+屏幕小键盘,https://getquicker.net/Sharedaction?code=edd841a7-b4be-4297-096a-08ddd023581c,"通过左边的字母键模拟数字小键盘,同时提供透明屏幕小键盘，可以使右手不必离开鼠标就可输入数字，欢迎讨论提出改进意见。 ",通用,Qinyl_710,https://getquicker.net/User/139951/Qinyl_710,54.5 KB,2025-07-31 22:48,15,增加重复运行则视为关闭动作，直接动作放在轮盘作为开关,2025-08-12
翻译替换,https://getquicker.net/Sharedaction?code=385d12c5-8128-48b1-9959-08dd2e1384ce,翻译并替换选中文本，未选中则翻译替换整行，支持驼峰格式输出,通用,seekう,https://getquicker.net/User/548126/seek%E3%81%86,98.4 KB,2025-01-06 14:44,8,【新增】有道翻译：免费,2025-08-12
动作转脚本,https://getquicker.net/Sharedaction?code=dd14dd47-3e69-455d-1813-08dbbd6a6295,ActionToJavascript.jsx,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,1.5 MB,2023-09-26 11:31,6,~. ctrl激活复制动作为脚本代码时，取消错误提示。,2025-08-12
获取动作信息,https://getquicker.net/Sharedaction?code=03480fa8-bbd3-4533-65b1-08ddc8a588a4,快速获取动作信息，运行动作后右键悬浮按钮,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,84.8 KB,2025-07-22 19:04,6,"[~]
修复「删除动作数据」无效的问题",2025-08-12
实验花瓣,https://getquicker.net/Sharedaction?code=2db1eb7e-6a80-4e5f-2859-08ddc0fbdd92,搭配油猴脚本使用的实验花瓣动作。,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,24 KB,2025-07-12 17:17,4,动作无明显更新，浏览器脚本有重大更新，需要更新或者重新安装。安装链接在动作主页上。,2025-08-12
KeyCastOW,https://getquicker.net/Sharedaction?code=b3d5e1a8-63de-468b-121b-08dd062f9162,"KeyCastOW 中文版是一款键盘按键显示软件,能够让屏幕实时显示键盘鼠标操作,适合做视频教程的时候使用,使用时默认设置会在屏幕右下角显示鼠标键盘的键位，可以自行更改延迟、颜色、效果等。",通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,209 KB,2024-11-17 15:48,4,"【新增】
重启进程
按下 Ctrl 启动 或者 传入动作参数：""重启""
关闭进程
按下 Alt 启动 或者 传入动作参数：""关闭""",2025-08-12
PSCoke,https://getquicker.net/Sharedaction?code=333365f5-7d51-407d-f36d-08dbdac4c3da,多平台图片导入PS,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,148.2 KB,2023-11-02 12:40,63,忘记改变量名了。,2025-08-12
在PS打开,https://getquicker.net/Sharedaction?code=d7861777-a558-4c31-b6a0-08dcde001292,一键导入+自动跳转，双屏协作更高效！,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,13.1 KB,2024-09-27 19:00,6,优化部分步骤细节。,2025-08-12
