动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
批量重命名,https://getquicker.net/Sharedaction?code=00fa92a9-1819-4a23-29f4-08de391694ad,自研模式串语法，批量重命名，支持撤回，超级重命名，实时预览,通用,Cea,https://getquicker.net/User/113342/Cea,16.5 KB,2025-12-12 18:36,0,,2025-12-12
图片嗅探器,https://getquicker.net/Sharedaction?code=97dfe202-c1a8-4426-29df-08de391694ad,网页图片收集神器，能一键抓取页面所有图片和图标，支持智能筛选、批量下载,Microsoft Edge,ZTOA10,https://getquicker.net/User/234516/ZTOA10,41.6 KB,2025-12-12 09:23,2,优化细节,2025-12-12
视频嗅探器,https://getquicker.net/Sharedaction?code=db4c1907-dbca-4d1a-29f1-08de391694ad,视频嗅探与收集工具，能自动检测、提取和下载网页上的视频资源。,Microsoft Edge,ZTOA10,https://getquicker.net/User/234516/ZTOA10,198.5 KB,2025-12-12 15:42,0,,2025-12-12
登录版权系统,https://getquicker.net/Sharedaction?code=9bbe291d-74de-4a10-b9bb-08de37f0ba43,一键登录版权保护中心系统,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,47 KB,2025-12-11 15:33,1,修复bug,2025-12-12
资源管理器操作,https://getquicker.net/Sharedaction?code=f1694092-2a35-49a3-29e5-08de391694ad,资源管理器的传参执行各种操作(需要其他功能请反馈),乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,27 KB,2025-12-12 11:21,0,,2025-12-12
巴德步进日期生成,https://getquicker.net/Sharedaction?code=507f2313-c30c-451c-29e3-08de391694ad,以固定间隔生成一个日期序列,通用,Bader,https://getquicker.net/User/135289/Bader,24.4 KB,2025-12-12 10:56,0,,2025-12-12
Xbox手柄变鼠标,https://getquicker.net/Sharedaction?code=c78a8130-f778-476a-b9c7-08de37f0ba43,无需启动 Steam 或安装任何驱动，原生 C# 脚本实现 Xbox 手柄模拟鼠标键盘，右摇杆控制光标，躺在沙发上刷剧、浏览网页的绝佳神器。,通用,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,10.2 KB,2025-12-11 20:55,0,,2025-12-12
excel转pdf,https://getquicker.net/Sharedaction?code=44bb0d60-e1eb-4f45-b9c4-08de37f0ba43,excel转pdf,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,6.7 KB,2025-12-11 17:45,0,,2025-12-12
小红书采集,https://getquicker.net/Sharedaction?code=0b002139-c4bf-4b13-b9b4-08de37f0ba43,小红书自动搜索并返回结果。基于 WebView2 内核，支持后台静默运行、登录后保存状态，适合自动化流程调用。,Microsoft Edge,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,32.4 KB,2025-12-11 12:13,0,,2025-12-12
闲鱼采集,https://getquicker.net/Sharedaction?code=0801270a-54a5-42de-b9b0-08de37f0ba43,闲鱼自动搜索并返回结果。基于 WebView2 内核，支持后台静默运行、登录后保存状态，适合自动化流程调用。,通用,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,32.5 KB,2025-12-11 11:13,0,,2025-12-12
