动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
剪贴板云同步,https://getquicker.net/Sharedaction?code=259bc7a6-ffe3-4f47-0d8d-08dd193c41bc,利用webdav实现粘贴板同步,通用,Aleegod,https://getquicker.net/User/810616/Aleegod,57.9 KB,2024-12-11 23:21,4,去除了下载时弹出的文本窗口，添加了快捷键参数,2024-12-17
开箱子,https://getquicker.net/Sharedaction?code=c84f988e-6009-484b-9541-08dd1b1aea78,开箱子,通用,huasio,https://getquicker.net/User/20962/huasio,336.5 KB,2024-12-14 00:21,8,fix:bug,2024-12-17
示例：Quicker编译exe(Forms),https://getquicker.net/Sharedaction?code=5aa902a6-0ae4-4f05-9273-08dd1cff887f,使用Quicker做exe程序,通用,瞑空凌,https://getquicker.net/User/769338/%E7%9E%91%E7%A9%BA%E5%87%8C,7.6 KB,2024-12-16 22:18,0,,2024-12-17
粘贴和前进,https://getquicker.net/Sharedaction?code=b143ac0c-c5f3-433c-bf46-08dc12372202,往右的手势，一般是前进一步。如果在输入框中，则粘贴文字,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,43.2 KB,2024-01-11 10:07,10,一不小心就粘贴了。直接改为跳到下一级,2024-12-17
复制和后退,https://getquicker.net/Sharedaction?code=3fc13e80-3f82-499d-bf45-08dc12372202,有选择文字的话，往左手势，就是复制。,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,63.6 KB,2024-01-11 10:06,10,取消文件夹内的复制，一不小心就复制到了。直接改为返回到上一级,2024-12-17
zotero工作区笔记高亮,https://getquicker.net/Sharedaction?code=4fb7800e-930c-4c1d-9271-08dd1cff887f,zotero better notes插件 高亮快捷键,Zotero,潇向01,https://getquicker.net/User/262183/%E6%BD%87%E5%90%9101,2.2 KB,2024-12-16 21:30,0,,2024-12-17
onenote快速捕获内容,https://getquicker.net/Sharedaction?code=16edf7ff-ad0b-417c-66ca-08dbac31b4e9, 按住ctrl键 打开软件,通用,ASUNNY,https://getquicker.net/User/579075/ASUNNY,43.2 KB,2023-09-03 23:01,12,添加提示,2024-12-17
CosyVoice2,https://getquicker.net/Sharedaction?code=0e8bdc6c-db75-4660-cf4e-08dce2c29e2a,接入CosyVoice2接口，朗读文本 ,通用,刘悦的技术博客,https://getquicker.net/User/1037284/%E5%88%98%E6%82%A6%E7%9A%84%E6%8A%80%E6%9C%AF%E5%8D%9A%E5%AE%A2,2.9 KB,2024-10-03 08:33,3,更改为CosyVoice2模型,2024-12-17
初始化文本图层,https://getquicker.net/Sharedaction?code=18783036-6466-49d8-9269-08dd1cff887f,可以将多个字号的文本进行初始化。,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,1.7 KB,2024-12-16 18:09,0,,2024-12-17
用PS打开/导入,https://getquicker.net/Sharedaction?code=7b2dace1-2d7d-40a1-3587-08dc102fde90,功能增强版“用PS打开”,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,82.3 KB,2024-01-09 10:55,11,"2024年12月16日17:24:40

新增可选的设置选项  “选择文档后置入”
勾选该功能后，可以在导入文档之前选择要导入的是哪个文档。不勾选的情况下，会导入到当前文档。

*此功能默认不勾选。",2024-12-17
大乐透,https://getquicker.net/Sharedaction?code=16e29185-e80d-4c8e-9267-08dd1cff887f,按最近120期开奖结果统计权重随机10组大乐透号码\n娱乐为主，理性购彩,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,8.5 KB,2024-12-16 16:50,0,,2024-12-17
视频解析下载,https://getquicker.net/Sharedaction?code=b8b9d745-a528-4984-057a-08dc0558572f,"输入链接自动解析下载, 支持批量下载, 支持抖音、B站、快手、小红书等",通用,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,95.7 KB,2023-12-26 17:31,24,"新增批量解析
去除单线程模式
新增运行结果数据化展示",2024-12-17
Emoji神器,https://getquicker.net/Sharedaction?code=6e5d58cf-f36a-4abc-3636-08db12123b2f,也许是最好用的Emoji表情工具/内置2700Emoji/选词实时搜Emoji,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,76.8 KB,2023-02-19 14:34,44,x,2024-12-17
截图并手绘,https://getquicker.net/Sharedaction?code=e328ee9e-66d1-4ebe-096c-08dbd6a53889,截图并在图片上进行手绘批注,通用,小锴,https://getquicker.net/User/585186/%E5%B0%8F%E9%94%B4,11 KB,2023-10-27 21:19,11,"-修复了截图范围异常的错误
-画笔的自动色彩得到优化(自动设置为最显眼的颜色)
-比以前运行更快了一点点",2024-12-17
计算器,https://getquicker.net/Sharedaction?code=4e6ff5a9-f1f3-4742-d671-08d8d34a0efa,操作最便利的随手计算器（集成基础算术、数学函数、单位转换、汇率换算，支持自动识别并计算选中文本）,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,363.5 KB,2021-02-19 01:10,21,"- 支持实时计算输入算式
- 更改一些结果展示方式",2024-12-17
视频压缩NV,https://getquicker.net/Sharedaction?code=cfdc7900-7bc9-4892-9253-08dd1cff887f,FFmpeg调用NV独显进行视频压缩。提供三种档位“高质量”、“普通”、“低质量”，分别对应crf值17、23、29。动作支持选中多视频批量处理,Windows 资源管理器,异族酋长,https://getquicker.net/User/201153/%E5%BC%82%E6%97%8F%E9%85%8B%E9%95%BF,9.1 KB,2024-12-16 11:38,0,,2024-12-17
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,95.4 KB,2024-11-04 14:16,45,修复token获取失败的bug,2024-12-17
‎‎,https://getquicker.net/Sharedaction?code=58f3ead3-986a-48a3-9252-08dd1cff887f,「便捷搜索框，双击空格切换搜索引擎」,通用,dalou,https://getquicker.net/User/76824/dalou,25.1 KB,2024-12-16 10:57,0,,2024-12-17
Windows右键管理,https://getquicker.net/Sharedaction?code=0f0b9f69-9476-402e-fdb0-08dd1a373a0d,一个纯粹的Windows右键菜单管理程序，不仅功能强大而且开源免费 👍,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,133.4 KB,2024-12-12 06:57,1,[=] 修改动作内部信息,2024-12-17
照片快速去重,https://getquicker.net/Sharedaction?code=14fba2cf-1577-4033-924e-08dd1cff887f,这是一款图片对比工具，利用专业的算法，能够快速输出图片的对比数值，而且速度非常快。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,133.3 KB,2024-12-16 06:36,0,,2024-12-17
弹出超级菜单,https://getquicker.net/Sharedaction?code=362ef925-6343-4ab6-e9f8-08db92f9f222,不同程序，弹出不同菜单【使用者少，但是用量大，说明该方式易用好用。】,通用,【推荐】该动作用户少，但用量大,https://getquicker.net/User/412766/%E3%80%90%E6%8E%A8%E8%8D%90%E3%80%91%E8%AF%A5%E5%8A%A8%E4%BD%9C%E7%94%A8%E6%88%B7%E5%B0%91%EF%BC%8C%E4%BD%86%E7%94%A8%E9%87%8F%E5%A4%A7,109.8 KB,2023-08-02 15:35,52,"建议用这种方式更直观。原指令方式可照常使用。
目前常用的为

快捷键=
动作=
打开文件=
网址=
软件=
发文件或图=

举例如下：
以下是设置里直观版
网址52破解|网址=https://www.52pojie.cn/index.php
这是动作截图|动作=截图
这是打开【文件】|打开文件=E:\桌面\123.jpg
这是打开【文件夹】|打开文件=E:\桌面\下载图片
这是打开【软件】|软件=D:\MCClock\MCClock.exe

以下是原版
网址52破解|operation=run&data=https://www.52pojie.cn/index.php
这是动作截图|operation=action&action=截图
这是打开【文件】|operation=open&data=E:\桌面\123.jpg
这是打开【文件夹】|operation=open&data=E:\桌面\下载图片
这是打开【软件】|operation=open&data=D:\MCClock\MCClock.exe",2024-12-17
