动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
音乐悬浮窗,https://getquicker.net/Sharedaction?code=aa3436f2-bf12-41b0-ba64-08dd59c1296c,自定义窗口悬浮窗,通用,89268690,https://getquicker.net/User/359076/89268690,457 KB,2025-03-03 23:40,0,,2025-03-04
百变动作,https://getquicker.net/Sharedaction?code=857dc736-c5c9-4cda-7515-08dc9e8ef04d,复制一次需要模仿的动作，再运行一次此动作，以后每次都会变成被模仿的动作，直到右键清空,通用,sd309991,https://getquicker.net/User/341619/sd309991,65.6 KB,2024-07-08 18:52,6,新增列表模式，更为迅速地设定动作,2025-03-04
Jsont,https://getquicker.net/Sharedaction?code=dc860637-f681-4643-049d-08dd550c7c11,自动识别选中文字或选中文件，如果文件后缀为json/xml/yaml则自动读入文件并填入，如果选中了文本则自动输入，请确保格式合法,通用,Qthzrvy,https://getquicker.net/User/945817/Qthzrvy,5.7 KB,2025-02-25 22:47,5,[+]如果选中了单个文件，且后缀名为xml/json/yaml则支持自动读取文件并填入（yaml需要额外多点两下）,2025-03-04
一键分辨率+缩放,https://getquicker.net/Sharedaction?code=8716179d-e4d2-420f-3bc0-08dd31ec37cf,"利用qres切换指定分辨率,用setdpi设置缩放，不用下载软件了，自带有，只要在右键的设置里设置好分辨率就可以了",通用,lisontowind,https://getquicker.net/User/16764/lisontowind,48.9 KB,2025-01-12 02:03,2,管理员权限，防止改动失效,2025-03-04
github下载加速,https://getquicker.net/Sharedaction?code=affb6468-6d3e-41b7-ba51-08dd59c1296c,专门用于加速github上软件下载,Microsoft Edge,zwyhaha,https://getquicker.net/User/246147/zwyhaha,2.6 KB,2025-03-03 18:15,1,"更新图标
",2025-03-04
39个视频解析,https://getquicker.net/Sharedaction?code=ae86aa98-f40c-49a5-4509-08dd183b8d4e,免VIP视频-这里只是增加了解析数量。谢谢“免VIP视频”分享,Microsoft Edge,qiuq,https://getquicker.net/User/795380/qiuq,3.5 KB,2024-12-09 19:07,1,增加了第1个.这个很不错.代替哔喱哔喱会员也很好用.,2025-03-04
deepseek,https://getquicker.net/Sharedaction?code=06100764-6e0f-46fe-644e-08dd43fcc6c2,最强AI大模型，我可以帮你写代码、读文件、写作各种创意内容， 请把你的任务交给我吧,通用,哪吒2,https://getquicker.net/User/684393/%E5%93%AA%E5%90%922,33.5 KB,2025-02-04 11:11,14,.,2025-03-04
红色高亮且字体加粗（快捷键：ctrl+`）,https://getquicker.net/Sharedaction?code=c004a5b1-55fb-4270-ba4f-08dd59c1296c,给文字添加红色高亮并且加粗字体,SuperMemo 18,caption,https://getquicker.net/User/1142139/caption,7.3 KB,2025-03-03 17:26,0,,2025-03-04
AI智炼,https://getquicker.net/Sharedaction?code=9d0493a4-75bc-4b49-a26f-08dc0740f11f,功能：1.选中文字，快速根据设置的模型角色获得提炼结果。2.可管理多角色。3.当前模型支持：星火/ChatGPT,通用,YCHH,https://getquicker.net/User/738826/YCHH,438.8 KB,2023-12-28 22:50,35,调整提示信息的提示逻辑,2025-03-04
颜色填充,https://getquicker.net/Sharedaction?code=8a09d0c8-7351-4280-3208-08daf053a987,按照快捷键模拟excel填充色操作步骤，可以自己根据需要的颜色调整,Microsoft Excel,七七搬砖,https://getquicker.net/User/314628/%E4%B8%83%E4%B8%83%E6%90%AC%E7%A0%96,2 KB,2023-01-07 10:20,2,更改默认颜色,2025-03-04
