动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
任务栏,https://getquicker.net/Sharedaction?code=99bdaeff-b85d-4ea7-0221-08da53222fd1,显隐任务栏,通用,dalou,https://getquicker.net/User/76824/dalou,12.4 KB,2022-06-22 11:29,5,优化,2024-03-29
搜神,https://getquicker.net/Sharedaction?code=8f368e85-5f6a-465d-a5b2-08dbd1e78f40,也许是最好用的搜索神器(Ultra网络版本),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,395.5 KB,2023-10-22 15:24,198,搜软件优化,2024-03-29
bydown,https://getquicker.net/Sharedaction?code=61515845-76e6-4575-8a56-08dc47297450,快速下载哔哩哔哩（bilibili）、油管（YouTube）视频以及小红书图片视频,通用,RrOrange,https://getquicker.net/User/126233/RrOrange,25.7 KB,2024-03-19 21:01,5,feat：更新小红书下载，以及强大的自动化下载小红书，智能化拉满！,2024-03-29
词典+列表,https://getquicker.net/Sharedaction?code=0ec953b2-0b62-442f-be9f-08dc4ec30b16,用四个参数（词典、词典键列表、待处理的键、待处理的值）实现词典的值是列表时的增删改查,通用,maxwell2077!,https://getquicker.net/User/1020468/maxwell2077!,16.9 KB,2024-03-28 17:42,0,,2024-03-29
Kimi Assistant,https://getquicker.net/Sharedaction?code=1d51f1aa-4ec2-458a-5729-08dc4dd1cd4e,使用 Kimi.ai 帮助快速阅读网页，支持 API 和 网页自动化（需要Quicker插件） 访问！,通用,RrOrange,https://getquicker.net/User/126233/RrOrange,17.3 KB,2024-03-27 17:47,2,pref: 更新输入方式，将模拟键盘输入更改为复制粘贴输入，提高输入效率,2024-03-29
公英制长度转换,https://getquicker.net/Sharedaction?code=ba733e4f-ba77-40d2-1e94-08dbbf546dec,提供公英制互相转换，能够自动获取选中值或手动输入,通用,SCT-D,https://getquicker.net/User/675682/SCT-D,8.9 KB,2023-09-28 16:08,4,更新了自动获取选中文字的数值转换，如果不能获取，可手动输入。,2024-03-29
超时结束步骤组,https://getquicker.net/Sharedaction?code=074f7f16-7f5e-4bd1-be9b-08dc4ec30b16,演示用动作，提供思路，一个步骤组超时后结束该步骤组继续执行后续步骤,Windows 资源管理器,之乎者也吧,https://getquicker.net/User/789041/%E4%B9%8B%E4%B9%8E%E8%80%85%E4%B9%9F%E5%90%A7,4.1 KB,2024-03-28 17:15,0,,2024-03-29
布局视口隔离/取消隔离,https://getquicker.net/Sharedaction?code=330c1d9d-7c20-4713-be97-08dc4ec30b16,CAD布局空间内使用,AutoCAD Application,tranque,https://getquicker.net/User/132098/tranque,5.8 KB,2024-03-28 15:57,0,,2024-03-29
任务栏自动隐藏,https://getquicker.net/Sharedaction?code=2a27114d-9a39-4475-be92-08dc4ec30b16,win11,通用,dalou,https://getquicker.net/User/76824/dalou,9.2 KB,2024-03-28 14:55,1,优化速度,2024-03-29
Json转Excel,https://getquicker.net/Sharedaction?code=ac273901-3f89-47e4-be91-08dc4ec30b16,利用python实现json文件到选定excel文件的转换,Windows 资源管理器,little_ant,https://getquicker.net/User/3125/little_ant,6.6 KB,2024-03-28 14:51,0,,2024-03-29
缩放、旋转图,https://getquicker.net/Sharedaction?code=264be9aa-fabf-4a48-01c3-08da8e94f9f1,最少要有2个图层才可以用,Adobe Photoshop,zdf153,https://getquicker.net/User/20184/zdf153,14.9 KB,2022-09-06 00:36,1,更新2.1,2024-03-29
显示托盘,https://getquicker.net/Sharedaction?code=8e075cd4-6f7a-4c26-5639-08d9eec3922c,显示并移动系统托盘至光标处,通用,dalou,https://getquicker.net/User/76824/dalou,40.9 KB,2022-02-14 19:03,11,优化,2024-03-29
静音控,https://getquicker.net/Sharedaction?code=b6c3959b-91ad-498c-65bd-08dc3bf00da0,鼠标滚轮控制音量↑↓，点击切换静音模式后，显示音量控制台控制声音状态,通用,Foolworld,https://getquicker.net/User/911852/Foolworld,154.9 KB,2024-03-04 20:07,4,添加模式转换右键菜单选择,2024-03-29
自动采集总结公众号文章,https://getquicker.net/Sharedaction?code=a5ed830b-e2fa-444a-402e-08dc41766143,自动采集总结微信公众号文章,通用,123yy123,https://getquicker.net/User/140550/123yy123,15.3 KB,2024-03-11 20:56,1,删去注释,2024-03-29
