动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
下载文件,https://getquicker.net/Sharedaction?code=59b4fec2-1ca9-4fa9-5360-08dc15e737a9,"打开最近一段时间的下载文件,需要把下载文件放在用户下载目录中",Google Chrome,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,6.9 KB,2024-01-16 15:49,2,1,2024-02-01
Memos工具箱,https://getquicker.net/Sharedaction?code=843e82d9-e6a5-40c6-d820-08dbf624cb05,memos工具箱，利用Accesstoken实现api推送，支持图片,通用,Runos,https://getquicker.net/User/250742/Runos,54.7 KB,2023-12-07 00:48,6,添加自动获取剪贴板文本,2024-02-01
微信弹幕(多窗口),https://getquicker.net/Sharedaction?code=f0ea4606-a2ff-4521-9f44-08dc2158e5b3,以弹幕形式显示微信独立窗口的最新聊天信息,通用,huanggc66,https://getquicker.net/User/9010/huanggc66,41.4 KB,2024-01-31 14:33,1,修复消息过滤bug,2024-02-01
亮仔截图朗读,https://getquicker.net/Sharedaction?code=379904ef-cd39-45c3-de4c-08dc223fd30b,调用Win自带的离线语音包朗读，不好听，但效率高；可以在任意场景下截图听，比较方便。,通用,无敌亮仔,https://getquicker.net/User/645283/%E6%97%A0%E6%95%8C%E4%BA%AE%E4%BB%94,12.9 KB,2024-01-31 18:15,0,,2024-02-01
yymmdd,https://getquicker.net/Sharedaction?code=70141118-d280-4565-9f3f-08dc2158e5b3,将2000年1月11日转换成2000-01-11,通用,瓜皮之牙,https://getquicker.net/User/202824/%E7%93%9C%E7%9A%AE%E4%B9%8B%E7%89%99,2.7 KB,2024-01-31 12:27,1,感谢鲸佬的升级，支持来回转化！,2024-02-01
收藏窗口路径,https://getquicker.net/Sharedaction?code=b230a87d-4034-4462-a599-08dbd1e78f40,收藏你想点击打开的路径.文件夹，网页，exe文件都可以,通用,y_n,https://getquicker.net/User/333799/y_n,220.6 KB,2023-10-21 16:00,46,"1:参数编辑添加新选项,可控制选中的文本是否直接添加进""手动输入""的路径输入中(默认开启)",2024-02-01
端口扫描,https://getquicker.net/Sharedaction?code=e2f7d719-2ebc-4ccd-9f48-08dc2158e5b3,用于检查设备开放端口，禁止用于非法用途,通用,jsir.hsu,https://getquicker.net/User/998028/jsir.hsu,10.3 KB,2024-01-31 14:57,0,,2024-02-01
规范打开,https://getquicker.net/Sharedaction?code=ae3d5cf1-57be-4704-4e16-08dc0e606679,对选中的文件：1.备份，2.规范命名，3.打开,Windows 资源管理器,iDenny,https://getquicker.net/User/459511/iDenny,106.5 KB,2024-01-06 19:17,4,增加徽标图标，电脑用户名做个转换（不影响公众使用），以示区分，供内部使用,2024-02-01
绕过UAC弹窗,https://getquicker.net/Sharedaction?code=c35f1f3e-468b-475c-9f41-08dc2158e5b3,以管理员身份运行程序，不弹出启动窗口 （不关闭UAC情况下）,通用,jsir.hsu,https://getquicker.net/User/998028/jsir.hsu,5.7 KB,2024-01-31 14:08,0,,2024-02-01
切换输入/输出设备,https://getquicker.net/Sharedaction?code=d9bbe2ca-259f-4c6a-9f3e-08dc2158e5b3,同时切换输入设备和输出设备,通用,BxiaoQi,https://getquicker.net/User/683057/BxiaoQi,29.2 KB,2024-01-31 12:01,1,"添加单独切换功能，可以右键动作单独切换输入/输出设备了
注意：当输入与输出不在同一设备ID时运行动作将按照默认输入设备同步切换",2024-02-01
翻译并替换,https://getquicker.net/Sharedaction?code=b97aaffc-a22f-4ed9-d5bd-08dbf07891df,提取文本使用百度api翻译并写入自动写入,通用,Evelynal,https://getquicker.net/User/340469/Evelynal,3.5 KB,2023-11-29 11:06,1,更新了图标XD,2024-02-01
深言达意,https://getquicker.net/Sharedaction?code=af653d7c-0c63-4d98-9f3a-08dc2158e5b3,快速据意查词、词汇检索，一键复制使用,通用,Evelynal,https://getquicker.net/User/340469/Evelynal,16.8 KB,2024-01-31 10:08,0,,2024-02-01
Ai识图,https://getquicker.net/Sharedaction?code=2a2a45c1-f19e-4637-9f37-08dc2158e5b3,随时随地圈出所有你想了解的图片 机器人会告诉你答案,通用,思先生,https://getquicker.net/User/47076/%E6%80%9D%E5%85%88%E7%94%9F,2.4 KB,2024-01-31 03:42,0,,2024-02-01
